group,ntr,evla,evlo,evdp,stla,stlo,gcarc,gcarc_std,residualp,residualp_std,residualc,residualc_std,residual1,residual1_std,residual2,residual2_std,residual3,residual3_std,residual4,residual4_std,residual5,residual5_std
0.0,31.0,-5.69,110.55,535.0,40.66,-79.83,143.19,1.582,0.623,0.854,0.413,0.496,-0.355,0.467,-0.184,0.471,-0.306,0.483,-0.639,0.478,-0.626,0.474
1.0,141.0,-5.69,110.55,535.0,36.062,-118.199,126.092,4.201,0.104,1.11,-0.233,0.914,-0.135,1.177,0.141,1.077,-0.162,1.092,-0.011,1.103,0.017,1.1
2.0,3.0,-5.69,110.55,535.0,12.466,-86.01,162.309,0.453,-0.167,0.801,-0.1,0.707,-0.467,0.66,-0.533,0.896,-1.1,0.849,-1.0,0.849,-0.733,0.896
3.0,2.0,-5.69,110.55,535.0,6.042,-74.306,175.156,1.224,-0.4,0.3,-0.35,0.35,-0.15,0.05,0.0,0.5,-0.4,0.7,-0.25,0.65,0.1,0.5
4.0,9.0,-5.69,110.55,535.0,-34.406,-71.232,139.863,2.101,1.411,1.182,1.533,0.827,-0.722,1.259,0.411,1.05,0.356,1.056,-0.2,1.122,-0.156,1.107
