evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5
20200706_2254,-5.690,110.550,535.000,PR.EMPR.,18.477,-66.529,166.899,1792.169,1851.399,1871.730,11.000,1.363,0.168,0.168,0.162,0.163,0.165,-6.100,-2.400,0.830,-0.794,-6.000,0.571,0.571,1.600,0.535,0.571,-7.200,0.516,0.571,-7.300,0.549,0.571,-7.300,0.543,0.571
20200706_2254,-5.690,110.550,535.000,CX.PB11.,-19.761,-69.656,154.548,1727.961,1771.699,1786.090,12.000,2.924,0.296,0.268,0.271,0.272,0.269,2.000,1.400,0.822,0.764,1.400,0.585,0.585,1.400,0.760,0.585,1.300,0.754,0.585,1.000,0.729,0.585,1.000,0.738,0.585
20200706_2254,-5.690,110.550,535.000,BK.BABI.00,36.516,-120.853,123.911,1547.449,1562.409,1566.868,13.000,0.347,0.021,-0.007,-0.005,-0.004,-0.004,10.600,-2.000,0.350,-1.000,-8.600,0.515,0.515,-8.400,0.596,0.515,-8.700,0.578,0.515,-8.500,0.584,0.515,-8.400,0.584,0.515
20200706_2254,-5.690,110.550,535.000,C1.MT18.,-33.463,-70.664,140.830,1650.916,1679.926,1689.011,14.000,1.182,0.069,0.095,0.089,0.069,0.075,7.000,3.700,0.724,-0.594,6.600,0.580,0.580,6.100,0.658,0.580,6.100,0.652,0.580,5.600,0.612,0.580,5.600,0.619,0.580
20200706_2254,-5.690,110.550,535.000,YB.MOJO.00,34.756,-115.833,128.352,1575.498,1593.690,1599.157,15.000,0.498,0.113,0.163,0.165,0.162,0.162,9.400,-1.200,0.494,-0.054,0.100,0.609,0.609,0.500,0.578,0.609,0.200,0.605,0.609,0.300,0.598,0.609,0.300,0.593,0.609
20200706_2254,-5.690,110.550,535.000,C1.VA01.,-33.023,-71.648,141.231,1653.256,1682.656,1691.876,16.000,1.317,0.195,0.291,0.296,0.297,0.290,2.900,-3.900,0.438,-0.788,-0.600,0.822,0.822,-1.000,0.582,0.822,-1.000,0.579,0.822,-1.400,0.546,0.822,-1.400,0.552,0.822
20200706_2254,-5.690,110.550,535.000,C1.AC01.,-26.148,-70.599,148.143,1692.745,1729.273,1741.001,17.000,1.221,0.149,0.148,0.150,0.172,0.165,-2.600,-3.000,0.537,0.643,-4.100,0.639,0.639,3.400,0.628,0.639,-3.800,0.624,0.639,-4.200,0.628,0.639,-4.200,0.630,0.639
20200706_2254,-5.690,110.550,535.000,GE.BOAB.,12.449,-85.666,162.629,1770.512,1824.170,1842.319,18.000,4.497,0.693,0.654,0.630,0.637,0.647,0.400,0.400,0.957,0.956,0.000,0.820,0.820,0.100,0.795,0.820,-0.500,0.762,0.820,-0.400,0.772,0.820,-0.100,0.785,0.820
20200706_2254,-5.690,110.550,535.000,C1.BO01.,-34.392,-71.085,139.889,1645.401,1673.506,1682.280,19.000,0.364,-0.042,0.021,0.020,0.017,0.018,2.500,2.700,0.737,0.379,-4.300,0.369,0.369,-2.400,0.207,0.369,-2.500,0.206,0.369,-2.800,0.190,0.369,-2.800,0.192,0.369
20200706_2254,-5.690,110.550,535.000,CX.PB18.,-17.590,-69.480,156.720,1739.606,1785.918,1801.279,20.000,1.628,0.387,0.207,0.216,0.240,0.229,1.400,-3.800,0.662,-0.462,-0.100,0.619,0.619,-7.800,0.457,0.619,-7.800,0.457,0.619,-8.200,0.443,0.619,-8.200,0.446,0.619
20200706_2254,-5.690,110.550,535.000,CM.HEL.00,6.191,-75.529,173.933,1826.588,1895.471,1919.732,21.000,2.837,0.484,0.438,0.379,0.415,0.438,-0.700,-0.700,0.847,0.633,-0.100,0.787,0.787,-0.500,0.830,0.787,-1.100,0.855,0.787,-0.900,0.852,0.787,-0.400,0.830,0.787
20200706_2254,-5.690,110.550,535.000,CI.CLT.,34.093,-117.317,127.473,1570.004,1587.528,1592.785,22.000,3.077,0.373,0.318,0.330,0.328,0.330,-1.200,-1.700,0.492,0.448,2.800,0.311,0.311,2.700,0.316,0.311,2.400,0.336,0.311,2.600,0.336,0.311,2.700,0.328,0.311
20200706_2254,-5.690,110.550,535.000,Y4.VB04.,-39.378,-71.935,134.873,1615.553,1639.068,1646.284,23.000,1.580,0.320,0.339,0.340,0.343,0.342,2.500,2.500,0.973,0.955,2.200,0.375,0.375,2.000,0.427,0.375,1.900,0.428,0.375,1.700,0.427,0.375,1.700,0.430,0.375
20200706_2254,-5.690,110.550,535.000,LD.FOR.,40.860,-73.885,144.606,1672.736,1705.526,1715.924,24.000,4.279,0.683,0.710,0.715,0.701,0.697,0.600,0.600,0.951,0.936,-0.400,0.881,0.881,-0.400,0.871,0.881,-0.400,0.868,0.881,-0.700,0.866,0.881,-0.800,0.866,0.881
20200706_2254,-5.690,110.550,535.000,CI.FMP.,33.713,-118.294,126.854,1566.110,1583.171,1588.283,25.000,3.070,0.385,0.446,0.446,0.439,0.435,-0.700,4.800,0.644,-0.655,1.100,0.614,0.614,1.300,0.664,0.614,1.000,0.657,0.614,1.200,0.660,0.614,1.300,0.661,0.614
20200706_2254,-5.690,110.550,535.000,OH.O53A.,40.249,-81.213,143.861,1668.469,1700.494,1710.626,26.000,6.525,0.763,0.755,0.763,0.782,0.782,1.000,1.000,0.964,0.960,0.400,0.874,0.874,0.500,0.883,0.874,0.500,0.881,0.874,0.100,0.881,0.874,0.100,0.882,0.874
20200706_2254,-5.690,110.550,535.000,CX.PSGCX.,-19.597,-70.123,154.704,1728.801,1772.722,1787.182,27.000,1.583,0.371,0.335,0.342,0.348,0.345,1.000,0.200,0.810,0.689,-0.600,0.470,0.470,0.400,0.593,0.470,0.400,0.587,0.470,-0.100,0.545,0.470,-0.100,0.562,0.470
20200706_2254,-5.690,110.550,535.000,C.GO06.,-39.584,-71.472,134.688,1614.432,1637.786,1644.947,28.000,1.696,0.236,0.319,0.313,0.321,0.316,2.200,2.200,0.653,0.642,1.500,0.557,0.557,1.700,0.555,0.557,1.600,0.551,0.557,1.100,0.574,0.557,1.200,0.568,0.557
20200706_2254,-5.690,110.550,535.000,CI.ALP.,34.687,-118.299,126.502,1563.894,1580.695,1585.726,29.000,4.423,0.489,0.554,0.532,0.533,0.538,-0.700,-0.400,0.877,0.936,-0.300,0.680,0.680,-0.100,0.693,0.680,-0.400,0.673,0.680,-0.200,0.684,0.680,-0.200,0.678,0.680
20200706_2254,-5.690,110.550,535.000,CM.URI.00,11.702,-71.993,173.484,1824.437,1892.685,1916.687,30.000,7.073,0.445,0.466,0.446,0.414,0.413,-0.800,-0.600,0.768,0.699,0.500,0.566,0.566,0.300,0.844,0.566,0.200,0.803,0.566,-0.200,0.742,0.566,-0.100,0.751,0.566
20200706_2254,-5.690,110.550,535.000,CI.BLY.,33.750,-114.524,129.745,1584.169,1603.441,1609.252,31.000,11.493,0.596,0.611,0.593,0.594,0.601,-1.200,-0.500,0.853,0.817,-1.100,0.691,0.691,-0.700,0.644,0.691,-1.000,0.638,0.691,-0.900,0.637,0.691,-0.900,0.637,0.691
20200706_2254,-5.690,110.550,535.000,BK.BJES.00,40.544,-123.880,120.285,1524.071,1536.660,1540.393,32.000,0.000,,,,,,-16.000,-8.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000
20200706_2254,-5.690,110.550,535.000,NM.PBMO.,36.778,-90.430,143.469,1666.216,1697.842,1707.834,33.000,7.143,0.712,0.687,0.694,0.696,0.698,0.700,0.700,0.932,0.935,0.200,0.861,0.861,0.100,0.867,0.861,-0.100,0.865,0.861,-0.300,0.863,0.861,-0.200,0.866,0.861
20200706_2254,-5.690,110.550,535.000,LD.PTNY.,44.558,-74.951,140.835,1650.945,1679.960,1689.047,34.000,0.348,-0.008,-0.003,-0.004,-0.007,-0.005,3.000,-4.700,0.728,-0.671,6.600,0.142,0.142,6.800,0.136,0.142,6.700,0.139,0.142,6.300,0.146,0.142,6.300,0.145,0.142
20200706_2254,-5.690,110.550,535.000,CX.PB09.,-21.796,-69.242,152.513,1716.921,1758.303,1771.811,35.000,2.360,0.371,0.290,0.294,0.308,0.308,0.800,2.200,0.600,0.484,-0.100,0.605,0.605,8.700,0.537,0.605,8.700,0.540,0.605,8.300,0.530,0.605,8.400,0.535,0.605
20200706_2254,-5.690,110.550,535.000,C1.MT01.,-33.864,-71.251,140.409,1648.454,1677.058,1686.004,36.000,3.111,0.242,0.426,0.412,0.366,0.376,0.400,-1.000,0.854,0.585,-2.800,0.841,0.841,-1.900,0.833,0.841,-2.000,0.833,0.841,-2.600,0.829,0.841,-2.500,0.830,0.841
20200706_2254,-5.690,110.550,535.000,1P.BONA.,-50.289,-72.027,123.976,1547.867,1562.872,1567.345,37.000,0.832,0.205,0.127,0.131,0.154,0.146,-0.700,-0.800,0.812,0.841,-1.400,0.753,0.753,-1.300,0.758,0.753,-1.400,0.760,0.753,-1.500,0.765,0.753,-1.500,0.766,0.753
20200706_2254,-5.690,110.550,535.000,1P.ESCR.,-49.959,-73.132,124.260,1549.676,1564.876,1569.410,38.000,0.345,0.022,0.016,0.017,0.020,0.019,10.700,-2.100,0.356,-0.999,-8.800,0.539,0.539,-8.400,0.552,0.539,-8.500,0.552,0.539,-8.600,0.551,0.539,-8.600,0.550,0.539
20200706_2254,-5.690,110.550,535.000,ZC.REDR.,19.271,-71.712,166.241,1788.870,1847.228,1867.212,39.000,1.170,0.140,0.156,0.153,0.146,0.144,-2.100,3.200,0.787,-0.041,-4.000,0.556,0.556,-3.800,0.543,0.556,-3.900,0.538,0.556,-4.200,0.538,0.556,-4.200,0.539,0.556
20200706_2254,-5.690,110.550,535.000,CI.AVM.,35.066,-116.615,127.640,1571.048,1588.698,1593.995,40.000,5.963,0.596,0.644,0.617,0.629,0.624,-1.500,-1.100,0.877,0.771,-1.600,0.808,0.808,-1.100,0.824,0.808,-1.500,0.837,0.808,-1.400,0.837,0.808,-1.400,0.834,0.808
20200706_2254,-5.690,110.550,535.000,BK.PETY.00,40.177,-122.788,121.193,1529.964,1543.125,1547.032,41.000,3.791,0.558,0.569,0.560,0.552,0.558,0.200,0.500,0.776,0.932,-0.100,0.807,0.807,0.300,0.833,0.807,0.000,0.856,0.807,0.200,0.843,0.807,0.200,0.844,0.807
20200706_2254,-5.690,110.550,535.000,UW.DAVN.,47.801,-118.274,120.898,1528.049,1541.022,1544.872,42.000,7.219,0.593,0.572,0.575,0.574,0.575,1.500,1.400,0.666,0.785,0.800,0.597,0.597,1.500,0.641,0.597,1.300,0.645,0.597,1.500,0.650,0.597,1.400,0.649,0.597
20200706_2254,-5.690,110.550,535.000,CX.PB16.,-18.335,-69.508,155.975,1735.625,1781.046,1796.071,43.000,0.968,0.138,0.066,0.076,0.102,0.095,-0.100,-4.400,0.875,-0.522,-1.200,0.571,0.571,5.400,0.494,0.571,5.400,0.487,0.571,5.100,0.493,0.571,5.100,0.503,0.571
20200706_2254,-5.690,110.550,535.000,CI.CSH.,33.644,-116.596,128.196,1574.524,1592.598,1598.027,44.000,5.563,0.610,0.627,0.613,0.618,0.617,-0.800,-0.600,0.871,0.807,-0.700,0.671,0.671,-0.300,0.683,0.671,-0.700,0.690,0.671,-0.500,0.691,0.671,-0.500,0.684,0.671
20200706_2254,-5.690,110.550,535.000,BK.YBH.50,41.732,-122.710,120.677,1526.617,1539.450,1543.258,45.000,2.354,0.377,0.303,0.310,0.323,0.319,-1.100,-0.400,0.723,0.656,-0.100,0.544,0.544,0.100,0.660,0.544,-0.100,0.643,0.544,0.100,0.668,0.544,0.100,0.666,0.544
20200706_2254,-5.690,110.550,535.000,BK.SAO.00,36.764,-121.447,123.377,1544.037,1558.633,1562.980,46.000,4.520,0.598,0.655,0.648,0.649,0.655,-0.300,-0.100,0.946,0.970,-0.400,0.825,0.825,-0.300,0.850,0.825,-0.600,0.828,0.825,-0.500,0.836,0.825,-0.400,0.836,0.825
20200706_2254,-5.690,110.550,535.000,1P.PTTY.,-50.424,-74.273,123.732,1546.303,1561.140,1565.562,47.000,2.749,-0.055,0.138,0.116,0.047,0.051,-0.400,0.000,0.783,0.744,-0.500,0.617,0.617,-0.500,0.692,0.617,-0.500,0.687,0.617,-0.600,0.664,0.617,-0.500,0.667,0.617
20200706_2254,-5.690,110.550,535.000,CI.HEC.,34.829,-116.335,127.944,1572.949,1590.830,1596.199,48.000,6.648,0.589,0.566,0.560,0.558,0.561,-0.200,0.200,0.929,0.931,-0.300,0.775,0.775,0.100,0.794,0.775,-0.100,0.801,0.775,-0.100,0.803,0.775,0.000,0.797,0.775
20200706_2254,-5.690,110.550,535.000,PY.BPH11.,33.605,-116.452,128.321,1575.308,1593.478,1598.937,49.000,5.214,0.454,0.497,0.486,0.490,0.488,-0.900,-1.000,0.865,0.834,-1.400,0.344,0.344,-0.900,0.380,0.344,-1.300,0.381,0.344,-1.100,0.384,0.344,-1.100,0.376,0.344
20200706_2254,-5.690,110.550,535.000,BK.HOPS.00,38.993,-123.072,121.405,1531.336,1544.632,1548.581,50.000,1.492,0.365,0.412,0.405,0.414,0.416,-0.200,-0.500,0.652,0.609,4.600,0.714,0.714,5.100,0.635,0.714,4.900,0.666,0.714,5.000,0.651,0.714,5.100,0.641,0.714
20200706_2254,-5.690,110.550,535.000,BK.HULI.00,36.021,-121.236,123.791,1546.685,1561.563,1565.997,51.000,6.370,0.489,0.520,0.509,0.502,0.506,0.700,0.300,0.793,0.771,0.200,0.672,0.672,0.500,0.777,0.672,0.200,0.724,0.672,0.300,0.741,0.672,0.400,0.742,0.672
20200706_2254,-5.690,110.550,535.000,LD.NPNY.,41.755,-74.144,143.694,1667.509,1699.363,1709.435,52.000,3.817,0.757,0.778,0.782,0.783,0.785,0.500,0.000,0.868,0.846,-0.300,0.836,0.836,-0.200,0.845,0.836,-0.300,0.841,0.836,-0.600,0.839,0.836,-0.500,0.841,0.836
20200706_2254,-5.690,110.550,535.000,YB.MOJD.00,34.693,-116.115,128.164,1574.323,1592.372,1597.793,53.000,2.960,0.437,0.497,0.472,0.472,0.478,-1.200,-0.700,0.820,0.874,-1.400,0.483,0.483,-1.000,0.508,0.483,-1.300,0.515,0.483,-1.200,0.519,0.483,-1.200,0.513,0.483
20200706_2254,-5.690,110.550,535.000,BK.BRIC.00,40.112,-123.896,120.423,1524.966,1537.641,1541.400,54.000,3.337,0.495,0.445,0.467,0.466,0.467,0.700,1.000,0.879,0.896,0.600,0.761,0.761,1.100,0.844,0.761,0.700,0.822,0.761,0.900,0.812,0.761,0.900,0.819,0.761
20200706_2254,-5.690,110.550,535.000,BK.HATC.00,40.816,-121.461,121.893,1534.489,1548.100,1552.145,55.000,3.857,0.493,0.477,0.492,0.500,0.491,-0.900,-0.800,0.863,0.972,-1.100,0.719,0.719,-0.900,0.758,0.719,-1.000,0.749,0.719,-0.800,0.756,0.719,-0.900,0.753,0.719
20200706_2254,-5.690,110.550,535.000,CX.PB03.,-22.048,-69.753,152.260,1715.540,1756.632,1770.034,56.000,1.410,0.141,0.159,0.157,0.119,0.116,-8.600,-0.500,0.584,0.454,-1.500,0.774,0.774,-1.100,0.780,0.774,-1.200,0.776,0.774,-1.900,0.784,0.774,-1.800,0.788,0.774
20200706_2254,-5.690,110.550,535.000,ZC.SODR.00,19.752,-70.576,165.895,1787.127,1845.027,1864.830,57.000,1.208,0.300,0.308,0.309,0.306,0.305,0.700,0.400,0.824,0.580,0.700,0.622,0.622,0.800,0.599,0.622,0.700,0.600,0.622,0.500,0.605,0.622,0.500,0.603,0.622
20200706_2254,-5.690,110.550,535.000,PY.BPH02.,33.611,-116.455,128.317,1575.281,1593.448,1598.906,58.000,5.139,0.461,0.503,0.491,0.491,0.494,-1.000,-1.000,0.881,0.869,-1.500,0.367,0.367,-1.000,0.405,0.367,-1.400,0.405,0.367,-1.300,0.409,0.367,-1.200,0.401,0.367
20200706_2254,-5.690,110.550,535.000,C.GO04.,-30.173,-70.799,144.114,1669.919,1702.203,1712.424,59.000,0.916,0.195,0.144,0.141,0.141,0.140,3.800,1.900,0.680,0.511,2.400,0.511,0.511,0.600,0.870,0.511,0.600,0.868,0.511,0.100,0.865,0.511,0.100,0.865,0.511
20200706_2254,-5.690,110.550,535.000,BK.KCC.00,37.324,-119.319,124.760,1552.866,1568.415,1573.057,60.000,4.585,0.508,0.450,0.450,0.449,0.450,-0.700,0.400,0.719,0.873,0.200,0.564,0.564,0.500,0.589,0.564,0.300,0.582,0.564,0.400,0.587,0.564,0.400,0.585,0.564
20200706_2254,-5.690,110.550,535.000,CM.LCBC.00,8.857,-76.368,172.443,1819.423,1886.212,1909.614,61.000,0.337,0.003,0.011,0.010,0.011,0.011,14.000,1.600,0.232,0.111,1.100,0.801,0.801,1.800,0.845,0.801,1.500,0.837,0.801,1.600,0.836,0.801,1.600,0.836,0.801
20200706_2254,-5.690,110.550,535.000,NU.CNGN.,12.500,-86.699,161.669,1765.568,1817.998,1835.677,62.000,5.927,0.675,0.657,0.608,0.618,0.643,-1.100,-1.300,0.941,0.902,-1.400,0.907,0.907,-1.800,0.820,0.907,-2.300,0.833,0.907,-2.200,0.834,0.907,-2.000,0.826,0.907
20200706_2254,-5.690,110.550,535.000,C1.CO04.,-32.043,-70.975,142.239,1659.113,1689.505,1699.068,63.000,1.414,0.250,0.272,0.272,0.264,0.269,1.500,0.400,0.539,0.322,-0.500,0.857,0.857,0.000,0.877,0.857,-0.100,0.880,0.857,-0.400,0.868,0.857,-0.500,0.870,0.857
20200706_2254,-5.690,110.550,535.000,BK.WENL.00,37.622,-121.757,122.849,1540.645,1554.885,1559.123,64.000,3.615,0.623,0.541,0.558,0.559,0.562,0.600,0.700,0.727,0.812,0.600,0.837,0.837,0.500,0.872,0.837,0.200,0.865,0.837,0.400,0.870,0.837,0.400,0.865,0.837
20200706_2254,-5.690,110.550,535.000,CX.PB07.,-21.727,-69.886,152.580,1717.288,1758.746,1772.283,65.000,2.775,0.254,0.192,0.196,0.189,0.183,9.100,2.000,0.604,0.552,8.600,0.588,0.588,8.700,0.620,0.588,8.600,0.624,0.588,8.200,0.607,0.588,8.200,0.609,0.588
20200706_2254,-5.690,110.550,535.000,NM.USIN.,37.965,-87.666,143.724,1667.684,1699.569,1709.652,66.000,5.050,0.733,0.660,0.673,0.682,0.679,-0.400,4.500,0.776,-0.308,0.000,0.579,0.579,0.000,0.580,0.579,-0.100,0.579,0.579,-0.400,0.582,0.579,-0.500,0.582,0.579
20200706_2254,-5.690,110.550,535.000,BK.SUTB.00,39.229,-121.786,122.255,1536.823,1550.671,1554.788,67.000,4.164,0.580,0.515,0.536,0.536,0.532,0.700,1.000,0.790,0.785,0.900,0.762,0.762,1.000,0.843,0.762,0.900,0.825,0.762,1.100,0.833,0.762,1.000,0.830,0.762
20200706_2254,-5.690,110.550,535.000,CI.CJM.,34.271,-117.424,127.325,1569.072,1586.485,1591.707,68.000,2.977,0.423,0.383,0.396,0.391,0.390,0.700,1.300,0.700,0.764,0.800,0.621,0.621,1.300,0.659,0.621,0.900,0.660,0.621,1.100,0.661,0.621,1.100,0.658,0.621
20200706_2254,-5.690,110.550,535.000,CI.IKP.,32.650,-116.109,128.941,1579.174,1597.821,1603.431,69.000,2.571,0.520,0.520,0.522,0.527,0.524,-0.600,0.100,0.925,0.901,-0.600,0.568,0.568,0.000,0.569,0.568,-0.500,0.577,0.568,-0.300,0.574,0.568,-0.200,0.570,0.568
20200706_2254,-5.690,110.550,535.000,PR.PCDR.,18.514,-68.381,167.133,1793.338,1852.880,1873.336,70.000,1.946,0.463,0.517,0.514,0.486,0.499,-0.900,3.000,0.784,-0.782,-1.500,0.603,0.603,-0.700,0.538,0.603,-0.900,0.529,0.603,-1.500,0.520,0.603,-1.400,0.516,0.603
20200706_2254,-5.690,110.550,535.000,Y4.VB05.,-39.379,-71.903,134.874,1615.555,1639.071,1646.287,71.000,2.124,0.359,0.349,0.344,0.326,0.328,0.700,0.500,0.688,0.605,-0.600,0.400,0.400,0.300,0.510,0.400,0.300,0.497,0.400,-0.700,0.492,0.400,-0.700,0.502,0.400
20200706_2254,-5.690,110.550,535.000,CX.PB14.,-24.626,-70.404,149.670,1701.266,1739.458,1751.790,72.000,2.473,0.049,-0.049,-0.046,-0.039,-0.044,-6.400,2.700,0.623,-0.923,6.600,0.362,0.362,5.900,0.396,0.362,5.900,0.395,0.362,5.700,0.383,0.362,5.700,0.382,0.362
20200706_2254,-5.690,110.550,535.000,BK.DCMP.00,39.469,-123.338,121.048,1529.024,1542.093,1545.972,73.000,0.347,0.022,0.023,0.025,0.026,0.025,-11.600,-0.100,0.233,-1.000,-8.700,0.448,0.448,-8.200,0.470,0.448,-8.500,0.461,0.448,-8.300,0.460,0.448,-8.200,0.465,0.448
20200706_2254,-5.690,110.550,535.000,C1.LR04.,-39.880,-73.426,134.283,1611.983,1634.987,1642.030,74.000,1.001,0.135,0.060,0.062,0.067,0.063,-0.500,-0.200,0.853,0.849,-1.600,0.245,0.245,0.700,0.252,0.245,0.700,0.241,0.245,-1.800,0.267,0.245,-1.900,0.274,0.245
20200706_2254,-5.690,110.550,535.000,GE.SALTA.,-24.224,-66.340,149.933,1702.724,1741.207,1753.645,75.000,1.653,0.006,0.015,0.014,0.015,0.015,8.900,4.300,0.549,-0.512,8.300,0.697,0.697,10.100,0.604,0.697,10.000,0.614,0.697,9.100,0.649,0.697,9.300,0.645,0.697
20200706_2254,-5.690,110.550,535.000,BK.LEGD.00,37.214,-120.149,124.187,1549.214,1564.365,1568.883,76.000,3.597,0.572,0.509,0.526,0.532,0.533,0.200,0.600,0.898,0.784,0.700,0.597,0.597,0.800,0.665,0.597,0.500,0.661,0.597,0.700,0.669,0.597,0.700,0.660,0.597
20200706_2254,-5.690,110.550,535.000,CC.CLCV.,42.976,-122.089,120.623,1526.264,1539.064,1542.861,77.000,1.396,0.235,0.208,0.204,0.203,0.204,0.700,0.200,0.838,0.718,-0.100,0.788,0.788,0.200,0.846,0.788,0.000,0.854,0.788,0.100,0.835,0.788,0.200,0.835,0.788
20200706_2254,-5.690,110.550,535.000,1P.GRAF.,-49.770,-74.922,124.336,1550.166,1565.419,1569.969,78.000,0.954,0.165,0.075,0.075,0.087,0.085,0.100,1.300,0.418,0.308,0.400,0.851,0.851,0.800,0.851,0.851,0.700,0.855,0.851,0.600,0.865,0.851,0.600,0.866,0.851
20200706_2254,-5.690,110.550,535.000,1P.OHRS.,-48.708,-73.981,125.458,1557.295,1573.339,1578.134,79.000,0.683,-0.013,0.062,0.055,0.033,0.040,0.800,4.600,0.705,-0.456,1.000,0.805,0.805,1.000,0.859,0.805,1.000,0.857,0.805,0.900,0.852,0.805,0.900,0.853,0.805
20200706_2254,-5.690,110.550,535.000,BK.MNDO.00,39.314,-123.745,120.805,1527.449,1540.363,1544.195,80.000,3.772,0.378,0.390,0.392,0.399,0.396,0.800,-4.900,0.384,-0.622,4.700,0.497,0.497,4.700,0.490,0.497,4.500,0.524,0.497,4.600,0.515,0.497,4.600,0.518,0.497
20200706_2254,-5.690,110.550,535.000,C1.BO02.,-34.792,-70.781,139.498,1643.105,1670.839,1679.486,81.000,1.777,0.216,0.359,0.357,0.298,0.313,2.100,2.900,0.751,0.622,2.500,0.308,0.308,-1.300,0.832,0.308,-1.300,0.828,0.308,-1.700,0.786,0.308,-1.600,0.794,0.308
