station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
GR.GRC1.,48.995,11.520,153.183,1719.852,1762.017,1775.819,370.000,0.621,0.699,0.731,0.732,0.729
ZP.KISH.02,-12.022,29.612,133.910,1609.013,1631.709,1638.649,371.000,0.464,0.505,0.498,0.482,0.495
DK.ANGG.,65.616,-37.637,131.817,1596.245,1617.190,1623.546,372.000,0.580,0.597,0.609,0.603,0.601
NI.SABO.,45.987,13.634,155.189,1730.690,1775.195,1789.877,373.000,0.621,0.684,0.703,0.713,0.703
IV.MOCO.,41.370,15.158,158.295,1747.232,1795.468,1811.555,374.000,0.055,0.030,0.055,0.063,0.057
TH.HWTS.,50.592,11.472,151.729,1711.916,1752.421,1765.605,375.000,0.822,0.820,0.822,0.819,0.821
KO.BALB.,39.651,27.864,151.610,1711.260,1751.630,1764.764,376.000,0.709,0.749,0.817,0.809,0.790
GU.PZZ.,44.507,7.116,158.456,1748.084,1796.518,1812.679,377.000,0.632,0.635,0.663,0.684,0.671
XB.PS37.,39.000,-4.956,164.228,1777.965,1833.703,1852.657,378.000,0.716,0.666,0.696,0.709,0.695
CH.BOURR.,47.394,7.230,155.676,1733.306,1778.387,1793.286,379.000,0.661,0.726,0.747,0.763,0.751
GE.ISP.,37.843,30.509,150.396,1704.573,1743.584,1756.216,380.000,0.535,0.544,0.558,0.549,0.555
IV.ILOS.,38.446,14.948,160.546,1759.024,1810.050,1827.194,381.000,0.419,0.332,0.325,0.329,0.334
KO.LEF.,35.112,32.843,149.348,1698.761,1736.615,1748.824,382.000,0.556,0.554,0.596,0.584,0.577
IV.FAVR.,37.267,13.667,162.094,1767.037,1820.025,1837.918,383.000,0.133,0.162,0.188,0.197,0.178
IU.ANTO.00,39.868,32.793,148.035,1691.423,1727.850,1739.541,384.000,0.033,0.016,0.026,0.029,0.023
NA.SEUS.,17.493,-62.981,121.250,1529.627,1542.834,1546.755,385.000,-0.007,0.093,0.103,0.099,0.093
G.ATD.00,11.531,42.847,137.488,1630.500,1656.372,1664.387,386.000,0.553,0.577,0.562,0.570,0.563
RO.PLOR.,45.851,26.650,149.160,1697.714,1735.362,1747.496,387.000,0.395,0.483,0.534,0.535,0.526
IU.SFJD.00,66.996,-50.621,126.758,1564.800,1581.801,1586.895,388.000,0.750,0.747,0.756,0.751,0.749
EE.ARBE.,59.437,25.984,139.925,1644.902,1673.056,1681.847,389.000,0.669,0.707,0.722,0.719,0.717
IV.MCEL.,40.325,15.802,158.743,1749.595,1798.381,1814.676,390.000,0.582,0.639,0.650,0.641,0.646
GU.RSP.,45.148,7.265,157.814,1744.691,1792.340,1808.205,391.000,0.645,0.715,0.745,0.763,0.750
6H.MANI.,-18.948,32.884,126.530,1563.364,1580.197,1585.238,392.000,0.477,0.443,0.450,0.461,0.453
IU.KEV.00,69.757,27.003,131.318,1593.176,1613.715,1619.937,393.000,0.700,0.729,0.739,0.738,0.738
GE.SFJD.00,66.996,-50.621,126.758,1564.800,1581.801,1586.895,394.000,0.750,0.747,0.756,0.751,0.749
DK.COP.,55.685,12.432,146.790,1684.420,1719.515,1730.729,395.000,0.673,0.698,0.704,0.698,0.701
IV.TRIV.,41.767,14.550,158.279,1747.150,1795.366,1811.446,396.000,0.430,0.392,0.445,0.457,0.433
MN.TIR.,41.347,19.863,155.806,1734.004,1779.240,1794.196,397.000,0.429,0.444,0.495,0.495,0.484
NR.NE011.,52.100,5.814,151.323,1709.683,1749.729,1762.744,398.000,,,,,
GU.POPM.,44.045,10.757,157.876,1745.019,1792.744,1808.637,399.000,0.463,0.525,0.553,0.576,0.564
GB.LRW.,60.136,-1.178,143.636,1666.460,1698.270,1708.327,400.000,0.732,0.691,0.705,0.701,0.701
KO.VRTB.,39.160,41.456,141.791,1655.802,1685.765,1695.180,401.000,0.521,0.516,0.495,0.500,0.508
IV.DOI.,44.504,7.247,158.430,1747.943,1796.344,1812.492,402.000,0.597,0.577,0.578,0.586,0.579
IV.SACS.,42.849,11.910,158.511,1748.373,1796.874,1813.061,403.000,0.556,0.565,0.575,0.579,0.573
IV.GATE.,41.513,14.910,158.305,1747.288,1795.537,1811.628,404.000,0.115,0.220,0.289,0.286,0.272
MN.CUC.,39.994,15.816,158.974,1750.809,1799.880,1816.282,405.000,0.354,0.390,0.449,0.458,0.429
KO.EDC.,40.347,27.862,151.305,1709.583,1749.609,1762.616,406.000,0.598,0.649,0.686,0.684,0.671
XB.PS56.,37.110,-3.437,166.362,1788.753,1847.287,1867.341,407.000,0.373,0.274,0.304,0.325,0.306
DK.SUMG.,72.574,-38.462,126.837,1565.297,1582.357,1587.469,408.000,0.722,0.723,0.724,0.722,0.722
GR.GOR1.,52.990,11.307,149.541,1699.831,1737.897,1750.183,409.000,-0.081,-0.044,-0.045,-0.049,-0.044
KO.MDUB.,40.471,31.198,148.947,1696.525,1733.940,1745.990,410.000,0.530,0.571,0.650,0.642,0.616
II.SACV.00,14.970,-23.608,156.164,1735.916,1781.577,1796.693,411.000,0.071,0.236,0.246,0.243,0.238
II.ESK.00,55.317,-3.205,148.379,1693.349,1730.147,1741.973,412.000,0.701,0.700,0.705,0.707,0.708
NE.PQI.,46.671,-68.019,121.949,1534.144,1547.802,1551.861,413.000,0.226,0.147,0.158,0.154,0.147
CH.HASLI.,46.757,8.151,156.093,1735.538,1781.115,1796.200,414.000,0.342,0.335,0.365,0.385,0.370
PL.OJC.,50.220,19.798,149.375,1698.908,1736.791,1749.011,415.000,0.579,0.654,0.677,0.686,0.675
PM.PESTR.,38.867,-7.590,163.621,1774.870,1829.821,1848.471,416.000,0.725,0.713,0.730,0.736,0.728
TH.VITZ.,50.888,10.092,151.773,1712.154,1752.708,1765.911,417.000,0.817,0.821,0.819,0.807,0.807
SX.GUNZ.,50.363,12.332,151.720,1711.862,1752.357,1765.537,418.000,0.626,0.684,0.696,0.696,0.701
XB.PM25.,32.876,-4.888,169.972,1806.664,1870.056,1892.068,419.000,0.704,0.708,0.713,0.709,0.707
KZ.ABKAR.,49.256,59.943,127.151,1567.274,1584.568,1589.753,420.000,0.622,0.601,0.579,0.593,0.598
TH.MODW.,50.943,12.468,151.156,1708.768,1748.627,1761.573,421.000,0.804,0.832,0.839,0.832,0.837
IV.SALO.,45.618,10.524,156.535,1737.899,1784.005,1799.289,422.000,0.487,0.530,0.575,0.585,0.576
IV.BULG.,40.078,15.378,159.145,1751.707,1800.988,1817.471,423.000,0.477,0.525,0.565,0.571,0.557
IU.TSUM.00,-19.202,17.584,133.695,1607.710,1630.224,1637.102,424.000,0.250,0.159,0.153,0.136,0.150
CH.LAUCH.,46.416,7.772,156.500,1737.708,1783.771,1799.038,425.000,0.440,0.443,0.490,0.515,0.496
DK.NEEM.,77.445,-51.074,121.251,1529.633,1542.840,1546.761,426.000,0.038,0.023,0.024,0.024,0.024
GB.CWF.,52.738,-1.308,151.026,1708.052,1747.766,1760.657,427.000,-0.204,-0.113,-0.090,-0.073,-0.080
GE.GVD.,34.839,24.087,156.291,1736.596,1782.409,1797.583,428.000,0.623,0.605,0.650,0.638,0.630
NL.1979.,50.971,5.927,152.415,1715.669,1756.953,1770.427,429.000,0.640,0.556,0.546,0.541,0.546
GE.IMMV.,35.461,23.981,156.139,1735.782,1781.413,1796.518,430.000,0.728,0.713,0.736,0.730,0.728
CH.SIMPL.,46.240,8.020,156.612,1738.306,1784.503,1799.821,431.000,0.434,0.439,0.472,0.499,0.477
IV.GUAR.,41.794,13.312,158.816,1749.979,1798.854,1815.183,432.000,0.458,0.520,0.562,0.574,0.564
CH.VANNI.,46.210,7.597,156.732,1738.950,1785.292,1800.664,433.000,0.410,0.487,0.510,0.544,0.545
NL.1982.,50.869,6.085,152.493,1716.096,1757.470,1770.977,434.000,0.771,0.727,0.712,0.710,0.711
CU.GRGR.00,12.132,-61.654,120.705,1526.096,1538.957,1542.773,435.000,0.119,0.033,-0.019,-0.001,0.036
XB.PM18.,34.150,-4.819,168.836,1801.074,1862.920,1884.304,436.000,0.164,0.270,0.273,0.279,0.279
OE.OBKA.,46.509,14.549,154.412,1726.507,1770.101,1784.439,437.000,0.376,0.459,0.486,0.499,0.491
MC.GERD.,16.795,-62.194,121.753,1532.878,1546.408,1550.428,438.000,-0.070,0.030,0.029,0.029,0.030
DK.NRS.,61.160,-45.419,131.567,1594.708,1615.449,1621.738,439.000,0.563,0.617,0.646,0.644,0.629
CH.LLS.,46.847,9.008,155.810,1734.023,1779.263,1794.221,440.000,0.639,0.680,0.730,0.747,0.731
XB.PM13.,34.672,-4.935,168.317,1798.507,1859.652,1880.753,441.000,0.414,0.446,0.441,0.435,0.440
II.SACV.10,14.970,-23.608,156.164,1735.916,1781.577,1796.693,442.000,0.112,0.388,0.397,0.393,0.391
DK.DAG.,76.771,-18.655,126.230,1561.472,1578.085,1583.057,443.000,0.744,0.723,0.735,0.733,0.729
II.UOSS.10,24.945,56.204,129.096,1579.430,1598.208,1603.860,444.000,0.666,0.717,0.727,0.729,0.726
KO.PTK.,38.892,39.392,143.415,1665.191,1696.777,1706.755,445.000,0.772,0.742,0.714,0.737,0.736
TR.SVB.,13.272,-61.252,121.469,1531.040,1544.387,1548.351,446.000,0.054,0.072,0.084,0.081,0.075
DK.NUUG.,71.538,-53.200,123.806,1546.075,1560.973,1565.414,447.000,0.627,0.525,0.528,0.536,0.528
NO.NC405.00,61.113,11.715,141.794,1655.817,1685.783,1695.199,448.000,0.635,0.587,0.616,0.621,0.615
AF.PWET.,-8.280,28.530,137.470,1630.391,1656.246,1664.255,449.000,0.241,0.234,0.262,0.277,0.260
IV.MGR.,40.138,15.554,159.010,1750.996,1800.110,1816.529,450.000,0.490,0.556,0.627,0.638,0.606
GE.KMBO.00,-1.127,37.252,136.017,1621.721,1646.258,1653.821,451.000,0.315,0.346,0.337,0.332,0.335
II.BORG.10,64.747,-21.327,136.765,1626.191,1651.400,1659.192,452.000,0.473,0.428,0.457,0.465,0.448
GR.GRB2.,49.270,11.668,152.893,1718.272,1760.104,1773.781,453.000,0.533,0.627,0.654,0.656,0.668
NA.SMRT.,18.050,-63.075,121.333,1530.164,1543.424,1547.361,454.000,0.116,0.049,0.041,0.044,0.047
XB.PS23.,37.560,-5.101,165.565,1784.741,1842.224,1861.863,455.000,0.579,0.500,0.523,0.529,0.521
IV.PRMA.,44.764,10.313,157.372,1742.349,1789.462,1805.125,456.000,0.421,0.525,0.571,0.595,0.585
XB.PS45.,36.306,-5.716,166.565,1789.771,1848.574,1868.736,457.000,0.531,0.601,0.610,0.616,0.611
2H.GALE.,13.725,40.394,140.526,1648.423,1677.153,1686.142,458.000,0.602,0.613,0.602,0.601,0.603
XB.PS33.,38.157,-4.906,165.045,1782.113,1838.914,1858.284,459.000,0.653,0.694,0.724,0.731,0.721
CH.DIX.,46.081,7.408,156.895,1739.816,1786.354,1801.800,460.000,0.291,0.352,0.374,0.379,0.379
IV.SBPO.,45.051,10.920,156.926,1739.978,1786.552,1802.012,461.000,0.084,0.096,0.106,0.107,0.106
GR.GRA1.,49.691,11.220,152.623,1716.802,1758.325,1771.886,462.000,0.711,0.747,0.783,0.803,0.780
KO.AFSR.,39.447,33.071,147.976,1691.096,1727.460,1739.129,463.000,0.520,0.521,0.595,0.579,0.559
NR.NE008.,52.547,6.518,150.798,1706.790,1746.248,1759.045,464.000,0.118,0.073,0.081,0.079,0.070
MN.TUE.,46.472,9.347,156.075,1735.442,1780.998,1796.075,465.000,0.522,0.572,0.604,0.636,0.626
SX.WERN.,50.287,12.376,151.777,1712.177,1752.736,1765.940,466.000,0.677,0.683,0.696,0.692,0.694
G.TAM.00,22.791,5.528,174.755,1829.785,1899.852,1924.602,467.000,0.265,0.263,0.275,0.276,0.263
IU.ANTO.10,39.868,32.793,148.035,1691.423,1727.850,1739.541,468.000,0.038,0.019,0.030,0.033,0.026
IU.GNI.00,40.148,44.741,139.125,1640.194,1667.588,1676.120,469.000,0.450,0.457,0.506,0.484,0.476
SS.COI.,40.208,-8.412,162.138,1767.265,1820.310,1838.225,470.000,0.562,0.621,0.636,0.637,0.635
G.SSB.10,45.279,4.542,158.176,1746.605,1794.695,1810.727,471.000,0.655,0.710,0.739,0.757,0.749
XB.PS39.,39.395,-5.005,163.839,1775.981,1831.213,1849.971,472.000,0.575,0.582,0.616,0.628,0.617
GU.PCP.,44.541,8.545,158.077,1746.084,1794.054,1810.040,473.000,0.602,0.676,0.695,0.701,0.701
GB.KESW.,54.589,-3.105,149.109,1697.427,1735.019,1747.133,474.000,0.699,0.607,0.607,0.608,0.610
NO.SPB4.00,78.179,16.348,125.064,1554.087,1569.861,1574.572,475.000,0.613,0.603,0.580,0.579,0.581
KO.KDZE.,41.313,31.443,148.442,1693.705,1730.571,1742.422,476.000,0.471,0.506,0.549,0.547,0.535
IV.RNI2.,41.703,14.152,158.513,1748.381,1796.884,1813.072,477.000,0.418,0.439,0.498,0.519,0.491
LX.GGNV.,38.718,-9.151,163.191,1772.671,1827.067,1845.502,478.000,0.536,0.492,0.499,0.500,0.498
IV.AOI.,43.550,13.602,157.255,1741.730,1788.702,1804.311,479.000,0.297,0.376,0.405,0.434,0.428
CR.ZAG.,45.829,15.994,154.413,1726.512,1770.107,1784.446,480.000,0.582,0.612,0.611,0.611,0.615
IV.CAGR.,37.622,14.500,161.373,1763.317,1815.387,1832.930,481.000,0.453,0.459,0.431,0.424,0.435
IV.PALZ.,40.944,15.960,158.210,1746.786,1794.919,1810.966,482.000,0.433,0.493,0.528,0.525,0.518
NR.NE004.,52.157,4.379,151.418,1710.208,1750.362,1763.417,483.000,0.705,0.699,0.717,0.724,0.723
KO.SLVT.,41.229,28.210,150.667,1706.067,1745.379,1758.122,484.000,0.533,0.609,0.680,0.665,0.644
II.SHEL.10,-15.959,-5.746,139.877,1644.619,1672.727,1681.502,485.000,0.261,0.179,0.179,0.197,0.179
IP.PMST.,38.737,-9.183,163.162,1772.524,1826.884,1845.304,486.000,0.357,0.355,0.363,0.364,0.362
XB.PM40.,34.908,-2.210,168.720,1800.500,1862.188,1883.508,487.000,0.672,0.627,0.629,0.610,0.624
IV.MTRZ.,44.313,11.425,157.416,1742.581,1789.747,1805.430,488.000,0.455,0.522,0.547,0.564,0.565
IV.GROG.,43.426,9.892,158.709,1749.413,1798.156,1814.435,489.000,0.611,0.634,0.675,0.688,0.679
EI.IGLA.,53.419,-9.375,149.541,1699.833,1737.899,1750.186,490.000,0.426,0.375,0.358,0.356,0.358
RO.VRI.,45.866,26.728,149.108,1697.423,1735.014,1747.128,491.000,0.445,0.581,0.649,0.652,0.635
HU.BEHE.,46.471,16.776,153.576,1721.985,1764.605,1778.577,492.000,0.077,0.072,0.073,0.072,0.073
XB.PM39.,34.889,-2.610,168.675,1800.281,1861.910,1883.206,493.000,0.718,0.611,0.617,0.606,0.613
2H.KOZE.,12.495,40.985,139.539,1642.634,1670.421,1679.086,494.000,0.715,0.744,0.738,0.747,0.744
GR.GRA2.,49.654,11.358,152.622,1716.796,1758.317,1771.878,495.000,0.677,0.713,0.753,0.777,0.765
FR.SMPL.00,42.095,9.285,160.101,1756.710,1807.179,1824.112,496.000,0.497,0.540,0.581,0.598,0.581
NO.NBO00.00,61.031,10.777,142.005,1657.040,1687.214,1696.701,497.000,0.718,0.686,0.708,0.710,0.706
GE.PSZ.,47.918,19.894,151.124,1708.590,1748.413,1761.345,498.000,0.623,0.600,0.606,0.604,0.600
KO.ENEZ.,40.736,26.153,152.265,1714.850,1755.963,1769.373,499.000,0.190,0.217,0.282,0.277,0.251
IV.BDI.,44.062,10.597,157.913,1745.213,1792.982,1808.893,500.000,0.491,0.532,0.554,0.576,0.566
ZP.MPIK.02,-11.821,31.452,132.910,1602.928,1624.778,1631.435,501.000,0.315,0.246,0.254,0.259,0.252
GU.RORO.,44.112,8.066,158.601,1748.848,1797.459,1813.688,502.000,0.473,0.519,0.566,0.596,0.574
GU.IMI.,43.910,7.893,158.834,1750.072,1798.970,1815.306,503.000,0.660,0.720,0.741,0.744,0.744
XB.PM24.,32.995,-4.898,169.860,1806.119,1869.359,1891.309,504.000,0.694,0.683,0.688,0.682,0.688
IV.MSCL.,38.232,15.790,160.213,1757.293,1807.902,1824.889,505.000,0.376,0.413,0.437,0.438,0.432
CH.ZUR.,47.369,8.581,155.419,1731.924,1776.700,1791.484,506.000,0.605,0.656,0.694,0.711,0.703
GE.SANT.,36.371,25.459,154.683,1727.968,1771.879,1786.337,507.000,0.483,0.450,0.521,0.500,0.490
FR.RENF.00,48.119,-1.635,155.630,1733.057,1778.083,1792.961,508.000,0.472,0.408,0.410,0.411,0.407
KO.HRTX.,40.801,29.673,149.869,1701.653,1740.080,1752.499,509.000,0.625,0.617,0.668,0.661,0.649
6H.PNG.,-19.002,34.233,125.688,1558.046,1574.265,1579.115,510.000,0.547,0.576,0.573,0.564,0.571
IV.PESA.,43.941,12.840,157.227,1741.579,1788.517,1804.114,511.000,0.411,0.474,0.534,0.548,0.533
KO.TVSB.,39.450,29.462,150.572,1705.544,1744.750,1757.455,512.000,0.620,0.633,0.655,0.649,0.649
SX.SCHF.,50.677,12.403,151.415,1710.191,1750.342,1763.395,513.000,0.689,0.695,0.699,0.689,0.692
GB.LMK.,53.457,-0.326,150.323,1704.166,1743.095,1755.698,514.000,0.630,0.601,0.593,0.588,0.592
GE.DAMY.,14.573,44.392,137.177,1628.649,1654.235,1662.153,515.000,0.609,0.610,0.581,0.597,0.597
GR.GRB5.,49.111,11.675,153.035,1719.050,1761.046,1774.784,516.000,0.525,0.621,0.663,0.670,0.677
GR.LDAU.,49.182,8.127,153.792,1723.153,1766.024,1780.090,517.000,0.805,0.812,0.814,0.802,0.808
NO.SPB2.00,78.174,16.385,125.066,1554.100,1569.875,1574.587,518.000,0.616,0.605,0.585,0.582,0.585
SX.NEUB.,51.194,11.772,151.101,1708.464,1748.262,1761.184,519.000,0.829,0.845,0.833,0.825,0.828
XB.PM38.,34.839,-2.874,168.678,1800.294,1861.926,1883.223,520.000,0.741,0.661,0.665,0.651,0.659
KZ.AKTO.,50.435,58.016,128.235,1574.063,1592.178,1597.620,521.000,0.777,0.759,0.746,0.759,0.760
RO.MLR.,45.491,25.945,149.770,1701.107,1739.425,1751.803,522.000,0.306,0.350,0.416,0.408,0.391
NO.SPB5.00,78.182,16.368,125.059,1554.058,1569.829,1574.539,523.000,0.621,0.606,0.592,0.587,0.592
OE.MYKA.,46.630,13.642,154.634,1727.704,1771.558,1785.994,524.000,0.214,0.268,0.308,0.326,0.304
IV.NRCA.,42.834,13.114,158.048,1745.930,1793.865,1809.837,525.000,0.512,0.572,0.610,0.627,0.619
XB.PS24.,37.607,-5.403,165.442,1784.120,1841.441,1861.016,526.000,0.608,0.516,0.531,0.539,0.531
NO.NC602.00,60.735,11.541,142.179,1658.054,1688.401,1697.949,527.000,0.755,0.759,0.784,0.790,0.782
ZP.GABZ.02,-12.171,26.367,135.717,1619.921,1644.190,1651.663,528.000,0.102,0.126,0.125,0.121,0.124
GU.TRAV.,45.513,7.747,157.361,1742.290,1789.390,1805.048,529.000,0.621,0.673,0.719,0.734,0.724
KO.SVAN.,38.151,41.198,142.175,1658.031,1688.374,1697.920,530.000,0.816,0.801,0.794,0.807,0.805
GE.RUE.,52.476,13.780,149.424,1699.180,1737.116,1749.356,531.000,0.743,0.734,0.727,0.728,0.724
GU.ROTM.,44.849,8.353,157.840,1744.828,1792.508,1808.385,532.000,0.424,0.509,0.530,0.533,0.534
CH.VDL.,46.483,9.450,156.039,1735.248,1780.760,1795.821,533.000,0.428,0.465,0.508,0.520,0.512
KO.ERIK.,40.671,26.513,152.059,1713.723,1754.602,1767.925,534.000,0.429,0.458,0.520,0.517,0.494
IS.AMAZ.,31.532,34.915,148.194,1692.316,1728.914,1740.668,535.000,0.446,0.404,0.397,0.418,0.414
IV.TERO.,42.623,13.604,158.017,1745.765,1793.662,1809.620,536.000,0.551,0.582,0.624,0.637,0.627
CZ.PRU.,49.988,14.542,151.419,1710.210,1750.365,1763.419,537.000,0.681,0.710,0.743,0.747,0.745
IV.ATPC.,43.481,12.457,157.764,1744.428,1792.017,1807.859,538.000,0.491,0.556,0.587,0.603,0.590
RD.MTT2.,43.341,2.217,160.348,1757.993,1808.770,1825.821,539.000,0.634,0.676,0.685,0.693,0.691
IU.RCBR.10,-5.827,-35.901,134.205,1610.803,1633.753,1640.778,540.000,0.206,0.290,0.292,0.292,0.290
XB.PS08.,36.741,-4.643,166.458,1789.233,1847.894,1868.000,541.000,-0.024,-0.004,-0.002,-0.000,-0.002
XB.PS11.,36.873,-4.681,166.323,1788.558,1847.041,1867.075,542.000,0.495,0.463,0.494,0.508,0.495
IV.MESG.,40.589,17.850,157.446,1742.744,1789.947,1805.643,543.000,0.407,0.442,0.522,0.530,0.501
CH.BNALP.,46.870,8.425,155.924,1734.635,1780.011,1795.021,544.000,0.466,0.505,0.563,0.591,0.568
KO.YEDI.,39.438,40.544,142.426,1659.480,1690.072,1699.704,545.000,0.761,0.753,0.728,0.737,0.747
CN.GGN.,45.118,-66.842,122.717,1539.091,1553.253,1557.467,546.000,0.696,0.652,0.636,0.663,0.653
MN.IDI.,35.288,24.890,155.516,1732.448,1777.339,1792.166,547.000,0.734,0.707,0.718,0.716,0.715
IU.PAB.00,39.545,-4.350,163.827,1775.923,1831.140,1849.893,548.000,0.615,0.613,0.638,0.644,0.639
IV.SSFR.,43.436,12.782,157.677,1743.964,1791.446,1807.248,549.000,0.555,0.643,0.678,0.682,0.674
GR.WET.,49.145,12.880,152.667,1717.041,1758.613,1772.193,550.000,0.634,0.679,0.728,0.744,0.726
GE.KBS.10,78.915,11.939,124.596,1551.112,1566.556,1571.166,551.000,0.723,0.692,0.675,0.682,0.685
NO.NC204.00,61.276,10.763,141.771,1655.684,1685.628,1695.036,552.000,0.725,0.690,0.707,0.705,0.704
XB.PS41.,36.667,-5.944,166.161,1787.740,1846.008,1865.957,553.000,0.723,0.693,0.692,0.691,0.696
RO.VOIR.,45.437,25.049,150.300,1704.042,1742.946,1755.539,554.000,0.566,0.546,0.575,0.570,0.565
II.BORG.00,64.747,-21.327,136.765,1626.191,1651.400,1659.192,555.000,0.486,0.439,0.469,0.477,0.460
II.ABKT.00,37.930,58.119,128.920,1578.331,1596.972,1602.581,556.000,0.838,0.832,0.804,0.828,0.833
KO.CTKS.,41.237,28.507,150.464,1704.950,1744.036,1756.697,557.000,0.440,0.457,0.482,0.479,0.470
IV.MRLC.,40.756,15.489,158.590,1748.787,1797.385,1813.608,558.000,0.538,0.506,0.515,0.508,0.516
XB.PS03.,36.393,-5.415,166.575,1789.821,1848.637,1868.805,559.000,0.591,0.624,0.651,0.671,0.657
FR.ATE.00,43.086,-0.701,160.687,1759.761,1810.965,1828.177,560.000,0.598,0.567,0.590,0.611,0.603
XB.PS05.,36.646,-5.094,166.430,1789.094,1847.719,1867.809,561.000,0.652,0.652,0.697,0.716,0.696
XB.PS46.,36.824,-4.341,166.452,1789.203,1847.856,1867.958,562.000,0.360,0.383,0.410,0.429,0.416
IV.PTMD.,36.789,11.993,163.361,1773.538,1828.153,1846.672,563.000,0.460,0.488,0.494,0.497,0.492
ZP.SHWG.02,-11.193,31.740,133.197,1604.683,1626.775,1633.512,564.000,0.370,0.370,0.375,0.366,0.373
PM.PVAQ.,37.404,-7.717,164.887,1781.312,1837.907,1857.196,565.000,0.728,0.661,0.679,0.680,0.678
NL.HGN.02,50.764,5.932,152.617,1716.769,1758.285,1771.844,566.000,0.744,0.751,0.726,0.724,0.727
AF.ANKE.,9.583,39.742,139.478,1642.271,1669.999,1678.644,567.000,-0.016,-0.034,-0.030,-0.031,-0.032
IV.MODR.,41.146,13.878,159.079,1751.357,1800.556,1817.007,568.000,0.492,0.521,0.552,0.562,0.551
IU.SFJD.10,66.996,-50.621,126.758,1564.800,1581.801,1586.895,569.000,0.755,0.752,0.761,0.757,0.754
KO.DYBB.,37.953,40.139,143.031,1662.980,1694.179,1704.022,570.000,0.761,0.758,0.779,0.780,0.774
XB.PM11.,34.931,-4.312,168.259,1798.217,1859.283,1880.352,571.000,0.264,0.200,0.209,0.219,0.212
ZP.SERJ.02,-13.227,30.215,132.602,1601.053,1622.647,1629.218,572.000,0.494,0.448,0.461,0.476,0.463
MN.WDD.,35.837,14.524,162.548,1769.374,1822.945,1841.061,573.000,0.576,0.607,0.642,0.644,0.631
IV.CRE.,43.619,11.952,157.834,1744.800,1792.474,1808.348,574.000,0.498,0.547,0.590,0.612,0.591
OE.SOKA.,46.678,15.033,154.090,1724.770,1767.988,1782.185,575.000,0.534,0.605,0.639,0.636,0.631
XB.PM15.,34.469,-4.700,168.578,1799.801,1861.298,1882.541,576.000,0.291,0.400,0.373,0.345,0.373
RO.PLOR1.,45.852,26.647,149.162,1697.721,1735.371,1747.506,577.000,0.475,0.508,0.542,0.541,0.537
GR.NRDL.,52.494,10.107,150.255,1703.792,1742.646,1755.221,578.000,0.677,0.709,0.680,0.650,0.670
IV.BRMO.,46.476,10.372,155.798,1733.959,1779.185,1794.138,579.000,0.618,0.665,0.710,0.728,0.711
GE.MTE.,40.400,-7.544,162.236,1767.767,1820.936,1838.899,580.000,0.462,0.493,0.521,0.540,0.519
GR.GTTG.,51.546,9.964,151.179,1708.893,1748.778,1761.733,581.000,0.702,0.721,0.711,0.699,0.708
XB.PM27.,32.350,-4.654,170.530,1809.399,1873.558,1895.884,582.000,0.619,0.676,0.690,0.698,0.683
KO.SIRT.,37.501,42.439,141.312,1653.015,1682.508,1691.760,583.000,0.414,0.400,0.451,0.432,0.420
GR.FUR.,48.164,11.277,154.007,1724.320,1767.441,1781.601,584.000,0.509,0.582,0.631,0.659,0.650
AF.KUKU.,6.192,-0.368,162.410,1768.664,1822.057,1840.106,585.000,0.164,0.132,0.121,0.092,0.111
IV.GMB.,38.168,15.829,160.234,1757.399,1808.034,1825.030,586.000,,,,,
NL.DBN.,52.102,5.177,151.394,1710.075,1750.202,1763.246,587.000,0.574,0.588,0.611,0.618,0.614
IV.ESLN.,37.693,14.974,161.051,1761.649,1813.312,1830.699,588.000,0.555,0.560,0.566,0.575,0.570
6H.MACO.,-17.958,34.172,126.528,1563.355,1580.186,1585.227,589.000,0.376,0.389,0.395,0.390,0.391
RO.PLOR5.,45.846,26.663,149.156,1697.690,1735.334,1747.466,590.000,0.464,0.531,0.571,0.573,0.567
CH.GIMEL.,46.534,6.265,156.682,1738.679,1784.960,1800.310,591.000,0.714,0.732,0.758,0.767,0.760
IV.CAFI.,43.329,11.966,158.078,1746.090,1794.062,1810.048,592.000,0.488,0.530,0.578,0.593,0.580
IV.RDP.,41.758,12.717,159.102,1751.481,1800.709,1817.172,593.000,0.355,0.381,0.436,0.453,0.428
KO.CRLT.,41.129,27.736,151.028,1708.063,1747.779,1760.671,594.000,0.145,0.158,0.176,0.174,0.169
KO.SULT.,38.199,33.516,148.036,1691.428,1727.855,1739.547,595.000,0.432,0.418,0.469,0.463,0.458
KO.GEMT.,40.435,29.189,150.357,1704.357,1743.325,1755.942,596.000,0.529,0.539,0.533,0.539,0.544
GE.WLF.,49.665,6.153,153.660,1722.439,1765.156,1779.164,597.000,0.737,0.704,0.737,0.749,0.742
RO.CRAR.,44.325,23.800,151.685,1711.674,1752.130,1765.295,598.000,0.441,0.492,0.552,0.557,0.540
XB.PM21.,33.721,-5.320,169.054,1802.152,1864.293,1885.798,599.000,0.715,0.611,0.607,0.594,0.606
HE.SUF.,62.719,26.147,137.276,1629.236,1654.913,1662.862,600.000,0.701,0.694,0.734,0.729,0.723
NO.ARE0.00,69.535,25.506,131.786,1596.056,1616.977,1623.325,601.000,0.740,0.728,0.746,0.749,0.742
