evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected
20131001_0338,53.2,152.81,585.5,XK.B09NK.,-19.663,22.194,129.543,1574.087,1593.347,1599.159,81.0,2.068,0.091,0.188,0.173,0.17,0.177,-3.5,-4.2,0.506,0.406,2.7,0.405,0.405,2.1,0.55,0.405,1.9,0.501,0.405,2.0,0.499,0.405,2.0,0.509,0.405,0
20131001_0338,53.2,152.81,585.5,G.CRZF.00,-46.43,51.861,131.191,1584.272,1604.848,1611.086,82.0,0.676,0.102,0.11,0.152,0.152,0.1,-0.1,3.1,0.83,-0.761,3.5,0.201,0.201,0.8,0.359,0.201,6.2,0.269,0.201,6.2,0.278,0.201,1.0,0.385,0.201,0
20131001_0338,53.2,152.81,585.5,XK.B10PP.,-18.913,22.543,128.743,1569.114,1587.752,1593.364,83.0,2.3,0.223,0.443,0.431,0.431,0.435,0.1,3.8,0.478,-0.731,6.5,0.693,0.693,6.8,0.655,0.693,6.7,0.664,0.693,6.8,0.665,0.693,6.8,0.665,0.693,0
20131001_0338,53.2,152.81,585.5,XK.B15MW.,-19.631,23.827,128.605,1568.256,1586.788,1592.366,84.0,1.944,0.043,0.023,0.026,0.027,0.026,5.6,4.4,0.498,0.857,4.5,0.216,0.216,-12.4,0.133,0.216,-12.7,0.118,0.216,-12.6,0.119,0.216,-12.6,0.123,0.216,0
20131001_0338,53.2,152.81,585.5,YT.SURP.,-84.72,-171.202,138.827,1630.273,1657.543,1666.038,85.0,2.787,0.54,0.601,0.627,0.613,0.608,0.8,0.6,0.928,0.888,0.7,0.815,0.815,0.6,0.691,0.815,-0.1,0.782,0.815,0.2,0.735,0.815,0.4,0.704,0.815,0
20131001_0338,53.2,152.81,585.5,AI.JUBA.04,-62.237,-58.663,161.18,1754.05,1806.066,1823.599,86.0,1.459,0.191,0.164,0.133,0.148,0.166,0.1,0.3,0.928,0.932,0.5,0.554,0.554,0.1,0.636,0.554,0.0,0.631,0.554,-0.1,0.633,0.554,0.1,0.634,0.554,0
20131001_0338,53.2,152.81,585.5,G.COYC.10,-45.573,-72.081,150.331,1695.993,1735.106,1747.786,87.0,2.71,0.608,0.516,0.49,0.5,0.509,0.7,0.9,0.887,0.882,0.5,0.859,0.859,-0.3,0.835,0.859,-0.7,0.856,0.859,-0.7,0.863,0.859,-0.5,0.856,0.859,0
20131001_0338,53.2,152.81,585.5,XK.B05MO.,-20.218,24.132,128.904,1570.121,1588.884,1594.536,88.0,3.788,0.254,0.467,0.443,0.443,0.449,-2.3,3.8,0.669,-0.823,6.1,0.685,0.685,6.7,0.5,0.685,6.6,0.54,0.685,6.7,0.537,0.685,6.7,0.528,0.685,0
20131001_0338,53.2,152.81,585.5,AW.VNA3.,-71.242,-9.666,160.371,1749.853,1800.849,1817.994,89.0,6.245,0.649,0.641,0.651,0.652,0.653,-0.1,0.1,0.937,0.935,-0.6,0.904,0.904,0.0,0.913,0.904,-0.6,0.911,0.904,-0.7,0.914,0.904,-0.5,0.911,0.904,1
20131001_0338,53.2,152.81,585.5,PS.SYO.,-69.007,39.585,146.326,1673.597,1708.37,1719.477,90.0,3.712,0.445,0.429,0.424,0.436,0.435,1.9,-2.3,0.828,-0.858,2.6,0.729,0.729,1.8,0.874,0.729,1.6,0.83,0.729,1.6,0.829,0.729,1.6,0.835,0.729,0
20131001_0338,53.2,152.81,585.5,GE.SNAA.,-71.671,-2.838,158.705,1741.139,1790.064,1806.423,91.0,4.265,0.647,0.688,0.712,0.699,0.698,0.3,0.4,0.953,0.962,0.3,0.936,0.936,0.0,0.931,0.936,-0.3,0.95,0.936,-0.3,0.953,0.936,-0.2,0.948,0.936,1
20131001_0338,53.2,152.81,585.5,YT.MILR.,-83.306,156.252,136.517,1616.556,1641.692,1649.464,92.0,2.022,0.323,0.292,0.296,0.296,0.295,0.4,1.0,0.917,0.902,0.6,0.45,0.45,1.0,0.369,0.45,0.3,0.412,0.45,0.4,0.389,0.45,0.8,0.37,0.45,0
20131001_0338,53.2,152.81,585.5,AI.BELA.04,-77.875,-34.627,155.18,1722.402,1767.078,1781.835,93.0,5.263,0.548,0.637,0.67,0.664,0.654,0.9,1.1,0.917,0.886,2.1,0.882,0.882,0.7,0.955,0.882,0.5,0.952,0.882,0.4,0.95,0.882,0.5,0.955,0.882,1
20131001_0338,53.2,152.81,585.5,YT.WHIT.,-82.682,-104.387,144.205,1661.535,1694.092,1704.418,94.0,5.578,0.74,0.764,0.8,0.794,0.778,0.3,0.5,0.9,0.925,0.2,0.927,0.927,0.4,0.942,0.927,-0.1,0.949,0.927,0.0,0.946,0.927,0.2,0.943,0.927,1
20131001_0338,53.2,152.81,585.5,GT.BOSA.00,-28.614,25.256,134.749,1605.945,1629.51,1636.749,95.0,2.643,0.169,0.322,0.285,0.284,0.297,-0.1,0.1,0.827,0.842,0.7,0.579,0.579,0.5,0.57,0.579,0.9,0.526,0.579,-1.1,0.516,0.579,-1.0,0.53,0.579,0
20131001_0338,53.2,152.81,585.5,YT.FALL.,-85.307,-143.628,140.916,1642.529,1671.796,1680.977,96.0,13.747,0.751,0.731,0.754,0.748,0.735,0.6,0.7,0.906,0.914,0.5,0.91,0.91,0.7,0.944,0.91,0.1,0.958,0.91,0.3,0.945,0.91,0.6,0.942,0.91,1
20131001_0338,53.2,152.81,585.5,YT.PECA.,-85.612,-68.552,146.385,1673.931,1708.767,1719.896,97.0,6.555,0.74,0.579,0.529,0.555,0.559,-0.4,0.0,0.882,0.857,-0.3,0.821,0.821,-1.1,0.906,0.821,-1.4,0.933,0.821,-1.3,0.929,0.821,-1.3,0.917,0.821,0
20131001_0338,53.2,152.81,585.5,XK.B12SS.,-18.746,22.197,128.799,1569.464,1588.145,1593.771,98.0,1.339,0.291,0.22,0.203,0.201,0.206,-0.4,0.3,0.599,0.666,6.1,0.683,0.683,-0.7,0.613,0.683,-1.1,0.562,0.683,-1.0,0.568,0.683,-0.9,0.581,0.683,0
20131001_0338,53.2,152.81,585.5,XK.B06OR.,-19.901,23.527,128.99,1570.657,1589.487,1595.16,99.0,3.275,0.244,0.372,0.349,0.349,0.353,-1.1,-0.8,0.838,0.85,5.8,0.749,0.749,-1.8,0.645,0.749,-2.1,0.669,0.749,-2.0,0.664,0.749,-2.0,0.66,0.749,0
20131001_0338,53.2,152.81,585.5,CX.PB04.,-22.334,-70.149,135.217,1608.767,1632.743,1640.121,100.0,1.612,0.423,0.372,0.412,0.417,0.413,1.4,1.6,0.644,0.7,0.6,0.889,0.889,1.1,0.897,0.889,0.6,0.906,0.889,0.7,0.909,0.889,0.6,0.909,0.889,0
20131001_0338,53.2,152.81,585.5,ZJ.GRAW.,-74.004,154.989,127.213,1559.553,1577.023,1582.267,101.0,5.527,0.62,0.584,0.573,0.584,0.585,0.4,0.7,0.885,0.874,0.1,0.758,0.758,0.1,0.771,0.758,-0.4,0.774,0.758,-0.1,0.779,0.758,0.2,0.773,0.758,0
20131001_0338,53.2,152.81,585.5,CX.PB02.,-21.32,-69.896,134.522,1604.579,1627.948,1635.12,102.0,2.061,0.579,0.576,0.569,0.577,0.574,0.1,0.4,0.884,0.879,-0.5,0.883,0.883,0.0,0.889,0.883,-0.4,0.89,0.883,-0.4,0.894,0.883,-0.4,0.895,0.883,0
20131001_0338,53.2,152.81,585.5,CX.PB15.,-23.208,-69.471,136.292,1615.215,1640.149,1647.852,103.0,1.608,0.508,0.415,0.429,0.431,0.426,0.5,1.1,0.8,0.792,0.4,0.789,0.789,0.9,0.771,0.789,0.6,0.788,0.789,0.6,0.777,0.789,0.7,0.776,0.789,0
20131001_0338,53.2,152.81,585.5,C.GO10.,-53.155,-71.05,154.131,1716.751,1760.197,1774.49,104.0,4.73,0.436,0.44,0.487,0.475,0.45,-0.2,0.3,0.827,0.695,-0.2,0.605,0.605,-0.4,0.636,0.605,-1.0,0.74,0.605,-0.9,0.73,0.605,-0.5,0.65,0.605,0
20131001_0338,53.2,152.81,585.5,AF.POGA.,-27.346,31.707,129.993,1576.876,1596.491,1602.416,105.0,0.658,0.154,0.301,0.266,0.272,0.276,7.6,1.7,0.579,-0.634,-2.8,0.705,0.705,-2.5,0.775,0.705,-3.1,0.719,0.705,-2.9,0.736,0.705,-2.8,0.741,0.705,0
20131001_0338,53.2,152.81,585.5,G.CRZF.10,-46.43,51.861,131.191,1584.272,1604.848,1611.086,106.0,0.724,0.095,0.094,0.163,0.163,0.084,0.0,3.2,0.859,-0.777,4.0,0.174,0.174,0.9,0.352,0.174,6.4,0.257,0.174,6.5,0.266,0.174,1.1,0.378,0.174,0
20131001_0338,53.2,152.81,585.5,C.GO03.,-27.594,-70.235,139.366,1633.445,1661.223,1669.892,107.0,3.034,0.446,0.429,0.457,0.452,0.454,1.4,1.5,0.928,0.904,0.8,0.818,0.818,0.8,0.847,0.818,0.4,0.878,0.818,0.5,0.866,0.818,0.5,0.865,0.818,0
20131001_0338,53.2,152.81,585.5,CX.PB12.,-18.614,-70.328,132.054,1589.569,1610.85,1617.321,108.0,3.376,0.613,0.637,0.626,0.627,0.624,-0.6,-0.3,0.889,0.893,-1.1,0.868,0.868,-0.5,0.824,0.868,-0.8,0.818,0.868,-0.8,0.815,0.868,-0.8,0.816,0.868,0
20131001_0338,53.2,152.81,585.5,G.COYC.00,-45.573,-72.081,150.331,1695.993,1735.106,1747.786,109.0,2.737,0.59,0.501,0.475,0.485,0.494,0.7,0.9,0.886,0.881,0.5,0.834,0.834,-0.3,0.812,0.834,-0.7,0.832,0.834,-0.6,0.84,0.834,-0.5,0.833,0.834,0
20131001_0338,53.2,152.81,585.5,XK.B03SL.,-21.121,24.764,129.265,1572.364,1591.408,1597.149,110.0,2.454,0.434,0.345,0.365,0.364,0.353,-0.5,0.0,0.87,0.775,6.0,0.534,0.534,5.7,0.625,0.534,5.6,0.618,0.534,5.6,0.623,0.534,5.6,0.624,0.534,0
20131001_0338,53.2,152.81,585.5,XK.B11ET.,-19.016,22.316,128.951,1570.413,1589.212,1594.876,111.0,2.038,0.254,0.389,0.374,0.368,0.377,0.4,4.6,0.427,-0.677,7.6,0.715,0.715,0.3,0.798,0.715,0.0,0.817,0.715,0.1,0.813,0.715,0.1,0.808,0.715,0
20131001_0338,53.2,152.81,585.5,YT.KOLR.,-76.154,-120.727,140.23,1638.52,1667.124,1676.076,112.0,12.27,0.547,0.58,0.532,0.552,0.577,-1.1,-1.0,0.939,0.919,-1.3,0.683,0.683,-1.0,0.573,0.683,-1.6,0.657,0.683,-1.4,0.594,0.683,-1.1,0.568,0.683,0
20131001_0338,53.2,152.81,585.5,YT.MPAT.,-78.03,-155.022,135.001,1607.465,1631.251,1638.564,113.0,10.089,0.668,0.695,0.696,0.698,0.69,0.7,0.8,0.71,0.713,0.7,0.932,0.932,0.6,0.93,0.932,0.0,0.944,0.932,0.3,0.94,0.932,0.5,0.931,0.932,0
20131001_0338,53.2,152.81,585.5,YT.AGO3.,-82.754,28.581,146.807,1676.314,1711.598,1722.887,114.0,24.963,0.431,0.485,0.54,0.529,0.499,0.9,-2.2,0.949,-0.76,1.3,0.598,0.598,1.2,0.765,0.598,0.8,0.705,0.598,0.8,0.71,0.598,1.0,0.732,0.598,0
20131001_0338,53.2,152.81,585.5,G.CCD.00,-75.106,123.305,129.78,1575.556,1595.003,1600.874,115.0,5.842,0.642,0.61,0.584,0.605,0.604,0.2,0.0,0.906,0.882,-0.3,0.945,0.945,-0.3,0.936,0.945,-0.9,0.932,0.945,-0.5,0.933,0.945,-0.4,0.934,0.945,1
20131001_0338,53.2,152.81,585.5,ZJ.SAMH.,-75.203,153.997,128.405,1567.012,1585.391,1590.92,116.0,4.958,0.6,0.636,0.602,0.628,0.633,0.1,0.3,0.928,0.917,-0.3,0.9,0.9,-0.1,0.876,0.9,-0.8,0.887,0.9,-0.3,0.878,0.9,-0.2,0.875,0.9,1
20131001_0338,53.2,152.81,585.5,CX.PATCX.,-20.821,-70.153,133.976,1601.271,1624.169,1631.182,117.0,2.293,0.485,0.501,0.492,0.496,0.495,0.1,0.1,0.558,0.553,-0.4,0.836,0.836,-0.1,0.887,0.836,-0.4,0.874,0.836,-0.4,0.881,0.836,-0.4,0.882,0.836,0
20131001_0338,53.2,152.81,585.5,C.GO09.,-51.271,-72.338,152.745,1709.238,1751.079,1764.769,118.0,4.037,0.471,0.461,0.438,0.453,0.46,1.6,1.2,0.658,0.673,0.9,0.714,0.714,0.8,0.638,0.714,0.0,0.689,0.714,0.1,0.703,0.714,0.6,0.643,0.714,0
