evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5
20130524_1456,52.360,151.480,642.400,CX.MNMCX.,-19.131,-69.596,133.984,1591.609,1614.700,1621.785,40.000,0.889,0.146,0.216,0.189,0.188,0.184,-2.300,-1.700,0.739,0.643,-2.700,0.883,0.883,-2.100,0.848,0.883,-2.300,0.851,0.883,-2.300,0.856,0.883,-2.300,0.856,0.883
20130524_1456,52.360,151.480,642.400,XK.B14MH.,-18.295,21.792,128.233,1556.257,1574.673,1580.219,41.000,3.318,0.296,0.271,0.281,0.280,0.278,-6.300,-5.400,0.652,0.696,0.800,0.669,0.669,1.300,0.680,0.669,1.000,0.692,0.669,1.000,0.692,0.669,1.100,0.690,0.669
20130524_1456,52.360,151.480,642.400,YT.N140.,-82.010,96.756,137.320,1611.606,1637.673,1645.766,42.000,6.915,0.306,0.249,0.274,0.271,0.259,0.900,-2.100,0.500,0.030,-7.600,0.702,0.702,-8.300,0.570,0.702,-8.600,0.541,0.702,-8.500,0.554,0.702,-8.400,0.568,0.702
20130524_1456,52.360,151.480,642.400,GT.LPAZ.00,-16.288,-68.131,132.352,1581.687,1603.395,1610.015,43.000,0.928,0.176,0.218,0.212,0.209,0.207,-8.100,-4.200,0.595,-0.578,-9.400,0.684,0.684,-8.400,0.809,0.684,-8.700,0.796,0.684,-8.700,0.794,0.684,-8.700,0.795,0.684
20130524_1456,52.360,151.480,642.400,G.PEL.00,-33.144,-70.675,144.293,1652.258,1685.119,1695.560,44.000,1.393,0.322,0.283,0.244,0.249,0.254,-1.600,-4.900,0.609,-0.675,4.700,0.593,0.593,4.500,0.582,0.593,3.900,0.582,0.593,4.000,0.584,0.593,4.100,0.584,0.593
20130524_1456,52.360,151.480,642.400,AU.MAW.,-67.604,62.871,136.593,1607.276,1632.675,1640.543,45.000,3.083,-0.141,0.051,0.015,0.010,0.011,-5.600,-2.200,0.788,-0.337,-3.300,0.472,0.472,5.000,0.314,0.472,-5.100,0.300,0.472,4.800,0.310,0.472,4.800,0.312,0.472
20130524_1456,52.360,151.480,642.400,CX.PB09.,-21.796,-69.242,136.367,1605.930,1631.125,1638.924,46.000,1.475,0.344,0.337,0.323,0.321,0.324,-0.300,0.200,0.933,0.912,-0.600,0.896,0.896,-0.700,0.902,0.896,-1.000,0.911,0.896,-1.000,0.919,0.896,-1.000,0.916,0.896
20130524_1456,52.360,151.480,642.400,C.GO01.,-19.669,-69.194,134.642,1595.579,1619.239,1626.517,47.000,1.393,0.481,0.480,0.464,0.459,0.461,-0.700,-0.300,0.884,0.840,-1.400,0.914,0.914,-0.700,0.923,0.914,-1.000,0.920,0.914,-1.100,0.921,0.914,-1.000,0.922,0.914
20130524_1456,52.360,151.480,642.400,XK.B1665.,-22.825,27.229,128.607,1558.589,1577.293,1582.931,48.000,2.369,0.071,0.095,0.093,0.094,0.094,1.200,4.600,0.551,0.950,-7.400,0.226,0.226,-13.500,0.320,0.226,-13.400,0.343,0.226,-13.400,0.342,0.226,-13.400,0.341,0.226
20130524_1456,52.360,151.480,642.400,ZJ.KNYN.,-76.237,153.327,128.603,1558.564,1577.265,1582.901,49.000,0.733,0.271,0.225,0.251,0.236,0.229,1.700,-1.100,0.741,-0.661,1.600,0.471,0.471,1.700,0.434,0.471,1.200,0.430,0.471,1.600,0.440,0.471,1.700,0.438,0.471
20130524_1456,52.360,151.480,642.400,ZJ.DONT.,-73.877,165.120,126.577,1545.893,1563.055,1568.206,50.000,2.775,0.496,0.482,0.461,0.471,0.479,0.700,-3.900,0.642,-0.690,-7.900,0.543,0.543,-8.100,0.488,0.543,-8.700,0.520,0.543,-8.300,0.507,0.543,-8.200,0.494,0.543
20130524_1456,52.360,151.480,642.400,CX.PB16.,-18.335,-69.508,133.368,1587.873,1610.437,1617.343,51.000,2.389,0.410,0.393,0.402,0.405,0.401,-0.500,-0.300,0.570,0.567,-1.100,0.551,0.551,-9.100,0.464,0.551,-9.400,0.450,0.551,-9.400,0.452,0.551,-9.400,0.450,0.551
20130524_1456,52.360,151.480,642.400,CX.PB06.,-22.706,-69.572,136.929,1609.276,1634.983,1642.955,52.000,3.315,0.167,0.207,0.231,0.231,0.226,3.300,3.500,0.646,0.710,3.000,0.752,0.752,3.000,0.746,0.752,2.600,0.755,0.752,2.500,0.764,0.752,2.600,0.759,0.752
20130524_1456,52.360,151.480,642.400,ZD.FS12.,-12.830,-71.364,127.766,1553.341,1571.399,1576.831,53.000,5.813,0.704,0.688,0.687,0.684,0.678,0.700,0.800,0.821,0.904,0.300,0.828,0.828,0.900,0.776,0.828,0.700,0.762,0.828,0.700,0.758,0.828,0.700,0.757,0.828
20130524_1456,52.360,151.480,642.400,C.GO05.,-35.010,-71.930,144.853,1655.447,1688.887,1699.533,54.000,3.268,0.466,0.548,0.582,0.576,0.573,0.900,0.800,0.832,0.793,0.600,0.838,0.838,0.200,0.839,0.838,-0.400,0.809,0.838,-0.300,0.820,0.838,-0.100,0.831,0.838
20130524_1456,52.360,151.480,642.400,YT.BENN.,-84.573,-117.392,142.134,1639.844,1670.515,1680.192,55.000,3.148,0.623,0.695,0.691,0.697,0.699,0.000,0.200,0.906,0.888,-0.600,0.817,0.817,0.200,0.955,0.817,-0.200,0.951,0.817,-0.100,0.949,0.817,0.100,0.956,0.817
20130524_1456,52.360,151.480,642.400,AW.VNA2.,-70.925,-7.393,159.155,1733.635,1783.354,1800.029,56.000,1.947,0.358,0.383,0.431,0.429,0.412,0.700,0.700,0.718,0.748,0.700,0.557,0.557,1.200,0.554,0.557,0.600,0.550,0.557,0.500,0.567,0.557,0.700,0.565,0.557
20130524_1456,52.360,151.480,642.400,ZJ.APRL.,-73.195,158.703,125.654,1540.070,1556.553,1561.493,57.000,8.241,0.722,0.641,0.608,0.660,0.670,-0.700,-0.700,0.893,0.889,-0.800,0.801,0.801,-1.000,0.761,0.801,-1.400,0.762,0.801,-1.000,0.765,0.801,-0.900,0.766,0.801
20130524_1456,52.360,151.480,642.400,YT.HOWE.,-87.416,-149.427,140.979,1633.136,1662.669,1671.950,58.000,6.027,0.642,0.642,0.686,0.675,0.661,0.600,0.800,0.962,0.949,0.200,0.941,0.941,1.000,0.931,0.941,0.300,0.856,0.941,0.400,0.860,0.941,0.800,0.903,0.941
20130524_1456,52.360,151.480,642.400,XK.B13NX.,-18.579,21.994,128.345,1556.958,1575.460,1581.033,59.000,1.916,0.303,0.316,0.323,0.321,0.321,-6.200,-5.300,0.752,0.643,1.000,0.706,0.706,1.600,0.755,0.706,1.400,0.761,0.706,1.400,0.761,0.706,1.500,0.761,0.706
20130524_1456,52.360,151.480,642.400,YT.AGO1.,-83.862,129.615,136.612,1607.390,1632.807,1640.681,60.000,1.436,0.475,0.561,0.528,0.542,0.548,0.900,0.200,0.903,0.756,0.200,0.835,0.835,0.000,0.920,0.835,-0.100,0.915,0.835,-0.100,0.922,0.835,-0.100,0.926,0.835
20130524_1456,52.360,151.480,642.400,ZD.FM01.,-13.073,-76.334,125.352,1538.161,1554.426,1559.298,61.000,0.996,0.248,0.222,0.213,0.219,0.217,-0.600,-0.500,0.796,0.814,-1.000,0.765,0.765,-0.600,0.860,0.765,-0.900,0.836,0.765,-0.700,0.838,0.765,-0.800,0.840,0.765
20130524_1456,52.360,151.480,642.400,ZD.FM07.,-13.170,-74.228,126.560,1545.783,1562.932,1568.079,62.000,1.141,0.360,0.354,0.361,0.350,0.353,1.000,0.900,0.635,0.659,0.500,0.908,0.908,0.900,0.803,0.908,0.600,0.794,0.908,0.800,0.798,0.908,0.700,0.799,0.908
20130524_1456,52.360,151.480,642.400,YT.SIPL.,-81.641,-148.955,137.602,1613.276,1639.602,1647.784,63.000,4.713,0.677,0.723,0.723,0.730,0.727,0.900,0.900,0.975,0.930,0.600,0.818,0.818,0.200,0.882,0.818,-0.100,0.901,0.818,0.000,0.899,0.818,0.100,0.890,0.818
20130524_1456,52.360,151.480,642.400,AF.GRM.,-33.313,26.508,136.671,1607.740,1633.211,1641.103,64.000,0.872,0.065,0.103,0.101,0.103,0.103,3.600,3.000,0.826,0.825,4.500,0.675,0.675,3.200,0.719,0.675,3.200,0.717,0.675,3.200,0.718,0.675,3.200,0.717,0.675
20130524_1456,52.360,151.480,642.400,G.CCD.10,-75.106,123.305,128.821,1559.924,1578.794,1584.485,65.000,8.944,0.670,0.567,0.567,0.581,0.569,0.100,0.100,0.943,0.945,0.000,0.839,0.839,-0.200,0.845,0.839,-0.700,0.841,0.839,-0.300,0.847,0.839,-0.300,0.846,0.839
20130524_1456,52.360,151.480,642.400,YT.BYRD.,-80.017,-119.474,141.088,1633.771,1663.411,1672.728,66.000,6.629,0.747,0.715,0.716,0.725,0.721,0.300,0.500,0.943,0.894,-0.200,0.824,0.824,0.600,0.804,0.824,-0.300,0.750,0.824,-0.200,0.725,0.824,0.300,0.765,0.824
20130524_1456,52.360,151.480,642.400,XV.MSGR.,-23.830,32.180,126.393,1544.732,1561.757,1566.866,67.000,1.301,-0.037,-0.045,-0.039,-0.043,-0.042,-4.400,-3.900,0.411,0.178,2.000,0.233,0.233,1.800,0.371,0.233,1.700,0.333,0.233,1.700,0.346,0.233,1.700,0.351,0.233
20130524_1456,52.360,151.480,642.400,CX.PB03.,-22.048,-69.753,136.297,1605.514,1630.646,1638.423,68.000,1.250,0.126,0.195,0.232,0.223,0.224,-4.000,-4.000,0.843,0.875,-4.600,0.742,0.742,-4.500,0.735,0.742,-4.900,0.726,0.742,-4.900,0.736,0.742,-4.900,0.735,0.742
20130524_1456,52.360,151.480,642.400,ZD.FS05.,-13.879,-72.878,127.867,1553.976,1572.112,1577.569,69.000,0.937,0.445,0.420,0.440,0.429,0.433,1.100,1.100,0.899,0.902,0.700,0.969,0.969,1.100,0.958,0.969,0.800,0.959,0.969,0.900,0.958,0.969,0.800,0.958,0.969
20130524_1456,52.360,151.480,642.400,ZJ.SPLN.,-73.466,161.471,126.013,1542.337,1559.082,1564.104,70.000,8.262,0.725,0.685,0.659,0.680,0.684,-0.100,0.300,0.832,0.810,0.000,0.531,0.531,-0.300,0.550,0.531,-0.800,0.503,0.531,-0.400,0.513,0.531,-0.300,0.538,0.531
20130524_1456,52.360,151.480,642.400,XK.B04KH.,-20.474,24.514,128.391,1557.243,1575.780,1581.365,71.000,1.404,0.138,0.184,0.179,0.178,0.181,-2.200,-2.100,0.789,0.798,4.900,0.787,0.787,5.300,0.753,0.787,5.200,0.777,0.787,5.200,0.774,0.787,5.200,0.771,0.787
20130524_1456,52.360,151.480,642.400,ZJ.BEBP.,-73.033,156.869,125.448,1538.770,1555.104,1559.997,72.000,11.083,0.543,0.519,0.467,0.526,0.517,-0.200,-0.700,0.932,0.811,-0.800,0.813,0.813,-0.800,0.775,0.813,-1.200,0.768,0.813,-0.800,0.777,0.813,-0.800,0.777,0.813
20130524_1456,52.360,151.480,642.400,CX.PB05.,-22.853,-70.202,136.705,1607.942,1633.444,1641.347,73.000,0.851,0.220,0.106,0.069,0.071,0.075,0.000,3.700,0.722,-0.917,-1.300,0.451,0.451,-1.500,0.429,0.451,-1.700,0.432,0.451,-1.600,0.460,0.451,-1.700,0.453,0.451
20130524_1456,52.360,151.480,642.400,XK.B07DX.,-20.549,22.749,129.474,1563.976,1583.356,1589.211,74.000,1.477,0.199,0.344,0.335,0.336,0.334,-6.700,4.300,0.441,0.376,12.200,0.518,0.518,-0.100,0.691,0.518,0.000,0.657,0.518,0.000,0.656,0.518,0.000,0.657,0.518
20130524_1456,52.360,151.480,642.400,AF.SWZ.,-27.182,25.332,133.015,1585.726,1607.990,1614.796,75.000,1.299,0.028,0.046,0.033,0.034,0.037,-3.900,-4.300,0.429,0.712,3.100,0.518,0.518,2.800,0.608,0.518,2.900,0.616,0.518,2.900,0.614,0.518,2.900,0.614,0.518
20130524_1456,52.360,151.480,642.400,C.GO04.,-30.173,-70.799,142.057,1639.395,1669.989,1679.639,76.000,1.300,0.135,0.117,0.107,0.107,0.108,3.200,-5.000,0.404,0.293,-5.500,0.563,0.563,-5.000,0.592,0.563,-5.500,0.563,0.563,-5.400,0.574,0.563,-5.400,0.577,0.563
20130524_1456,52.360,151.480,642.400,AI.ESPZ.04,-63.398,-56.996,161.516,1745.910,1798.594,1816.399,77.000,4.669,0.461,0.445,0.464,0.462,0.447,-3.700,-3.800,0.858,0.824,-3.400,0.603,0.603,-3.800,0.674,0.603,-4.000,0.700,0.603,-4.000,0.702,0.603,-3.700,0.683,0.603
20130524_1456,52.360,151.480,642.400,ZD.FS09.,-12.974,-71.425,127.856,1553.908,1572.036,1577.490,78.000,0.337,-0.026,0.063,0.058,0.057,0.057,9.800,-3.200,0.420,-0.960,-8.600,0.599,0.599,-8.300,0.519,0.599,-8.500,0.525,0.599,-8.600,0.528,0.599,-8.500,0.527,0.599
20130524_1456,52.360,151.480,642.400,ZD.FS04.,-14.205,-73.345,127.896,1554.153,1572.310,1577.774,79.000,3.197,0.348,0.357,0.364,0.360,0.357,-5.400,-1.900,0.755,-0.831,-5.900,0.749,0.749,-5.600,0.774,0.749,-5.800,0.767,0.749,-5.800,0.768,0.749,-5.800,0.768,0.749
20130524_1456,52.360,151.480,642.400,6H.BERG.,-25.427,31.447,128.027,1554.975,1573.234,1578.730,80.000,1.319,0.032,0.078,0.067,0.068,0.070,-0.600,3.800,0.594,-0.758,5.600,0.661,0.661,5.900,0.625,0.661,5.900,0.650,0.661,5.900,0.641,0.661,5.900,0.640,0.661
20130524_1456,52.360,151.480,642.400,XK.B02LT.,-21.393,25.581,128.481,1557.805,1576.411,1582.018,81.000,2.315,0.330,0.323,0.323,0.321,0.324,-8.300,0.400,0.613,0.347,-1.000,0.700,0.700,-2.900,0.540,0.700,-0.800,0.699,0.700,-0.800,0.693,0.700,-0.700,0.690,0.700
