group,ntr,evla,evlo,evdp,stla,stlo,gcarc,gcarc_std,residualp,residualp_std,residualc,residualc_std,residual1,residual1_std,residual2,residual2_std,residual3,residual3_std,residual4,residual4_std,residual5,residual5_std
0.0,12.0,-4.82,149.59,597.0,45.059,13.646,124.26,2.128,1.15,0.413,0.967,0.48,0.667,0.423,0.767,0.373,0.558,0.364,0.617,0.351,0.583,0.376
