evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5
20110101_0957,-27.020,-63.210,586.000,LN.XMN.00,42.071,122.868,164.150,1769.197,1825.026,1844.029,323.000,5.290,-0.033,-0.023,-0.021,-0.026,-0.025,0.800,-3.100,0.735,-0.793,2.400,0.473,0.473,10.600,0.345,0.473,-2.900,0.339,0.473,-2.900,0.353,0.473,-2.900,0.348,0.473
20110101_0957,-27.020,-63.210,586.000,GS.JNT.00,35.531,105.771,167.323,1785.182,1845.189,1865.847,324.000,1.125,0.003,-0.030,-0.023,-0.016,-0.022,1.900,2.600,0.511,0.364,2.500,0.673,0.673,10.700,0.356,0.673,-10.200,0.351,0.673,-10.100,0.358,0.673,-10.200,0.344,0.673
20110101_0957,-27.020,-63.210,586.000,SC.MBI.00,28.840,103.534,168.154,1789.313,1850.434,1871.540,325.000,2.759,0.062,0.031,0.039,0.042,0.040,0.300,3.100,0.375,0.244,2.800,0.333,0.333,8.500,0.464,0.333,8.600,0.459,0.333,8.600,0.458,0.333,8.600,0.461,0.333
20110101_0957,-27.020,-63.210,586.000,SX.YAC.00,35.442,112.407,170.784,1802.246,1866.952,1889.518,326.000,5.172,0.260,0.244,0.253,0.256,0.247,-0.500,3.400,0.803,-0.747,1.200,0.526,0.526,1.600,0.691,0.526,1.700,0.674,0.526,1.700,0.658,0.526,1.700,0.674,0.526
20110101_0957,-27.020,-63.210,586.000,ZN.VAKU.,-8.852,151.184,131.029,1583.185,1603.630,1609.826,327.000,4.454,0.606,0.595,0.597,0.591,0.594,0.000,0.000,0.799,0.797,-8.900,0.454,0.454,-1.000,0.435,0.454,-1.200,0.454,0.454,-1.500,0.486,0.454,-1.200,0.449,0.454
20110101_0957,-27.020,-63.210,586.000,AH.JAS.00,32.811,118.262,174.071,1818.114,1887.410,1911.859,328.000,2.185,0.178,0.214,0.201,0.190,0.200,1.200,1.200,0.526,0.422,-3.000,0.356,0.356,-2.100,0.413,0.356,-2.100,0.408,0.356,-2.000,0.409,0.356,-2.000,0.410,0.356
20110101_0957,-27.020,-63.210,586.000,LN.ANS.00,41.105,123.013,165.012,1773.571,1830.522,1849.965,329.000,7.498,-0.051,0.174,0.179,0.176,0.178,0.400,-3.000,0.813,-0.960,2.800,0.445,0.445,13.100,0.291,0.445,13.100,0.290,0.445,13.100,0.289,0.445,13.100,0.289,0.445
20110101_0957,-27.020,-63.210,586.000,NM.BHS.00,40.965,112.026,165.513,1776.103,1833.712,1853.413,330.000,10.384,0.252,0.128,0.124,0.124,0.129,-0.400,0.100,0.647,0.566,2.300,0.387,0.387,0.500,0.580,0.387,0.500,0.541,0.387,0.500,0.500,0.387,0.400,0.529,0.387
20110101_0957,-27.020,-63.210,586.000,KZ.CHKZ.,53.676,70.615,137.006,1619.388,1644.972,1652.895,331.000,1.570,0.136,0.191,0.200,0.197,0.194,4.000,4.100,0.597,0.680,1.800,0.383,0.383,1.900,0.566,0.383,1.600,0.607,0.383,1.700,0.608,0.383,1.800,0.583,0.383
20110101_0957,-27.020,-63.210,586.000,SD.RZH.00,35.422,119.523,171.280,1804.661,1870.050,1892.897,332.000,3.458,-0.307,0.189,0.186,0.186,0.187,0.000,3.600,0.760,-0.945,-5.000,0.601,0.601,4.800,0.829,0.601,4.900,0.823,0.601,4.900,0.818,0.601,4.900,0.818,0.601
20110101_0957,-27.020,-63.210,586.000,SC.WCH.00,31.479,103.588,167.659,1786.855,1847.312,1868.150,333.000,5.018,0.059,-0.184,-0.185,-0.188,-0.186,-3.800,-3.600,0.586,0.506,-7.400,0.595,0.595,10.200,0.237,0.595,10.200,0.207,0.595,10.200,0.213,0.595,10.200,0.227,0.595
20110101_0957,-27.020,-63.210,586.000,LN.CHY.00,41.573,120.485,165.134,1774.190,1831.302,1850.808,334.000,5.025,0.146,0.252,0.258,0.269,0.264,-0.200,0.000,0.794,0.796,3.400,0.458,0.458,-8.100,0.609,0.458,-8.000,0.613,0.458,-7.900,0.616,0.458,-7.900,0.614,0.458
20110101_0957,-27.020,-63.210,586.000,ZN.PMNI.,-9.756,149.467,131.454,1585.803,1606.593,1612.903,335.000,4.907,0.444,0.495,0.496,0.501,0.498,0.600,1.100,0.944,0.869,1.100,0.661,0.661,1.000,0.678,0.661,0.900,0.678,0.661,0.700,0.678,0.661,0.900,0.677,0.661
20110101_0957,-27.020,-63.210,586.000,YP.NE3A.,43.075,126.654,162.060,1758.503,1811.640,1829.603,336.000,0.703,0.055,0.008,0.016,0.022,0.020,2.300,2.000,0.898,0.563,-1.400,0.492,0.492,-5.400,0.513,0.492,-5.600,0.515,0.492,-5.800,0.517,0.492,-5.800,0.517,0.492
20110101_0957,-27.020,-63.210,586.000,XW.DUQM.,19.559,57.609,125.603,1549.322,1565.608,1570.482,337.000,2.939,0.090,0.036,0.040,0.039,0.037,1.800,3.500,0.552,0.914,12.200,0.258,0.258,4.700,0.421,0.258,4.200,0.532,0.258,4.300,0.502,0.258,4.500,0.454,0.258
20110101_0957,-27.020,-63.210,586.000,SX.ZOQ.00,37.099,113.350,169.510,1796.008,1858.967,1880.819,338.000,6.521,0.019,-0.069,-0.057,-0.061,-0.060,2.800,3.300,0.636,0.491,9.200,0.727,0.727,6.900,0.456,0.727,7.200,0.473,0.727,7.500,0.496,0.727,7.400,0.477,0.727
20110101_0957,-27.020,-63.210,586.000,QH.DCD.00,37.932,95.376,158.973,1742.457,1791.714,1808.199,339.000,4.134,0.270,0.293,0.282,0.280,0.289,4.300,-4.100,0.610,0.560,-1.200,0.421,0.421,-0.100,0.644,0.421,0.200,0.612,0.421,0.200,0.612,0.421,-0.100,0.628,0.421
20110101_0957,-27.020,-63.210,586.000,SC.LBO.00,28.272,103.570,168.229,1789.685,1850.908,1872.055,340.000,4.228,0.268,0.162,0.161,0.161,0.163,4.300,4.500,0.676,0.622,9.900,0.441,0.441,5.800,0.734,0.441,5.900,0.740,0.441,5.900,0.741,0.441,5.900,0.737,0.441
20110101_0957,-27.020,-63.210,586.000,HI.LSH.00,18.500,109.996,169.430,1795.614,1858.464,1880.271,341.000,2.373,0.153,0.334,0.328,0.307,0.324,0.400,0.800,0.667,0.610,0.600,0.741,0.741,1.500,0.877,0.741,1.500,0.880,0.741,1.600,0.877,0.741,1.600,0.878,0.741
20110101_0957,-27.020,-63.210,586.000,HI.BSH.00,19.248,109.181,169.548,1796.195,1859.207,1881.080,342.000,3.957,-0.013,-0.035,-0.041,-0.039,-0.033,0.400,0.600,0.933,0.940,-4.400,0.716,0.716,5.600,0.735,0.716,5.500,0.730,0.716,5.500,0.714,0.716,5.500,0.736,0.716
20110101_0957,-27.020,-63.210,586.000,HI.HSK.00,19.928,110.215,170.695,1801.810,1866.394,1888.909,343.000,2.070,-0.040,0.120,0.137,0.146,0.130,1.900,1.900,0.835,0.840,2.700,0.559,0.559,10.600,0.595,0.559,10.500,0.584,0.559,10.500,0.576,0.559,10.500,0.586,0.559
20110101_0957,-27.020,-63.210,586.000,NX.XSH.00,37.249,105.203,165.849,1777.797,1835.848,1855.725,344.000,4.284,-0.002,0.083,0.094,0.102,0.090,5.900,2.600,0.644,-0.647,-3.200,0.388,0.388,-2.400,0.521,0.388,-2.200,0.505,0.388,-2.200,0.506,0.388,-2.300,0.513,0.388
20110101_0957,-27.020,-63.210,586.000,YP.NEA2.,47.494,120.286,159.344,1744.400,1794.115,1810.775,345.000,3.066,0.314,0.320,0.319,0.318,0.315,1.500,-1.600,0.684,-0.592,3.500,0.493,0.493,5.100,0.268,0.493,-0.400,0.272,0.493,-0.300,0.291,0.493,-0.200,0.279,0.493
20110101_0957,-27.020,-63.210,586.000,YN.TNC.00,25.029,98.520,163.477,1765.767,1820.724,1839.389,346.000,1.932,0.033,0.086,0.101,0.100,0.092,7.600,-3.800,0.427,-0.775,-0.100,0.615,0.615,0.000,0.604,0.615,0.000,0.611,0.615,0.100,0.610,0.615,0.100,0.605,0.615
20110101_0957,-27.020,-63.210,586.000,MY.KUM.,5.290,100.649,153.377,1712.584,1755.155,1769.119,347.000,1.704,-0.001,0.115,0.101,0.073,0.095,-0.900,3.700,0.744,-0.789,3.200,0.588,0.588,4.600,0.393,0.588,4.900,0.474,0.588,5.100,0.582,0.588,5.000,0.464,0.588
20110101_0957,-27.020,-63.210,586.000,YP.NE53.,44.093,117.917,162.903,1762.833,1817.051,1835.430,348.000,3.380,0.013,0.021,0.032,0.048,0.039,2.400,2.400,0.723,0.666,2.600,0.475,0.475,-10.800,0.429,0.475,-10.700,0.435,0.475,-10.600,0.442,0.475,-10.700,0.440,0.475
20110101_0957,-27.020,-63.210,586.000,GS.BYT.00,36.581,104.130,165.631,1776.700,1834.464,1854.227,349.000,2.617,0.101,0.153,0.157,0.156,0.149,0.900,4.400,0.760,-0.767,-0.800,0.656,0.656,-0.200,0.801,0.656,-0.100,0.831,0.656,-0.100,0.837,0.656,-0.100,0.818,0.656
20110101_0957,-27.020,-63.210,586.000,SX.LOF.00,38.041,111.951,168.253,1789.805,1851.060,1872.220,350.000,4.924,0.044,0.083,0.092,0.098,0.092,8.000,-2.300,0.481,-0.816,1.200,0.540,0.540,-10.200,0.278,0.540,-10.200,0.285,0.540,-10.200,0.290,0.540,-10.200,0.287,0.540
20110101_0957,-27.020,-63.210,586.000,GD.LCH.00,24.104,115.271,176.778,1830.936,1904.115,1930.169,351.000,7.183,0.401,0.388,0.373,0.360,0.366,-0.700,4.000,0.631,-0.708,10.100,0.350,0.350,9.800,0.249,0.350,10.000,0.205,0.350,4.500,0.227,0.350,4.000,0.237,0.350
20110101_0957,-27.020,-63.210,586.000,YP.NE6F.,45.296,131.201,158.410,1739.495,1788.059,1804.281,352.000,4.421,0.183,0.173,0.177,0.179,0.177,-11.300,-2.500,0.666,-0.869,-7.900,0.662,0.662,-7.400,0.620,0.662,-7.500,0.617,0.662,-7.500,0.621,0.662,-7.500,0.621,0.662
20110101_0957,-27.020,-63.210,586.000,YN.ZOD.00,27.823,99.698,164.820,1772.599,1829.300,1848.644,353.000,2.131,0.265,0.290,0.295,0.290,0.296,7.400,-2.500,0.450,-0.515,-8.000,0.439,0.439,-1.800,0.573,0.439,-1.600,0.572,0.439,-1.700,0.564,0.439,-1.700,0.580,0.439
20110101_0957,-27.020,-63.210,586.000,BU.HUA.00,40.811,114.524,166.083,1778.974,1837.334,1857.334,354.000,1.262,0.089,0.120,0.133,0.139,0.135,2.000,-1.800,0.416,-0.304,-0.100,0.367,0.367,-0.100,0.421,0.367,-0.100,0.501,0.367,-0.100,0.570,0.367,-0.100,0.535,0.367
20110101_0957,-27.020,-63.210,586.000,GD.YGX.00,21.750,111.600,172.923,1812.608,1880.285,1904.069,355.000,1.276,0.359,0.138,0.152,0.153,0.145,-4.100,2.100,0.534,0.536,-1.900,0.798,0.798,6.700,0.505,0.798,6.700,0.511,0.798,6.700,0.515,0.798,6.700,0.507,0.798
20110101_0957,-27.020,-63.210,586.000,HB.QJI.00,30.450,112.773,175.085,1822.943,1893.683,1918.728,356.000,2.904,0.186,0.179,0.172,0.170,0.173,-2.600,0.500,0.691,-0.769,-6.300,0.413,0.413,-5.400,0.478,0.413,-5.300,0.493,0.413,-5.200,0.494,0.413,-5.300,0.485,0.413
20110101_0957,-27.020,-63.210,586.000,YP.NE8B.,46.207,126.056,159.456,1744.990,1794.846,1811.558,357.000,1.534,0.079,0.218,0.223,0.229,0.226,0.100,0.300,0.795,0.829,5.400,0.563,0.563,2.500,0.244,0.563,2.200,0.246,0.563,2.100,0.246,0.563,2.200,0.248,0.563
20110101_0957,-27.020,-63.210,586.000,AU.WRKA.,-25.038,128.296,126.773,1556.707,1573.850,1578.991,358.000,9.269,0.670,0.669,0.675,0.687,0.691,0.900,1.500,0.931,0.925,1.200,0.822,0.822,1.200,0.787,0.822,1.100,0.788,0.822,1.000,0.795,0.822,1.000,0.794,0.822
20110101_0957,-27.020,-63.210,586.000,QH.YUS.00,33.012,97.016,161.894,1757.651,1810.577,1828.459,359.000,1.637,0.094,0.207,0.218,0.219,0.214,-2.600,1.100,0.697,-0.861,-1.600,0.571,0.571,-7.800,0.729,0.571,-7.600,0.736,0.571,-7.600,0.737,0.571,-7.700,0.737,0.571
20110101_0957,-27.020,-63.210,586.000,HL.FUY.00,48.355,134.275,154.705,1719.757,1763.876,1778.423,360.000,2.269,0.192,0.283,0.255,0.243,0.257,-11.500,0.900,0.294,0.351,-12.000,0.543,0.543,-12.200,0.487,0.543,-12.300,0.453,0.543,0.100,0.404,0.543,0.000,0.427,0.543
20110101_0957,-27.020,-63.210,586.000,GD.SZN.00,22.546,114.143,174.922,1822.168,1892.674,1917.623,361.000,2.815,0.392,0.505,0.508,0.503,0.505,0.400,0.700,0.582,0.539,2.800,0.533,0.533,2.900,0.755,0.533,2.700,0.779,0.533,2.600,0.799,0.533,2.800,0.777,0.533
20110101_0957,-27.020,-63.210,586.000,AU.XMIS.,-10.481,105.652,140.973,1642.773,1672.097,1681.297,362.000,2.793,0.389,0.404,0.413,0.455,0.435,2.900,2.700,0.785,0.797,2.200,0.836,0.836,2.100,0.849,0.836,2.000,0.851,0.836,1.500,0.866,0.836,1.700,0.854,0.836
20110101_0957,-27.020,-63.210,586.000,LN.NAP.00,41.089,120.758,165.556,1776.323,1833.990,1853.714,363.000,8.207,0.043,0.123,0.143,0.143,0.136,0.400,-3.900,0.737,-0.699,11.500,0.310,0.310,-0.100,0.510,0.310,0.000,0.518,0.310,0.100,0.523,0.310,0.000,0.522,0.310
20110101_0957,-27.020,-63.210,586.000,HI.SHP.00,19.950,110.315,170.771,1802.180,1866.868,1889.426,364.000,4.846,-0.042,-0.027,-0.012,-0.000,-0.013,2.100,2.100,0.870,0.881,3.600,0.640,0.640,3.700,0.483,0.640,11.000,0.471,0.640,11.000,0.462,0.640,11.000,0.475,0.640
20110101_0957,-27.020,-63.210,586.000,GD.ZHJ.00,21.394,110.376,171.887,1807.609,1873.839,1897.031,365.000,1.453,0.218,0.175,0.162,0.158,0.163,8.000,-4.600,0.450,-0.617,-0.100,0.640,0.640,-0.100,0.474,0.640,-0.200,0.440,0.640,-5.700,0.430,0.640,-0.200,0.434,0.640
20110101_0957,-27.020,-63.210,586.000,NM.BTO.00,40.744,109.878,165.138,1774.209,1831.326,1850.834,366.000,3.903,0.254,0.152,0.158,0.164,0.158,1.800,4.900,0.478,-0.731,-11.200,0.387,0.387,11.600,0.401,0.387,11.700,0.378,0.387,12.000,0.356,0.387,11.800,0.371,0.387
20110101_0957,-27.020,-63.210,586.000,GX.HCS.00,24.671,108.011,171.760,1806.990,1873.043,1896.163,367.000,5.245,0.121,0.277,0.283,0.279,0.272,0.500,-2.600,0.877,-0.842,-7.900,0.314,0.314,2.200,0.349,0.314,-5.000,0.382,0.314,-4.900,0.379,0.314,2.300,0.338,0.314
20110101_0957,-27.020,-63.210,586.000,XW.SAYH.,12.534,54.390,120.098,1513.996,1526.590,1530.327,368.000,1.200,0.165,0.016,0.015,0.019,0.017,12.100,3.700,0.319,-0.913,12.200,0.350,0.350,10.600,0.486,0.350,10.700,0.488,0.350,10.700,0.486,0.350,10.600,0.486,0.350
20110101_0957,-27.020,-63.210,586.000,HA.DA.00,34.800,111.320,170.918,1802.899,1867.788,1890.430,369.000,4.488,0.327,0.337,0.354,0.363,0.347,-0.200,3.800,0.911,-0.684,1.700,0.748,0.748,1.500,0.789,0.748,1.400,0.773,0.748,1.400,0.763,0.748,1.500,0.775,0.748
20110101_0957,-27.020,-63.210,586.000,SD.TIA.00,36.250,117.100,170.766,1802.158,1866.838,1889.394,370.000,4.649,0.041,-0.006,-0.013,-0.022,-0.017,-0.700,-0.200,0.790,0.772,3.400,0.540,0.540,-5.700,0.632,0.540,-5.600,0.645,0.540,-5.500,0.648,0.540,-5.500,0.656,0.540
20110101_0957,-27.020,-63.210,586.000,HL.BEL.00,46.972,127.158,158.443,1739.672,1788.278,1804.516,371.000,3.684,0.248,0.057,0.058,0.051,0.051,2.200,-4.600,0.381,0.428,-1.500,0.748,0.748,-3.300,0.495,0.748,-7.900,0.459,0.748,-8.000,0.464,0.748,-7.900,0.461,0.748
20110101_0957,-27.020,-63.210,586.000,SN.HEYT.00,35.407,110.063,169.836,1797.610,1861.016,1883.049,372.000,3.956,-0.101,-0.087,-0.084,-0.076,-0.080,5.200,5.100,0.838,0.803,-1.500,0.496,0.496,-1.600,0.489,0.496,11.300,0.511,0.496,11.400,0.531,0.496,11.300,0.504,0.496
20110101_0957,-27.020,-63.210,586.000,GD.CHZ.00,23.672,116.637,176.649,1830.331,1903.323,1929.299,373.000,2.703,0.207,0.244,0.243,0.239,0.249,0.300,0.800,0.672,0.505,4.000,0.565,0.565,4.100,0.586,0.565,4.000,0.568,0.565,3.800,0.538,0.565,3.800,0.540,0.565
20110101_0957,-27.020,-63.210,586.000,XJ.KUC.00,41.853,82.857,148.613,1686.361,1723.587,1735.576,374.000,0.922,-0.092,0.042,0.077,0.076,0.056,1.400,1.500,0.863,0.858,6.000,0.515,0.515,6.800,0.495,0.515,7.000,0.452,0.515,7.000,0.454,0.515,6.900,0.491,0.515
20110101_0957,-27.020,-63.210,586.000,6F.BL07.,-19.921,134.330,130.076,1577.307,1596.990,1602.938,375.000,7.463,0.646,0.634,0.632,0.646,0.649,0.600,0.600,0.977,0.960,0.400,0.689,0.689,0.700,0.698,0.689,0.700,0.698,0.689,0.500,0.707,0.689,0.500,0.707,0.689
20110101_0957,-27.020,-63.210,586.000,GE.GENI.,-2.593,140.168,142.781,1653.264,1684.376,1694.196,376.000,1.975,0.279,0.347,0.335,0.321,0.326,4.800,4.400,0.655,0.639,4.300,0.797,0.797,4.000,0.794,0.797,3.800,0.796,0.797,3.600,0.793,0.797,3.700,0.795,0.797
20110101_0957,-27.020,-63.210,586.000,GZ.LPT.00,26.179,109.217,173.178,1813.835,1881.869,1905.801,377.000,2.646,0.214,0.029,0.021,0.021,0.026,1.500,-1.700,0.549,-0.780,6.000,0.344,0.344,5.800,0.252,0.344,5.700,0.257,0.344,5.800,0.256,0.344,5.800,0.253,0.344
20110101_0957,-27.020,-63.210,586.000,MY.SBM.,2.453,112.214,155.045,1721.587,1766.106,1780.804,378.000,2.542,0.456,0.445,0.453,0.479,0.470,1.300,2.200,0.818,0.789,2.900,0.684,0.684,2.500,0.568,0.684,2.500,0.568,0.684,2.000,0.575,0.684,2.100,0.574,0.684
20110101_0957,-27.020,-63.210,586.000,PS.PSI.,2.694,98.924,150.262,1695.523,1734.561,1747.214,379.000,4.832,0.365,0.431,0.432,0.432,0.429,0.700,-2.500,0.892,-0.620,-1.200,0.743,0.743,-0.100,0.828,0.743,-0.100,0.826,0.743,-0.200,0.815,0.743,-0.100,0.827,0.743
20110101_0957,-27.020,-63.210,586.000,BU.GUY.00,41.665,115.822,165.334,1775.200,1832.574,1852.184,380.000,1.212,0.244,0.240,0.244,0.247,0.246,-4.100,-1.200,0.432,-0.345,-7.000,0.542,0.542,-6.700,0.637,0.542,-6.700,0.659,0.542,-6.600,0.679,0.542,-6.600,0.676,0.542
20110101_0957,-27.020,-63.210,586.000,XW.MIRB.,16.986,54.697,122.106,1526.992,1540.869,1544.999,381.000,3.156,0.204,0.123,0.150,0.144,0.126,1.500,1.600,0.517,0.464,1.900,0.718,0.718,2.500,0.660,0.718,2.400,0.667,0.718,2.400,0.667,0.718,2.500,0.660,0.718
20110101_0957,-27.020,-63.210,586.000,HB.SZI.00,30.201,111.797,174.585,1820.569,1890.595,1915.346,382.000,2.691,0.040,-0.019,-0.040,-0.033,-0.033,-3.600,-3.600,0.822,0.755,-12.900,0.317,0.317,-3.500,0.340,0.317,-3.500,0.368,0.317,-3.400,0.372,0.317,-3.500,0.362,0.317
20110101_0957,-27.020,-63.210,586.000,YN.ZAT.00,27.322,103.718,168.372,1790.394,1851.809,1873.034,383.000,1.680,0.136,0.121,0.109,0.117,0.123,5.700,5.200,0.543,0.299,0.100,0.493,0.493,8.300,0.519,0.493,8.500,0.541,0.493,8.400,0.530,0.493,8.300,0.518,0.493
20110101_0957,-27.020,-63.210,586.000,NM.XIQ.00,48.652,116.786,158.368,1739.276,1787.790,1803.993,384.000,3.040,0.355,0.364,0.359,0.351,0.355,-5.300,-4.900,0.649,0.675,-10.100,0.521,0.521,-0.900,0.538,0.521,-0.800,0.546,0.521,-0.700,0.560,0.521,-0.700,0.554,0.521
20110101_0957,-27.020,-63.210,586.000,GX.PNX.00,23.614,110.435,173.323,1814.534,1882.773,1906.789,385.000,2.895,0.108,0.105,0.092,0.092,0.095,0.100,0.600,0.632,0.625,4.500,0.828,0.828,2.100,0.818,0.828,2.200,0.819,0.828,2.200,0.817,0.828,2.200,0.818,0.828
20110101_0957,-27.020,-63.210,586.000,SD.CSH.00,34.853,118.049,172.093,1808.606,1875.122,1898.432,386.000,6.035,0.124,0.223,0.229,0.240,0.235,-4.100,-0.500,0.800,-0.746,-4.000,0.549,0.549,-3.700,0.528,0.549,-3.700,0.528,0.549,-3.600,0.523,0.549,-3.700,0.526,0.549
20110101_0957,-27.020,-63.210,586.000,JS.SY.00,33.767,120.250,172.624,1811.170,1878.428,1902.041,387.000,0.522,0.093,-0.018,-0.019,-0.014,-0.019,2.400,5.000,0.527,0.234,1.400,0.707,0.707,3.300,0.477,0.707,3.200,0.473,0.707,12.600,0.477,0.707,3.200,0.469,0.707
20110101_0957,-27.020,-63.210,586.000,JX.YIC.00,27.809,114.370,177.712,1835.301,1909.840,1936.459,388.000,1.461,-0.173,-0.048,-0.050,-0.054,-0.052,-3.100,-2.700,0.782,0.857,-10.500,0.639,0.639,-8.600,0.688,0.639,-8.700,0.694,0.639,-8.600,0.694,0.639,-8.500,0.691,0.639
20110101_0957,-27.020,-63.210,586.000,GD.MEZ.00,24.317,116.137,177.233,1833.068,1906.909,1933.238,389.000,5.743,0.345,0.293,0.295,0.295,0.295,-1.800,2.300,0.382,-0.706,7.000,0.721,0.721,7.200,0.686,0.721,7.100,0.672,0.721,7.100,0.642,0.721,7.200,0.654,0.721
20110101_0957,-27.020,-63.210,586.000,LN.LYN.00,41.267,123.283,164.785,1772.425,1829.081,1848.408,390.000,4.278,-0.130,-0.053,-0.055,-0.059,-0.058,0.600,1.000,0.708,0.582,2.700,0.465,0.465,9.600,0.450,0.465,9.600,0.435,0.465,9.600,0.424,0.465,9.600,0.426,0.465
20110101_0957,-27.020,-63.210,586.000,AH.HEF.00,31.824,117.142,175.186,1823.425,1894.309,1919.414,391.000,5.242,0.123,0.223,0.227,0.229,0.220,0.300,0.100,0.801,0.824,-2.800,0.885,0.885,-1.500,0.915,0.885,-1.400,0.928,0.885,-1.200,0.932,0.885,-1.400,0.930,0.885
20110101_0957,-27.020,-63.210,586.000,IU.ULN.00,47.865,107.053,157.810,1736.330,1784.162,1800.107,392.000,3.521,0.346,0.379,0.376,0.376,0.380,0.400,0.400,0.752,0.767,-4.100,0.582,0.582,-4.800,0.681,0.582,-4.600,0.678,0.582,-4.500,0.666,0.582,-4.600,0.673,0.582
20110101_0957,-27.020,-63.210,586.000,MY.KSM.,1.473,110.308,153.707,1714.373,1757.327,1771.435,393.000,1.875,0.327,0.395,0.397,0.396,0.398,-4.000,-4.300,0.783,0.757,-3.800,0.614,0.614,-3.400,0.616,0.614,-3.500,0.618,0.614,-3.900,0.628,0.614,-3.800,0.626,0.614
20110101_0957,-27.020,-63.210,586.000,SC.LTA.00,30.000,100.269,165.194,1774.495,1831.686,1851.223,394.000,3.586,0.198,0.067,0.055,0.059,0.066,-3.300,-2.800,0.625,0.787,-4.800,0.498,0.498,2.200,0.444,0.498,2.400,0.476,0.498,2.400,0.463,0.498,-11.600,0.445,0.498
20110101_0957,-27.020,-63.210,586.000,TJ.GUG.00,38.930,117.503,168.075,1788.924,1849.940,1871.004,395.000,1.303,0.107,0.139,0.125,0.105,0.114,7.300,4.100,0.568,-0.655,7.900,0.447,0.447,8.800,0.645,0.447,8.800,0.631,0.447,8.800,0.610,0.447,8.900,0.621,0.447
20110101_0957,-27.020,-63.210,586.000,KR.ARLS.,41.854,74.329,142.434,1651.256,1682.021,1691.720,396.000,2.757,-0.008,0.150,0.163,0.163,0.156,-6.300,-4.900,0.457,0.201,9.400,0.507,0.507,-5.100,0.319,0.507,-5.400,0.282,0.507,-5.300,0.289,0.507,-5.200,0.309,0.507
20110101_0957,-27.020,-63.210,586.000,NM.MDG.00,51.272,120.778,155.561,1724.355,1769.483,1784.410,397.000,2.888,0.364,0.348,0.342,0.336,0.339,2.200,2.200,0.734,0.706,0.100,0.621,0.621,-1.000,0.642,0.621,-1.600,0.648,0.621,-1.700,0.647,0.621,-1.600,0.647,0.621
20110101_0957,-27.020,-63.210,586.000,JL.HCT.00,42.642,130.465,160.818,1752.088,1803.647,1821.008,398.000,3.746,0.254,0.340,0.357,0.356,0.359,-8.500,0.600,0.350,0.194,-9.100,0.626,0.626,-8.900,0.653,0.626,-9.200,0.634,0.626,-9.300,0.627,0.626,-9.300,0.622,0.626
20110101_0957,-27.020,-63.210,586.000,XJ.SMY.00,41.638,79.731,146.424,1674.062,1708.940,1720.085,399.000,1.131,0.075,0.150,0.143,0.144,0.150,-4.200,1.100,0.448,0.113,7.100,0.786,0.786,9.200,0.744,0.786,9.300,0.696,0.786,9.300,0.700,0.786,9.200,0.726,0.786
20110101_0957,-27.020,-63.210,586.000,IC.SSE.10,31.095,121.189,174.399,1819.681,1889.442,1914.084,400.000,5.381,0.289,0.287,0.280,0.348,0.344,7.500,-0.900,0.410,0.126,0.500,0.903,0.903,1.700,0.674,0.903,1.600,0.669,0.903,0.400,0.945,0.903,0.400,0.944,0.903
20110101_0957,-27.020,-63.210,586.000,XZ.SQHE.00,32.521,80.011,147.766,1681.620,1717.930,1729.589,401.000,0.786,0.123,0.061,0.053,0.055,0.060,8.300,0.800,0.503,0.461,4.800,0.579,0.579,5.800,0.762,0.579,6.200,0.820,0.579,6.200,0.812,0.579,5.900,0.779,0.579
20110101_0957,-27.020,-63.210,586.000,GE.HALK.,6.089,80.680,139.803,1635.931,1664.128,1672.940,402.000,4.872,0.047,0.109,0.113,0.113,0.111,1.100,-2.400,0.815,-0.912,2.600,0.704,0.704,2.600,0.753,0.704,2.500,0.767,0.704,2.600,0.762,0.704,2.600,0.758,0.704
20110101_0957,-27.020,-63.210,586.000,GX.NNS.00,22.891,108.151,171.150,1804.026,1869.235,1892.008,403.000,1.172,0.112,0.095,0.075,0.074,0.084,-1.700,-1.100,0.695,0.584,9.900,0.427,0.427,0.900,0.616,0.427,1.000,0.610,0.427,1.000,0.608,0.427,1.000,0.618,0.427
20110101_0957,-27.020,-63.210,586.000,AH.SCH.00,31.348,116.984,175.669,1825.709,1897.285,1922.676,404.000,3.808,-0.019,-0.043,-0.045,-0.043,-0.039,-0.300,3.300,0.564,-0.638,0.600,0.600,0.600,-1.100,0.669,0.600,-1.200,0.690,0.600,-1.100,0.692,0.600,-1.100,0.687,0.600
20110101_0957,-27.020,-63.210,586.000,HL.HHL.00,44.350,128.890,160.128,1748.496,1799.188,1816.218,405.000,2.657,0.228,0.229,0.220,0.216,0.216,3.600,2.800,0.540,0.412,3.000,0.771,0.771,3.500,0.704,0.771,3.400,0.683,0.771,3.400,0.672,0.771,3.400,0.674,0.771
