evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20110101_0957,-27.02,-63.21,586.0,PS.PATS.,6.837,158.315,135.749,1611.872,1636.319,1643.859,0.0,1.631,0.47,0.445,0.455,0.457,0.448,1.6,1.6,0.756,0.75,0.9,0.673,0.673,0.7,0.701,0.673,0.1,0.691,0.673,0.2,0.703,0.673,0.6,0.701,0.673,0,-1.0,-109.632
20110101_0957,-27.02,-63.21,586.0,HB.ZSH.00,32.25,110.217,172.258,1809.402,1876.148,1899.551,1.0,4.394,0.257,-0.117,-0.105,-0.103,-0.113,-2.1,4.0,0.632,0.298,8.0,0.751,0.751,12.6,0.504,0.751,12.6,0.511,0.751,12.6,0.514,0.751,12.6,0.508,0.751,0,-1.0,44.489
20110101_0957,-27.02,-63.21,586.0,YN.DOC.00,26.092,103.187,167.802,1787.569,1848.218,1869.134,2.0,2.749,0.089,0.213,0.215,0.214,0.212,5.5,5.0,0.752,0.771,4.7,0.689,0.689,0.9,0.678,0.689,1.2,0.719,0.689,1.2,0.708,0.689,1.0,0.688,0.689,0,-1.0,91.565
20110101_0957,-27.02,-63.21,586.0,GS.JFS.00,39.391,98.741,160.545,1750.669,1801.885,1819.114,3.0,0.4,-0.108,-0.076,-0.067,-0.061,-0.074,-7.1,-4.4,0.234,0.796,-6.3,0.257,0.257,-12.5,0.122,0.257,-12.0,0.143,0.257,-11.8,0.156,0.257,-12.3,0.129,0.257,0,-1.0,45.589
20110101_0957,-27.02,-63.21,586.0,GS.MQT.00,34.02,102.06,165.53,1776.191,1833.823,1853.534,4.0,2.019,-0.081,0.008,0.006,0.003,0.0,8.0,3.0,0.651,-0.493,-2.2,0.622,0.622,-1.5,0.695,0.622,-1.5,0.685,0.622,-1.5,0.684,0.622,-1.5,0.682,0.622,0,-1.0,56.976
20110101_0957,-27.02,-63.21,586.0,PS.TSK.,36.211,140.11,158.194,1738.356,1786.656,1802.778,5.0,2.281,0.236,0.203,0.163,0.174,0.185,-1.0,2.3,0.897,-0.95,5.6,0.533,0.533,5.7,0.595,0.533,5.3,0.538,0.533,5.3,0.545,0.533,5.4,0.56,0.533,0,-1.0,-59.082
20110101_0957,-27.02,-63.21,586.0,GS.TSS.00,34.342,106.021,168.206,1789.573,1850.764,1871.9,6.0,2.977,0.205,0.085,0.077,0.071,0.068,7.5,0.3,0.393,-0.607,0.9,0.651,0.651,6.6,0.4,0.651,6.6,0.413,0.651,6.5,0.417,0.651,6.5,0.413,0.651,0,-1.0,48.188
20110101_0957,-27.02,-63.21,586.0,GD.LTK.00,23.662,114.647,176.124,1827.856,1900.087,1925.749,7.0,5.986,0.298,0.339,0.357,0.344,0.353,-0.6,-0.6,0.713,0.657,0.6,0.702,0.702,0.4,0.828,0.702,0.3,0.81,0.702,0.4,0.772,0.702,0.4,0.779,0.702,1,0.0,152.447
20110101_0957,-27.02,-63.21,586.0,KN.CHM.,42.999,74.751,142.534,1651.84,1682.704,1692.439,8.0,2.65,0.017,-0.004,0.017,0.011,0.004,-4.6,-1.3,0.895,-0.646,3.3,0.702,0.702,4.3,0.599,0.702,4.6,0.529,0.702,4.5,0.546,0.702,4.4,0.572,0.702,0,-1.0,53.613
20110101_0957,-27.02,-63.21,586.0,ZJ.YOK.00,28.962,120.201,176.417,1829.237,1901.891,1927.728,9.0,8.387,0.405,0.526,0.508,0.514,0.521,3.2,3.4,0.72,0.723,4.5,0.661,0.661,4.3,0.584,0.661,3.9,0.484,0.661,3.9,0.498,0.661,4.0,0.541,0.661,1,1.0,-53.035
20110101_0957,-27.02,-63.21,586.0,GE.MNAI.,-4.36,102.956,145.89,1671.039,1705.353,1716.297,10.0,0.456,-0.138,-0.068,-0.076,-0.091,-0.093,-0.1,3.5,0.965,0.999,0.6,0.283,0.283,-0.5,0.31,0.283,-0.4,0.32,0.283,-0.3,0.347,0.283,0.4,0.332,0.283,0,-1.0,155.084
20110101_0957,-27.02,-63.21,586.0,XJ.KOL.00,41.888,85.805,150.678,1697.823,1737.325,1750.148,11.0,0.675,0.324,0.477,0.485,0.489,0.482,-5.4,-4.5,0.592,0.591,-0.4,0.416,0.416,0.1,0.493,0.416,-0.1,0.527,0.416,-0.1,0.538,0.416,0.0,0.524,0.416,0,-1.0,51.384
20110101_0957,-27.02,-63.21,586.0,BU.SZL.00,40.307,117.217,166.708,1782.109,1841.298,1861.628,12.0,5.016,0.239,0.184,0.182,0.167,0.176,-3.2,-3.1,0.752,0.641,-2.6,0.745,0.745,-2.6,0.655,0.745,-2.8,0.639,0.745,-3.0,0.616,0.745,-3.0,0.628,0.745,0,-1.0,-1.38
20110101_0957,-27.02,-63.21,586.0,JS.GAY.00,34.943,118.983,171.857,1807.463,1873.652,1896.827,13.0,4.281,0.093,0.221,0.217,0.22,0.225,-2.2,1.5,0.78,-0.818,6.8,0.696,0.696,-2.5,0.48,0.696,-2.5,0.478,0.696,-2.3,0.469,0.696,-2.3,0.47,0.696,0,-1.0,-12.215
20110101_0957,-27.02,-63.21,586.0,JX.HUC.00,25.606,115.774,178.319,1838.124,1913.553,1940.543,14.0,5.405,0.018,0.036,0.076,0.081,0.063,-1.2,-0.7,0.784,0.759,-3.7,0.488,0.488,-3.4,0.578,0.488,-3.5,0.579,0.488,-3.3,0.567,0.488,-3.3,0.552,0.488,0,-1.0,153.505
20110101_0957,-27.02,-63.21,586.0,JX.NAC.00,27.539,116.576,179.447,1843.347,1920.437,1948.124,15.0,10.149,0.489,0.579,0.586,0.585,0.58,0.8,4.4,0.808,-0.853,-0.1,0.613,0.613,-0.1,0.512,0.613,-0.1,0.582,0.613,-0.2,0.595,0.613,-0.1,0.558,0.613,1,2.0,10.911
20110101_0957,-27.02,-63.21,586.0,HA.XY.00,32.133,114.012,174.346,1819.429,1889.115,1913.725,16.0,3.696,0.116,0.117,0.118,0.114,0.097,-4.1,2.2,0.528,0.548,0.8,0.513,0.513,-1.7,0.597,0.513,-1.4,0.556,0.513,-1.2,0.536,0.513,-1.5,0.562,0.513,0,-1.0,23.073
20110101_0957,-27.02,-63.21,586.0,LN.FKU.00,42.508,123.347,163.615,1766.475,1821.611,1840.346,17.0,2.867,0.104,0.122,0.117,0.108,0.11,0.6,-2.6,0.76,-0.864,2.3,0.556,0.556,-11.0,0.38,0.556,-11.0,0.398,0.556,-11.0,0.409,0.556,-11.0,0.403,0.556,0,-1.0,-17.056
20110101_0957,-27.02,-63.21,586.0,GS.CXT.00,33.731,105.761,168.369,1790.378,1851.789,1873.012,18.0,3.428,0.203,0.102,0.087,0.083,0.085,4.0,0.0,0.733,-0.575,-1.1,0.646,0.646,6.3,0.734,0.646,6.4,0.727,0.646,6.4,0.727,0.646,6.3,0.735,0.646,0,-1.0,51.288
20110101_0957,-27.02,-63.21,586.0,BJ.DHC.00,39.861,116.11,167.146,1784.301,1844.073,1864.636,19.0,3.664,0.318,0.358,0.352,0.34,0.348,0.3,-3.5,0.762,-0.754,1.0,0.584,0.584,1.0,0.609,0.584,1.0,0.58,0.584,1.0,0.543,0.584,1.0,0.558,0.584,1,2.0,2.284
20110101_0957,-27.02,-63.21,586.0,JS.KS.00,31.39,120.95,174.319,1819.302,1888.951,1913.546,20.0,2.402,0.202,0.234,0.237,0.238,0.233,3.2,-0.3,0.756,-0.785,-3.4,0.611,0.611,-2.6,0.649,0.611,-2.8,0.608,0.611,-2.8,0.59,0.611,-2.8,0.595,0.611,0,-1.0,-36.7
20110101_0957,-27.02,-63.21,586.0,GE.FAKI.,-2.919,132.249,146.55,1674.775,1709.787,1720.979,21.0,8.444,0.518,0.458,0.467,0.477,0.476,0.8,1.0,0.681,0.632,0.7,0.918,0.918,1.1,0.924,0.918,1.0,0.925,0.918,0.8,0.929,0.918,0.8,0.929,0.918,1,-1.0,-151.402
20110101_0957,-27.02,-63.21,586.0,QH.QML.00,34.171,95.83,160.639,1751.158,1802.492,1819.766,22.0,2.406,-0.216,0.199,0.234,0.231,0.213,2.7,-1.1,0.643,-0.442,3.9,0.445,0.445,5.3,0.499,0.445,5.8,0.424,0.445,5.7,0.43,0.445,5.5,0.469,0.445,0,-1.0,62.982
20110101_0957,-27.02,-63.21,586.0,YN.MLA.00,21.426,101.528,165.014,1773.583,1830.538,1849.982,23.0,2.869,0.146,0.137,0.131,0.133,0.133,-1.3,-4.5,0.334,-0.852,-10.2,0.681,0.681,-9.4,0.667,0.681,-9.4,0.667,0.681,-9.4,0.667,0.681,-9.5,0.663,0.681,0,-1.0,109.297
20110101_0957,-27.02,-63.21,586.0,GS.HNT.00,35.691,105.07,166.777,1782.453,1841.733,1862.099,24.0,2.605,0.065,-0.092,-0.13,-0.151,-0.115,5.7,5.3,0.717,0.747,6.3,0.353,0.353,1.9,0.593,0.353,2.2,0.62,0.353,2.4,0.622,0.353,2.1,0.604,0.353,0,-1.0,45.445
20110101_0957,-27.02,-63.21,586.0,GD.NAP.00,23.26,117.283,176.213,1828.28,1900.64,1926.356,25.0,2.153,0.231,0.274,0.274,0.274,0.276,0.8,4.7,0.689,-0.52,9.9,0.444,0.444,0.4,0.642,0.444,0.2,0.635,0.444,0.1,0.624,0.444,0.1,0.631,0.444,0,-1.0,-173.885
20110101_0957,-27.02,-63.21,586.0,HB.SYA.00,32.597,110.719,172.332,1809.758,1876.607,1900.053,26.0,3.379,0.258,-0.293,-0.307,-0.31,-0.303,-3.0,3.2,0.476,0.257,7.2,0.792,0.792,4.5,0.625,0.792,4.4,0.607,0.792,4.5,0.601,0.792,4.5,0.613,0.792,0,-1.0,40.432
20110101_0957,-27.02,-63.21,586.0,JL.SYZT.00,43.539,125.674,161.986,1758.12,1811.162,1829.089,27.0,1.234,-0.022,0.102,0.094,0.094,0.094,-2.9,-2.6,0.537,0.445,5.6,0.574,0.574,-9.6,0.363,0.574,-9.8,0.372,0.574,-9.8,0.385,0.574,-9.8,0.385,0.574,0,-1.0,-20.91
20110101_0957,-27.02,-63.21,586.0,KN.KBK.,42.656,74.948,142.742,1653.038,1684.111,1693.918,28.0,1.043,0.1,0.057,0.073,0.07,0.062,-5.5,2.1,0.798,0.609,3.0,0.664,0.664,3.7,0.681,0.664,4.0,0.597,0.664,3.9,0.608,0.664,3.7,0.653,0.664,0,-1.0,54.122
20110101_0957,-27.02,-63.21,586.0,XJ.AHQ.00,40.934,78.459,145.647,1669.665,1703.724,1714.578,29.0,1.575,0.009,0.019,0.033,0.032,0.025,-4.4,-3.4,0.672,0.419,5.0,0.683,0.683,6.3,0.485,0.683,6.1,0.422,0.683,6.1,0.429,0.683,6.2,0.459,0.683,0,-1.0,56.104
20110101_0957,-27.02,-63.21,586.0,JX.XIS.00,29.04,114.563,177.182,1832.825,1906.59,1932.888,30.0,4.547,0.416,0.117,0.125,0.123,0.119,4.6,4.5,0.617,0.402,-9.8,0.365,0.365,5.4,0.643,0.365,5.4,0.635,0.365,5.5,0.632,0.365,5.4,0.64,0.365,0,-1.0,39.217
20110101_0957,-27.02,-63.21,586.0,SX.LNQ.00,39.382,114.021,167.424,1785.687,1845.83,1866.542,31.0,6.47,-0.078,-0.042,-0.048,-0.048,-0.042,-0.4,3.4,0.713,-0.8,8.0,0.588,0.588,7.5,0.648,0.588,7.5,0.643,0.588,7.5,0.636,0.588,7.4,0.639,0.588,0,-1.0,9.609
20110101_0957,-27.02,-63.21,586.0,TM.PBKT.,16.573,100.969,162.004,1758.216,1811.282,1829.217,32.0,3.129,0.102,0.124,0.121,0.123,0.124,-1.6,-1.3,0.454,0.458,1.1,0.731,0.731,-6.3,0.652,0.731,-6.3,0.658,0.731,-6.3,0.659,0.731,-6.3,0.654,0.731,0,-1.0,122.966
20110101_0957,-27.02,-63.21,586.0,QH.MEY.00,37.472,101.4,163.347,1765.102,1819.892,1838.491,33.0,6.645,0.07,0.113,0.123,0.133,0.121,-2.5,1.1,0.672,-0.927,-3.8,0.722,0.722,-3.3,0.766,0.722,-3.3,0.784,0.722,-3.3,0.785,0.722,-3.3,0.775,0.722,0,-1.0,46.812
20110101_0957,-27.02,-63.21,586.0,HB.ZHX.00,31.172,112.727,174.538,1820.344,1890.303,1915.026,34.0,2.729,0.147,0.103,0.103,0.104,0.088,-0.2,0.1,0.68,0.586,4.6,0.356,0.356,5.3,0.392,0.356,5.4,0.41,0.356,5.5,0.414,0.356,5.3,0.402,0.356,0,-1.0,37.428
20110101_0957,-27.02,-63.21,586.0,YP.NE88.,46.168,123.289,160.171,1748.722,1799.468,1816.519,35.0,1.11,0.059,0.057,0.057,0.059,0.057,-0.1,0.2,0.987,0.983,2.4,0.645,0.645,-1.3,0.626,0.645,-1.3,0.622,0.645,-1.3,0.606,0.645,-1.3,0.614,0.645,0,-1.0,-13.182
20110101_0957,-27.02,-63.21,586.0,GS.AXX.00,40.517,95.8,158.04,1737.544,1785.656,1801.707,36.0,0.333,-0.018,-0.022,-0.021,-0.021,-0.022,-5.2,-2.5,0.142,0.834,-8.2,0.349,0.349,-6.7,0.515,0.349,-6.6,0.519,0.349,-6.5,0.525,0.349,-6.6,0.518,0.349,0,-1.0,46.442
20110101_0957,-27.02,-63.21,586.0,JL.YFT.00,41.362,126.512,163.583,1766.311,1821.406,1840.125,37.0,1.068,0.071,0.072,0.057,0.049,0.053,2.3,2.2,0.605,0.673,-2.3,0.647,0.647,-1.2,0.912,0.647,-1.1,0.924,0.647,-0.9,0.924,0.647,-1.0,0.925,0.647,0,-1.0,-26.217
20110101_0957,-27.02,-63.21,586.0,HI.QIH.00,19.222,110.476,170.282,1799.791,1863.807,1886.089,38.0,3.061,0.138,0.311,0.316,0.3,0.311,-1.1,-1.0,0.757,0.758,-10.8,0.293,0.293,-10.1,0.295,0.293,-10.0,0.301,0.293,-9.9,0.322,0.293,-10.0,0.3,0.293,0,-1.0,143.367
20110101_0957,-27.02,-63.21,586.0,AH.SIX.00,33.558,117.859,173.398,1814.892,1883.236,1907.295,39.0,2.319,0.217,0.309,0.303,0.3,0.31,-1.1,-3.9,0.642,-0.603,-1.9,0.65,0.65,-1.3,0.684,0.65,-1.3,0.68,0.65,-1.3,0.682,0.65,-1.3,0.689,0.65,1,2.0,-7.316
20110101_0957,-27.02,-63.21,586.0,GD.SHT.00,23.416,116.626,176.393,1829.124,1901.744,1927.567,40.0,4.643,0.246,0.236,0.229,0.23,0.226,-1.1,-2.6,0.534,0.451,5.1,0.576,0.576,5.2,0.595,0.576,5.1,0.578,0.576,5.0,0.558,0.576,5.0,0.566,0.576,0,-1.0,177.885
20110101_0957,-27.02,-63.21,586.0,YP.NE6A.,44.806,124.54,161.162,1753.866,1805.86,1823.386,41.0,4.479,-0.072,0.147,0.145,0.147,0.147,1.0,0.9,0.878,0.843,-7.3,0.489,0.489,7.4,0.427,0.489,7.3,0.498,0.489,7.1,0.532,0.489,7.2,0.517,0.489,0,-1.0,-16.99
20110101_0957,-27.02,-63.21,586.0,IC.MDJ.10,44.618,129.593,159.625,1745.875,1795.941,1812.733,42.0,1.967,0.163,0.172,0.145,0.122,0.134,0.3,-3.1,0.774,-0.766,1.6,0.414,0.414,1.0,0.428,0.414,0.9,0.425,0.414,-7.7,0.433,0.414,-7.8,0.427,0.414,0,-1.0,-26.639
20110101_0957,-27.02,-63.21,586.0,NM.NIC.00,41.725,118.875,165.196,1774.503,1831.696,1851.233,43.0,2.225,0.266,0.226,0.225,0.22,0.22,1.6,1.3,0.76,0.75,0.8,0.711,0.711,1.6,0.637,0.711,1.5,0.628,0.711,1.6,0.618,0.711,1.6,0.622,0.711,0,-1.0,-5.968
20110101_0957,-27.02,-63.21,586.0,NM.RLT.00,43.686,111.923,162.876,1762.694,1816.878,1835.243,44.0,4.156,0.237,0.377,0.292,0.29,0.295,-4.9,-1.5,0.487,-0.468,-5.6,0.338,0.338,0.1,0.575,0.338,-5.9,0.348,0.338,-5.9,0.359,0.338,-5.9,0.355,0.338,0,-1.0,11.821
20110101_0957,-27.02,-63.21,586.0,YP.NE57.,44.123,123.258,162.121,1758.817,1812.033,1830.026,45.0,1.467,0.033,0.011,0.016,0.019,0.019,-7.4,-4.1,0.48,-0.564,-7.8,0.447,0.447,-5.8,0.45,0.447,-5.7,0.456,0.447,-5.6,0.459,0.447,-5.7,0.451,0.447,0,-1.0,-15.032
20110101_0957,-27.02,-63.21,586.0,FJ.QZH.00,24.942,118.595,177.364,1833.678,1907.708,1934.116,46.0,7.455,0.395,0.43,0.442,0.45,0.445,-1.4,-1.3,0.97,0.966,-1.0,0.489,0.489,-0.7,0.743,0.489,-0.8,0.766,0.489,-0.8,0.775,0.489,-0.7,0.76,0.489,1,3.0,-146.413
20110101_0957,-27.02,-63.21,586.0,AK.TNA.,65.56,-167.927,120.479,1516.472,1529.304,1533.114,47.0,0.412,0.024,0.027,0.032,0.034,0.034,8.9,-4.3,0.299,-0.952,-9.8,0.463,0.463,-9.4,0.439,0.463,-9.5,0.503,0.463,-9.4,0.479,0.463,-9.4,0.479,0.463,0,-1.0,-27.728
20110101_0957,-27.02,-63.21,586.0,QH.XUH.00,35.862,102.498,164.965,1773.336,1830.227,1849.646,48.0,4.026,0.145,0.253,0.245,0.254,0.254,-2.0,2.2,0.424,-0.585,-3.2,0.577,0.577,-2.4,0.735,0.577,-2.5,0.738,0.577,-2.4,0.747,0.577,-2.4,0.742,0.577,0,-1.0,49.906
20110101_0957,-27.02,-63.21,586.0,IC.SSE.00,31.095,121.189,174.399,1819.681,1889.442,1914.084,49.0,5.005,0.287,0.27,0.264,0.345,0.341,7.5,-0.7,0.426,0.127,0.6,0.903,0.903,1.8,0.681,0.903,1.6,0.674,0.903,0.4,0.948,0.903,0.5,0.946,0.903,0,-1.0,-40.176
20110101_0957,-27.02,-63.21,586.0,SC.EMS.00,29.577,103.454,167.99,1788.503,1849.404,1870.422,50.0,3.949,0.048,0.042,0.034,0.035,0.033,-6.1,-2.7,0.712,-0.868,2.5,0.681,0.681,-9.7,0.622,0.681,-9.6,0.606,0.681,-9.6,0.611,0.681,-9.7,0.617,0.681,0,-1.0,74.302
20110101_0957,-27.02,-63.21,586.0,TM.PHRA.,18.499,100.229,162.538,1760.961,1814.711,1832.909,51.0,4.173,0.032,0.244,0.257,0.258,0.25,-1.3,-4.5,0.57,-0.418,-10.2,0.428,0.428,0.5,0.514,0.428,0.5,0.519,0.428,0.5,0.519,0.428,0.5,0.517,0.428,0,-1.0,116.422
20110101_0957,-27.02,-63.21,586.0,FJ.YCSG.00,25.336,118.227,177.879,1836.078,1910.862,1937.583,52.0,9.65,0.324,0.344,0.377,0.384,0.366,0.3,-0.4,0.865,0.703,3.4,0.661,0.661,3.2,0.63,0.661,2.9,0.625,0.661,3.0,0.618,0.661,3.1,0.622,0.661,1,3.0,-148.049
20110101_0957,-27.02,-63.21,586.0,RM.SZP.,17.552,120.455,169.945,1798.143,1861.697,1883.79,53.0,5.915,0.403,0.42,0.415,0.418,0.42,0.7,-4.3,0.575,-0.501,5.4,0.596,0.596,5.5,0.668,0.596,5.4,0.691,0.596,5.2,0.713,0.596,5.2,0.711,0.596,1,3.0,-160.404
20110101_0957,-27.02,-63.21,586.0,GS.HYS.00,38.401,102.831,163.683,1766.82,1822.044,1840.812,54.0,1.902,0.19,0.006,0.065,0.065,-0.008,4.2,0.5,0.639,-0.679,-5.1,0.613,0.613,-4.5,0.756,0.613,4.3,0.691,0.613,4.2,0.688,0.613,-4.5,0.754,0.613,0,-1.0,41.77
20110101_0957,-27.02,-63.21,586.0,YN.YUM.00,25.689,101.861,166.564,1781.39,1840.387,1860.641,55.0,2.531,-0.039,0.041,-0.004,-0.003,-0.007,1.3,1.3,0.607,0.496,2.7,0.642,0.642,-2.8,0.51,0.642,2.7,0.504,0.642,2.7,0.5,0.642,2.7,0.492,0.642,0,-1.0,92.622
20110101_0957,-27.02,-63.21,586.0,GS.HCH.00,36.25,108.461,168.371,1790.39,1851.804,1873.029,56.0,8.036,0.046,-0.016,0.005,-0.006,-0.013,5.9,2.4,0.538,-0.601,5.5,0.383,0.383,0.8,0.409,0.383,1.0,0.35,0.383,-6.1,0.315,0.383,0.9,0.367,0.383,0,-1.0,34.6
20110101_0957,-27.02,-63.21,586.0,HI.DOF.00,19.066,108.729,169.131,1794.141,1856.584,1878.225,57.0,4.073,-0.156,0.217,0.322,0.215,0.219,-0.4,4.7,0.529,-0.803,6.6,0.408,0.408,1.5,0.605,0.408,0.6,0.944,0.408,1.5,0.58,0.408,1.4,0.592,0.408,0,-1.0,136.598
20110101_0957,-27.02,-63.21,586.0,HB.DJI.00,32.553,111.525,172.827,1812.148,1879.691,1903.42,58.0,6.572,0.19,0.214,0.204,0.202,0.208,-4.2,4.2,0.646,-0.88,-3.8,0.488,0.488,-2.1,0.49,0.488,-2.1,0.48,0.488,-2.1,0.479,0.488,-2.1,0.49,0.488,0,-1.0,36.729
20110101_0957,-27.02,-63.21,586.0,GS.HZT.00,35.01,102.911,165.694,1777.018,1834.866,1854.662,59.0,3.488,0.073,0.076,0.07,0.067,0.07,8.7,4.5,0.572,-0.065,-0.4,0.387,0.387,-0.1,0.399,0.387,0.2,0.363,0.387,0.2,0.361,0.387,0.0,0.371,0.387,0,-1.0,52.072
20110101_0957,-27.02,-63.21,586.0,HL.TAH.00,52.336,124.667,154.004,1715.979,1759.279,1773.517,60.0,4.374,0.277,0.301,0.307,0.312,0.31,-0.9,-0.6,0.626,0.629,-0.5,0.496,0.496,13.4,0.348,0.496,13.4,0.348,0.496,13.4,0.349,0.496,13.4,0.352,0.496,0,-1.0,-10.926
20110101_0957,-27.02,-63.21,586.0,YP.NE63.,44.786,117.814,162.215,1759.298,1812.634,1830.673,61.0,0.348,-0.021,-0.01,-0.012,-0.016,-0.014,-9.4,-4.4,0.175,0.844,4.1,0.202,0.202,5.3,0.215,0.202,5.4,0.218,0.202,5.7,0.218,0.202,5.5,0.219,0.202,0,-1.0,-2.34
20110101_0957,-27.02,-63.21,586.0,HE.XIL.00,40.406,117.471,166.602,1781.578,1840.625,1860.899,62.0,2.62,0.258,0.175,0.176,0.164,0.172,-0.3,-0.1,0.938,0.942,0.3,0.796,0.796,1.2,0.698,0.796,1.3,0.666,0.796,1.4,0.626,0.796,1.3,0.644,0.796,0,-1.0,-2.182
20110101_0957,-27.02,-63.21,586.0,HI.YML.00,19.853,110.28,170.674,1801.709,1866.264,1888.767,63.0,0.358,-0.008,-0.008,-0.008,-0.008,-0.009,11.1,-3.3,0.316,-0.129,-4.7,0.446,0.446,7.4,0.338,0.446,7.3,0.332,0.446,7.3,0.327,0.446,7.3,0.336,0.446,0,-1.0,140.28
20110101_0957,-27.02,-63.21,586.0,YP.NEA6.,47.606,124.995,158.435,1739.626,1788.222,1804.456,64.0,0.31,0.018,0.006,0.006,0.007,0.006,-0.1,-3.3,0.514,0.932,-0.7,0.696,0.696,-0.5,0.573,0.696,-0.4,0.589,0.696,-0.4,0.592,0.696,-0.4,0.584,0.696,0,-1.0,-15.003
20110101_0957,-27.02,-63.21,586.0,NM.WLT.00,46.04,122.027,160.531,1750.598,1801.796,1819.019,65.0,2.361,0.163,0.179,0.18,0.18,0.179,0.3,0.5,0.77,0.75,-6.1,0.626,0.626,-4.3,0.628,0.626,-4.2,0.614,0.626,-4.1,0.592,0.626,-4.1,0.601,0.626,0,-1.0,-10.805
20110101_0957,-27.02,-63.21,586.0,GS.DBT.00,34.06,103.23,166.383,1780.478,1839.235,1859.392,66.0,2.563,0.135,0.127,0.12,0.127,0.125,-6.5,4.1,0.528,-0.031,0.2,0.704,0.704,-0.1,0.613,0.704,-0.1,0.596,0.704,-0.1,0.605,0.704,-0.1,0.606,0.704,0,-1.0,54.982
20110101_0957,-27.02,-63.21,586.0,JS.TZ.00,32.409,119.919,173.965,1817.611,1886.757,1911.145,67.0,2.29,0.209,0.344,0.328,0.313,0.322,-2.4,-2.5,0.806,0.823,-0.6,0.625,0.625,-6.6,0.618,0.625,0.1,0.613,0.625,0.0,0.594,0.625,0.1,0.615,0.625,1,-1.0,-24.499
20110101_0957,-27.02,-63.21,586.0,XZ.NAQ.00,31.45,92.09,158.045,1737.574,1785.693,1801.746,68.0,1.445,0.252,0.34,0.365,0.362,0.349,1.7,-2.1,0.71,-0.571,-2.6,0.61,0.61,5.4,0.383,0.61,5.9,0.375,0.61,5.9,0.373,0.61,5.6,0.379,0.61,0,-1.0,72.401
20110101_0957,-27.02,-63.21,586.0,HI.SAJ.00,19.889,110.641,170.911,1802.865,1867.746,1890.383,69.0,3.536,0.032,0.075,0.083,0.091,0.085,8.6,4.6,0.57,-0.768,-2.7,0.68,0.68,10.7,0.565,0.68,10.7,0.564,0.68,10.7,0.567,0.68,10.7,0.57,0.68,0,-1.0,141.835
20110101_0957,-27.02,-63.21,586.0,YN.CZS.00,24.904,98.667,163.584,1766.313,1821.409,1840.127,70.0,0.348,0.001,0.008,0.006,0.007,0.007,-11.1,-5.3,0.181,0.705,-8.1,0.408,0.408,-7.7,0.392,0.408,-7.5,0.335,0.408,-7.6,0.353,0.408,-7.6,0.374,0.408,0,-1.0,93.647
20110101_0957,-27.02,-63.21,586.0,XW.DESH.,12.583,54.239,119.984,1513.25,1525.773,1529.489,71.0,2.004,0.027,0.001,0.066,-0.004,-0.001,0.4,-3.4,0.731,-0.576,5.4,0.447,0.447,3.0,0.543,0.447,-5.9,0.33,0.447,3.1,0.542,0.447,3.0,0.543,0.447,0,-1.0,90.846
20110101_0957,-27.02,-63.21,586.0,MY.KOM.,1.792,103.847,151.884,1704.45,1745.31,1758.635,72.0,5.809,0.356,0.293,0.299,0.308,0.296,-2.9,-2.9,0.446,0.496,7.9,0.641,0.641,7.4,0.633,0.641,7.4,0.631,0.641,7.3,0.616,0.641,7.4,0.633,0.641,0,-1.0,151.985
20110101_0957,-27.02,-63.21,586.0,HB.DWU.00,31.499,114.12,174.952,1822.315,1892.865,1917.832,73.0,4.238,0.197,0.126,0.134,0.133,0.112,-5.6,-5.2,0.577,0.352,-2.3,0.699,0.699,-3.6,0.806,0.699,-3.5,0.813,0.699,-3.4,0.814,0.699,-3.6,0.811,0.699,0,-1.0,24.973
20110101_0957,-27.02,-63.21,586.0,XJ.KSZ.00,39.591,75.941,143.981,1660.163,1692.492,1702.738,74.0,0.768,0.127,0.273,0.259,0.262,0.27,6.1,2.1,0.497,-0.583,4.8,0.42,0.42,6.8,0.563,0.42,7.0,0.593,0.42,7.0,0.592,0.42,6.9,0.578,0.42,0,-1.0,58.995
20110101_0957,-27.02,-63.21,586.0,YP.NE5A.,44.074,126.907,161.099,1753.541,1805.455,1822.95,75.0,1.658,0.094,0.171,0.029,0.032,0.033,7.5,-2.1,0.324,-0.32,-6.7,0.58,0.58,-6.2,0.59,0.58,-7.6,0.41,0.58,-7.6,0.412,0.58,-7.6,0.406,0.58,0,-1.0,-22.622
20110101_0957,-27.02,-63.21,586.0,YN.MLP.00,23.128,104.702,168.387,1790.47,1851.906,1873.14,76.0,0.36,0.065,0.055,0.055,0.054,0.054,9.7,5.3,0.231,0.453,0.2,0.706,0.706,-3.7,0.516,0.706,-3.5,0.538,0.706,-3.6,0.53,0.706,-3.7,0.52,0.706,0,-1.0,107.734
