evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20211009_1058,-21.31,174.38,532.3,IV.ATVO.,43.382,12.407,153.313,1721.765,1764.056,1777.903,187.0,3.047,0.279,0.274,0.294,0.307,0.293,2.3,3.1,0.559,0.583,2.3,0.616,0.616,2.4,0.594,0.616,2.2,0.594,0.616,2.0,0.588,0.616,2.2,0.594,0.616,0,-1.0,-29.828
20211009_1058,-21.31,174.38,532.3,RD.ORIF.,44.918,5.88,154.563,1728.529,1772.275,1786.669,188.0,3.105,0.402,0.404,0.43,0.447,0.438,2.2,2.1,0.949,0.931,2.0,0.815,0.815,1.5,0.801,0.815,1.1,0.787,0.815,0.9,0.777,0.815,1.0,0.787,0.815,0,-1.0,-19.007
20211009_1058,-21.31,174.38,532.3,RO.SULR.,44.678,26.253,144.895,1674.867,1707.946,1718.446,189.0,1.495,0.243,0.378,0.297,0.294,0.393,-7.1,-2.7,0.609,-0.684,1.0,0.592,0.592,-10.9,0.517,0.592,-9.1,0.612,0.592,-9.2,0.623,0.592,0.1,0.471,0.592,0,-1.0,-40.652
20211009_1058,-21.31,174.38,532.3,CH.ACB.,47.588,8.255,151.441,1711.537,1751.691,1764.745,190.0,2.637,0.392,0.376,0.378,0.365,0.375,3.9,4.1,0.747,0.85,3.9,0.67,0.67,3.9,0.706,0.67,3.6,0.688,0.67,3.3,0.665,0.67,3.4,0.681,0.67,0,-1.0,-19.628
20211009_1058,-21.31,174.38,532.3,G.EDA.00,3.779,10.153,156.715,1740.063,1786.358,1801.711,191.0,3.611,0.494,0.521,0.561,0.584,0.555,1.2,1.1,0.924,0.895,0.8,0.894,0.894,0.7,0.882,0.894,0.5,0.887,0.894,0.2,0.895,0.894,0.4,0.885,0.894,0,-1.0,-137.241
20211009_1058,-21.31,174.38,532.3,GE.MATE.,40.649,16.704,152.948,1719.781,1761.651,1775.341,192.0,0.873,0.071,0.11,0.11,0.115,0.106,5.1,-4.6,0.594,-0.756,5.4,0.675,0.675,5.1,0.684,0.675,4.8,0.682,0.675,4.6,0.681,0.675,4.8,0.69,0.675,0,-1.0,-39.086
20211009_1058,-21.31,174.38,532.3,IV.SNTG.,43.255,12.941,153.158,1720.92,1763.031,1776.811,193.0,4.189,0.244,0.27,0.312,0.329,0.299,3.2,3.5,0.867,0.874,3.4,0.94,0.94,3.2,0.924,0.94,3.0,0.911,0.94,2.8,0.899,0.94,2.9,0.909,0.94,0,-1.0,-30.667
20211009_1058,-21.31,174.38,532.3,GE.KTHA.,36.257,23.062,150.925,1708.698,1748.274,1761.113,194.0,3.041,0.215,0.243,0.237,0.237,0.239,-1.0,5.4,0.602,-0.534,-0.5,0.414,0.414,7.4,0.502,0.414,6.5,0.469,0.414,6.8,0.488,0.414,6.9,0.499,0.414,0,-1.0,-52.622
20211009_1058,-21.31,174.38,532.3,OE.RETA.,47.487,10.762,150.677,1707.33,1746.629,1759.367,195.0,2.511,0.575,0.494,0.498,0.487,0.494,-0.3,-0.1,0.763,0.608,-0.5,0.857,0.857,-1.0,0.872,0.857,-1.3,0.885,0.857,-1.4,0.889,0.857,-1.4,0.886,0.857,0,-1.0,-22.75
20211009_1058,-21.31,174.38,532.3,EE.VSU.,58.462,26.735,136.169,1623.822,1648.473,1656.075,196.0,1.891,0.398,0.409,0.42,0.422,0.419,1.2,2.0,0.73,0.621,1.2,0.887,0.887,0.9,0.885,0.887,0.5,0.881,0.887,0.5,0.889,0.887,0.5,0.89,0.887,0,-1.0,-23.812
20211009_1058,-21.31,174.38,532.3,CZ.HSKC.,50.607,13.432,147.109,1687.42,1722.83,1734.156,197.0,0.345,-0.078,-0.108,-0.111,-0.114,-0.111,-0.1,3.8,0.915,1.0,3.9,0.06,0.06,3.5,0.046,0.06,3.0,0.046,0.06,-5.2,0.056,0.06,-5.1,0.046,0.06,0,-1.0,-22.315
20211009_1058,-21.31,174.38,532.3,KO.KMRS.,37.509,36.9,139.993,1646.498,1674.694,1683.499,198.0,2.307,0.388,0.331,0.302,0.302,0.317,1.1,1.5,0.744,0.855,1.6,0.832,0.832,1.5,0.838,0.832,0.7,0.818,0.832,0.9,0.838,0.832,1.1,0.848,0.832,0,-1.0,-56.49
20211009_1058,-21.31,174.38,532.3,NO.ARC2.00,69.538,25.523,128.26,1575.403,1593.518,1598.96,199.0,0.984,0.298,0.291,0.3,0.297,0.298,1.0,1.5,0.664,0.616,0.7,0.827,0.827,0.6,0.836,0.827,0.2,0.845,0.827,0.3,0.849,0.827,0.3,0.845,0.827,0,-1.0,-13.317
20211009_1058,-21.31,174.38,532.3,IV.FIAM.,42.268,13.117,153.806,1724.438,1767.3,1781.361,200.0,2.991,0.126,0.207,0.204,0.212,0.206,-5.2,-0.8,0.874,-0.755,-5.4,0.873,0.873,-5.3,0.835,0.873,-5.4,0.8,0.873,-5.5,0.781,0.873,-5.5,0.806,0.873,0,-1.0,-32.34
20211009_1058,-21.31,174.38,532.3,CR.7496.,45.27,16.909,149.746,1702.172,1740.439,1752.797,201.0,1.894,0.287,0.334,0.355,0.351,0.348,2.7,-3.6,0.59,-0.649,-0.6,0.639,0.639,-0.3,0.715,0.639,-0.5,0.752,0.639,-0.6,0.77,0.639,-0.5,0.749,0.639,0,-1.0,-32.184
20211009_1058,-21.31,174.38,532.3,CZ.OSTC.,50.556,16.216,146.105,1681.747,1716.093,1727.039,202.0,1.676,0.341,0.377,0.412,0.432,0.412,-5.5,-0.5,0.741,-0.746,-5.8,0.668,0.668,2.5,0.694,0.668,2.3,0.695,0.668,2.2,0.693,0.668,2.2,0.695,0.668,0,-1.0,-24.963
20211009_1058,-21.31,174.38,532.3,CH.MUGIO.,45.922,9.042,152.629,1718.04,1759.544,1773.098,203.0,1.433,0.43,0.432,0.435,0.439,0.437,2.2,2.6,0.754,0.743,2.5,0.815,0.815,2.2,0.806,0.815,2.0,0.786,0.815,1.7,0.762,0.815,1.8,0.773,0.815,0,-1.0,-22.341
20211009_1058,-21.31,174.38,532.3,RO.LOT.,45.446,23.77,145.941,1680.815,1714.988,1725.873,204.0,2.559,0.483,0.439,0.435,0.437,0.437,1.1,1.2,0.81,0.822,-0.6,0.82,0.82,-0.3,0.773,0.82,-0.5,0.725,0.82,-0.7,0.746,0.82,-0.5,0.753,0.82,0,-1.0,-37.812
20211009_1058,-21.31,174.38,532.3,MN.TIP.,39.179,16.758,153.815,1724.485,1767.357,1781.422,205.0,1.096,-0.038,-0.1,-0.079,-0.075,-0.088,2.5,3.0,0.88,0.834,3.0,0.758,0.758,2.9,0.716,0.758,2.9,0.672,0.758,2.8,0.663,0.758,2.8,0.681,0.758,0,-1.0,-41.72
20211009_1058,-21.31,174.38,532.3,CH.PLONS.,47.049,9.381,151.54,1712.08,1752.346,1765.44,206.0,4.29,0.467,0.438,0.443,0.433,0.442,2.8,2.9,0.704,0.861,2.6,0.721,0.721,2.5,0.661,0.721,2.1,0.628,0.721,1.7,0.609,0.721,1.9,0.624,0.721,0,-1.0,-21.563
20211009_1058,-21.31,174.38,532.3,TH.MENTE.,51.316,10.58,147.443,1689.301,1725.068,1736.522,207.0,2.314,0.289,0.353,0.391,0.405,0.393,-3.5,-3.5,0.756,0.726,-3.7,0.742,0.742,-4.1,0.747,0.742,-4.3,0.741,0.742,-4.6,0.734,0.742,-4.5,0.739,0.742,0,-1.0,-18.807
20211009_1058,-21.31,174.38,532.3,LD.UCCT.,41.794,-72.226,121.197,1530.467,1543.624,1547.53,208.0,0.351,-0.034,-0.076,0.005,0.005,-0.077,-11.2,-1.6,0.252,-0.993,5.0,0.342,0.342,-7.2,0.39,0.342,-2.9,0.539,0.342,-3.0,0.536,0.342,-7.2,0.391,0.342,0,-1.0,53.211
20211009_1058,-21.31,174.38,532.3,GU.STV.,44.245,7.326,154.686,1729.192,1773.081,1787.53,209.0,1.896,0.369,0.376,0.368,0.357,0.368,8.3,4.4,0.694,-0.413,-0.9,0.64,0.64,-1.7,0.601,0.64,-1.9,0.577,0.64,-2.2,0.551,0.64,-2.1,0.566,0.64,0,-1.0,-21.84
20211009_1058,-21.31,174.38,532.3,GT.DBIC.00,6.67,-4.857,165.342,1784.823,1841.986,1861.496,210.0,1.946,-0.022,0.135,0.13,0.119,0.126,0.0,0.6,0.898,0.859,5.3,0.518,0.518,4.8,0.659,0.518,4.8,0.663,0.518,4.8,0.67,0.518,4.8,0.666,0.518,0,-1.0,-177.098
20211009_1058,-21.31,174.38,532.3,CH.HAUIG.,47.66,7.7,151.548,1712.124,1752.4,1765.497,211.0,4.09,0.331,0.323,0.329,0.338,0.34,2.1,3.3,0.902,0.916,2.5,0.781,0.781,2.5,0.822,0.781,2.3,0.812,0.781,1.9,0.787,0.781,2.0,0.801,0.781,0,-1.0,-18.866
20211009_1058,-21.31,174.38,532.3,SI.KOSI.,46.463,11.378,151.3,1710.759,1750.755,1763.75,212.0,0.351,0.059,0.058,0.055,0.05,0.055,-0.1,-4.1,0.985,0.963,2.3,0.343,0.343,1.6,0.442,0.343,1.3,0.469,0.343,1.2,0.469,0.343,1.3,0.463,0.343,0,-1.0,-24.621
20211009_1058,-21.31,174.38,532.3,KV.RGB.,-1.345,29.365,138.985,1640.564,1667.805,1676.283,213.0,7.929,0.512,0.495,0.498,0.495,0.495,0.2,0.6,0.865,0.838,0.1,0.831,0.831,0.4,0.814,0.831,0.0,0.836,0.831,0.1,0.828,0.831,0.2,0.826,0.831,0,-1.0,-119.404
20211009_1058,-21.31,174.38,532.3,CH.VDR.,46.206,9.166,152.34,1716.465,1757.64,1771.071,214.0,2.656,0.373,0.395,0.407,0.412,0.413,3.3,3.5,0.879,0.877,3.0,0.834,0.834,2.7,0.81,0.834,2.3,0.794,0.834,1.9,0.787,0.834,2.2,0.793,0.834,0,-1.0,-22.191
20211009_1058,-21.31,174.38,532.3,RO.LEOM.,46.473,28.247,142.773,1662.686,1693.602,1703.346,215.0,4.401,0.38,0.256,0.245,0.241,0.246,2.5,2.4,0.719,0.756,2.4,0.792,0.792,1.9,0.721,0.792,1.6,0.688,0.792,1.6,0.689,0.792,1.6,0.701,0.792,0,-1.0,-39.29
20211009_1058,-21.31,174.38,532.3,FR.RUSF.03,43.936,5.466,155.577,1733.98,1778.917,1793.761,216.0,2.156,0.481,0.481,0.476,0.473,0.482,1.3,1.4,0.833,0.781,1.0,0.673,0.673,1.0,0.73,0.673,0.8,0.716,0.673,0.6,0.694,0.673,0.6,0.713,0.673,0,-1.0,-19.364
20211009_1058,-21.31,174.38,532.3,NA.SEUH.,17.474,-62.952,126.07,1561.651,1578.13,1583.06,217.0,6.657,0.563,0.613,0.61,0.616,0.616,0.8,0.9,0.871,0.855,0.4,0.856,0.856,0.0,0.882,0.856,-0.5,0.906,0.856,0.0,0.894,0.856,0.1,0.889,0.856,1,2.0,83.55
20211009_1058,-21.31,174.38,532.3,BX.LPHEP.,-23.363,25.86,125.821,1560.077,1576.375,1581.249,218.0,4.76,0.505,0.515,0.518,0.521,0.517,0.6,0.8,0.699,0.858,0.5,0.801,0.801,0.5,0.828,0.801,0.4,0.819,0.801,0.2,0.793,0.801,0.4,0.813,0.801,0,-1.0,-143.888
20211009_1058,-21.31,174.38,532.3,G.FDFM.10,14.735,-61.16,127.031,1567.704,1584.889,1590.04,219.0,3.673,0.678,0.455,0.422,0.441,0.451,0.1,0.4,0.743,0.779,0.1,0.776,0.776,0.0,0.698,0.776,-0.9,0.629,0.776,-0.2,0.667,0.776,0.0,0.696,0.776,0,-1.0,87.404
20211009_1058,-21.31,174.38,532.3,OX.PRED.,46.443,13.565,150.421,1705.912,1744.925,1757.557,220.0,3.839,0.343,0.35,0.34,0.339,0.348,1.7,1.5,0.824,0.847,0.7,0.85,0.85,0.6,0.823,0.85,0.4,0.828,0.85,0.2,0.833,0.85,0.2,0.83,0.85,0,-1.0,-27.137
20211009_1058,-21.31,174.38,532.3,FR.MON.00,43.73,7.425,155.099,1731.415,1775.789,1790.42,221.0,2.875,0.598,0.54,0.558,0.559,0.548,0.5,-0.1,0.477,0.426,0.2,0.722,0.722,-0.2,0.682,0.722,-0.4,0.671,0.722,-0.6,0.665,0.722,-0.6,0.67,0.722,0,-1.0,-22.573
20211009_1058,-21.31,174.38,532.3,LD.MCVT.,43.954,-72.992,120.683,1527.13,1539.96,1543.767,222.0,1.559,0.105,0.105,0.106,0.105,0.105,-1.5,-5.0,0.635,-0.559,-8.5,0.457,0.457,-8.8,0.509,0.457,-8.8,0.51,0.457,-8.8,0.511,0.457,-8.8,0.51,0.457,0,-1.0,50.677
20211009_1058,-21.31,174.38,532.3,FN.OUL.,65.086,25.893,131.619,1596.219,1616.984,1623.279,223.0,3.316,0.491,0.49,0.495,0.487,0.488,3.6,3.6,0.594,0.527,2.7,0.55,0.55,2.4,0.577,0.55,1.9,0.584,0.55,2.0,0.586,0.55,2.1,0.584,0.55,0,-1.0,-17.125
20211009_1058,-21.31,174.38,532.3,OE.FETA.,47.021,10.729,151.082,1709.561,1749.312,1762.216,224.0,3.054,0.493,0.467,0.487,0.491,0.486,-4.8,-4.9,0.526,0.393,-5.9,0.538,0.538,-6.3,0.553,0.538,0.1,0.606,0.538,-0.1,0.65,0.538,0.0,0.62,0.538,0,-1.0,-23.221
20211009_1058,-21.31,174.38,532.3,TH.PLN.,50.485,12.157,147.654,1690.485,1726.478,1738.012,225.0,0.336,-0.004,-0.026,-0.032,-0.034,-0.029,2.5,2.5,0.921,0.719,1.5,0.55,0.55,1.1,0.527,0.55,0.8,0.529,0.55,0.5,0.53,0.55,0.6,0.527,0.55,0,-1.0,-21.178
20211009_1058,-21.31,174.38,532.3,IV.SOLUN.,38.092,13.533,156.466,1738.739,1784.736,1799.977,226.0,1.282,0.189,0.138,0.157,0.161,0.149,-4.5,-5.0,0.782,0.776,-5.7,0.793,0.793,-5.7,0.698,0.793,-5.9,0.672,0.793,-6.0,0.666,0.793,-5.9,0.675,0.793,0,-1.0,-39.972
20211009_1058,-21.31,174.38,532.3,CH.FUSIO.,46.455,8.663,152.3,1716.247,1757.376,1770.79,227.0,3.791,0.499,0.556,0.572,0.584,0.579,2.9,3.2,0.84,0.814,2.9,0.932,0.932,2.5,0.923,0.932,2.2,0.917,0.932,1.9,0.918,0.932,2.1,0.921,0.932,0,-1.0,-21.281
20211009_1058,-21.31,174.38,532.3,NA.SEUT.,17.471,-62.976,126.048,1561.51,1577.973,1582.898,228.0,6.315,0.53,0.613,0.617,0.613,0.607,1.1,1.1,0.94,0.918,0.8,0.862,0.862,0.4,0.916,0.862,-0.2,0.927,0.862,0.3,0.922,0.862,0.4,0.917,0.862,1,2.0,83.547
20211009_1058,-21.31,174.38,532.3,RO.DRGR.,46.792,22.711,145.723,1679.579,1713.523,1724.327,229.0,2.565,0.319,0.21,0.195,0.196,0.199,-4.1,-3.9,0.682,0.795,-4.1,0.757,0.757,-4.4,0.455,0.757,-4.7,0.476,0.757,-4.9,0.473,0.757,-4.7,0.469,0.757,0,-1.0,-35.113
20211009_1058,-21.31,174.38,532.3,UD.AKBB.,50.701,29.224,139.951,1646.252,1674.408,1683.199,230.0,2.56,0.471,0.438,0.428,0.427,0.43,1.4,1.1,0.729,0.64,0.3,0.918,0.918,-0.1,0.932,0.918,-0.3,0.919,0.918,-0.3,0.916,0.918,-0.3,0.922,0.918,0,-1.0,-34.163
20211009_1058,-21.31,174.38,532.3,CZ.TREC.,49.295,15.487,147.385,1688.973,1724.678,1736.109,231.0,1.65,0.385,0.435,0.442,0.44,0.443,3.3,-3.1,0.549,-0.869,0.9,0.489,0.489,0.0,0.563,0.489,-0.2,0.61,0.489,-0.4,0.638,0.489,-0.3,0.615,0.489,0,-1.0,-25.707
20211009_1058,-21.31,174.38,532.3,OE.DAVA.,47.287,9.88,151.162,1710.003,1749.844,1762.781,232.0,2.701,0.426,0.353,0.34,0.326,0.334,7.0,2.8,0.659,-0.331,-9.7,0.439,0.439,-10.1,0.459,0.439,-10.3,0.462,0.439,-10.5,0.462,0.439,-10.3,0.465,0.439,0,-1.0,-21.92
20211009_1058,-21.31,174.38,532.3,PL.BEL.,51.837,20.792,143.255,1665.466,1696.866,1706.779,233.0,1.776,0.249,0.231,0.207,0.214,0.199,-0.4,-0.4,0.886,0.899,-1.1,0.896,0.896,-1.4,0.885,0.896,-1.6,0.88,0.896,-1.6,0.877,0.896,-1.6,0.877,0.896,0,-1.0,-27.265
20211009_1058,-21.31,174.38,532.3,NL.VKB.,50.867,5.785,149.121,1698.7,1736.281,1748.39,234.0,2.303,0.283,0.288,0.309,0.313,0.305,1.8,-4.7,0.625,-0.246,3.1,0.493,0.493,2.8,0.452,0.493,2.6,0.435,0.493,2.4,0.426,0.493,2.5,0.434,0.493,0,-1.0,-13.983
20211009_1058,-21.31,174.38,532.3,OE.ARSA.,47.25,15.523,148.946,1697.72,1735.109,1747.149,235.0,2.307,0.36,0.359,0.351,0.354,0.353,2.0,2.1,0.6,0.607,1.3,0.874,0.874,1.0,0.905,0.874,0.8,0.905,0.874,0.6,0.901,0.874,0.6,0.91,0.874,0,-1.0,-28.185
20211009_1058,-21.31,174.38,532.3,NO.ARC5.00,69.53,25.498,128.272,1575.477,1593.601,1599.046,236.0,0.941,0.324,0.309,0.317,0.312,0.315,0.9,1.4,0.661,0.617,0.7,0.856,0.856,0.5,0.861,0.856,0.2,0.871,0.856,0.3,0.875,0.856,0.3,0.871,0.856,0,-1.0,-13.314
20211009_1058,-21.31,174.38,532.3,IV.GALF.,37.711,14.566,156.07,1736.619,1782.142,1797.205,237.0,1.528,0.027,-0.039,-0.073,-0.073,-0.06,0.1,0.2,0.914,0.93,0.1,0.813,0.813,-0.1,0.667,0.813,-0.5,0.63,0.813,-0.6,0.625,0.813,-0.5,0.63,0.813,0,-1.0,-41.99
20211009_1058,-21.31,174.38,532.3,RO.BZS.,45.619,21.64,147.032,1686.984,1722.311,1733.607,238.0,3.255,0.289,0.323,0.353,0.358,0.348,3.0,3.1,0.712,0.759,-8.5,0.482,0.482,2.1,0.484,0.482,1.4,0.57,0.482,1.2,0.622,0.482,1.4,0.552,0.482,0,-1.0,-35.928
20211009_1058,-21.31,174.38,532.3,MN.BZS.,45.619,21.64,147.032,1686.984,1722.311,1733.607,239.0,3.255,0.289,0.323,0.353,0.358,0.348,3.0,3.1,0.712,0.759,-8.5,0.482,0.482,2.1,0.484,0.482,1.4,0.57,0.482,1.2,0.622,0.482,1.4,0.552,0.482,0,-1.0,-35.928
20211009_1058,-21.31,174.38,532.3,IV.MSSA.,44.316,9.517,153.81,1724.458,1767.324,1781.387,240.0,1.947,0.342,0.357,0.353,0.35,0.354,-1.1,0.2,0.62,0.614,-0.1,0.709,0.709,-0.1,0.66,0.709,-0.1,0.667,0.709,-0.1,0.664,0.709,-0.1,0.659,0.709,0,-1.0,-24.835
20211009_1058,-21.31,174.38,532.3,TH.SPAHL.,50.653,9.91,148.227,1693.702,1730.312,1742.069,241.0,0.472,0.121,0.14,0.141,0.139,0.141,1.2,1.3,0.647,0.714,0.5,0.802,0.802,0.1,0.835,0.802,0.0,0.845,0.802,-0.2,0.854,0.802,-0.1,0.849,0.802,0,-1.0,-18.7
20211009_1058,-21.31,174.38,532.3,NO.ARB1.00,69.538,25.508,128.263,1575.425,1593.543,1598.986,242.0,0.966,0.306,0.303,0.307,0.305,0.304,0.9,1.4,0.668,0.625,0.7,0.84,0.84,0.5,0.85,0.84,0.3,0.858,0.84,0.3,0.863,0.84,0.4,0.858,0.84,0,-1.0,-13.312
20211009_1058,-21.31,174.38,532.3,OE.SQTA.,47.221,11.209,150.736,1707.656,1747.021,1759.783,243.0,3.126,0.473,0.454,0.444,0.428,0.444,0.3,0.9,0.632,0.606,0.0,0.731,0.731,-0.5,0.756,0.731,-0.8,0.754,0.731,-0.9,0.765,0.731,-0.8,0.763,0.731,0,-1.0,-23.561
20211009_1058,-21.31,174.38,532.3,FR.URDF.00,43.438,-0.593,157.479,1744.126,1791.343,1807.044,244.0,1.847,0.386,0.438,0.458,0.47,0.465,2.1,2.2,0.733,0.642,2.1,0.579,0.579,1.9,0.654,0.579,1.6,0.643,0.579,1.4,0.625,0.579,1.4,0.628,0.579,0,-1.0,-9.44
20211009_1058,-21.31,174.38,532.3,DK.NIAQ.00,70.789,-53.664,123.239,1543.624,1558.119,1562.436,245.0,1.37,0.144,0.17,0.156,0.153,0.162,-8.8,-5.2,0.668,-0.582,-2.0,0.456,0.456,-9.4,0.504,0.456,-2.6,0.516,0.456,-2.5,0.502,0.456,-2.5,0.496,0.456,0,-1.0,17.033
20211009_1058,-21.31,174.38,532.3,KO.LADK.,38.2,32.365,143.301,1665.73,1697.177,1707.106,246.0,1.081,-0.062,-0.014,-0.015,-0.014,-0.014,1.6,1.1,0.804,0.504,7.4,0.795,0.795,9.0,0.619,0.795,8.1,0.645,0.795,8.1,0.66,0.795,8.5,0.656,0.795,0,-1.0,-53.972
20211009_1058,-21.31,174.38,532.3,PR.SMDR.,19.29,-69.188,120.762,1527.643,1540.524,1544.346,247.0,1.922,0.091,0.3,0.256,0.286,0.297,6.4,2.3,0.515,-0.683,5.5,0.426,0.426,-2.4,0.466,0.426,-3.2,0.476,0.426,-2.7,0.471,0.426,-2.4,0.466,0.426,0,-1.0,79.73
20211009_1058,-21.31,174.38,532.3,LX.MORF.,37.304,-8.653,163.791,1776.95,1832.094,1850.816,248.0,1.222,0.107,0.031,0.04,0.054,0.044,-4.2,4.5,0.619,0.465,3.6,0.644,0.644,3.3,0.626,0.644,3.1,0.642,0.644,2.8,0.669,0.644,2.9,0.658,0.644,0,-1.0,8.485
20211009_1058,-21.31,174.38,532.3,KO.LOD.,39.888,32.763,142.504,1661.131,1691.778,1701.429,249.0,1.793,0.116,0.14,0.127,0.125,0.142,1.8,5.2,0.619,-0.232,1.6,0.697,0.697,6.7,0.55,0.697,-3.5,0.493,0.697,-3.6,0.51,0.697,6.5,0.544,0.697,0,-1.0,-51.451
20211009_1058,-21.31,174.38,532.3,GE.SUMG.,72.574,-38.462,125.53,1558.235,1574.324,1579.133,250.0,1.47,0.1,0.124,0.09,0.066,0.089,-0.3,-2.7,0.576,-0.297,5.2,0.546,0.546,5.8,0.612,0.546,5.4,0.531,0.546,5.5,0.524,0.546,5.6,0.558,0.546,0,-1.0,11.522
20211009_1058,-21.31,174.38,532.3,IV.ORI.,40.051,16.45,153.473,1722.633,1765.109,1779.025,251.0,1.185,0.227,0.185,0.17,0.168,0.18,-5.3,-1.0,0.673,-0.766,-6.2,0.585,0.585,-6.3,0.493,0.585,-6.6,0.477,0.585,-6.7,0.484,0.585,-6.6,0.484,0.585,0,-1.0,-39.842
20211009_1058,-21.31,174.38,532.3,FR.ESCA.01,43.831,7.374,155.03,1731.043,1775.335,1789.936,252.0,4.676,0.555,0.521,0.525,0.523,0.524,0.9,0.9,0.648,0.742,0.7,0.842,0.842,0.2,0.874,0.842,-0.1,0.889,0.842,-0.2,0.884,0.842,-0.1,0.888,0.842,0,-1.0,-22.381
20211009_1058,-21.31,174.38,532.3,CZ.NKC.,50.233,12.448,147.767,1691.121,1727.235,1738.813,253.0,2.239,0.5,0.523,0.537,0.544,0.538,1.2,-3.2,0.745,-0.93,0.7,0.699,0.699,0.0,0.738,0.699,-0.2,0.762,0.699,-0.5,0.779,0.699,-0.3,0.766,0.699,0,-1.0,-21.721
20211009_1058,-21.31,174.38,532.3,RO.MDVR.,44.782,21.713,147.504,1689.645,1725.478,1736.955,254.0,1.381,0.188,0.217,0.235,0.241,0.229,3.2,3.8,0.62,0.293,9.8,0.164,0.164,9.6,0.191,0.164,0.9,0.224,0.164,0.8,0.268,0.164,1.0,0.213,0.164,0,-1.0,-37.202
20211009_1058,-21.31,174.38,532.3,GE.ILTH.,54.028,-6.336,147.278,1688.37,1723.96,1735.35,255.0,5.088,0.351,0.393,0.395,0.392,0.394,1.2,3.2,0.746,0.545,2.4,0.717,0.717,1.8,0.72,0.717,1.6,0.745,0.717,1.6,0.765,0.717,1.6,0.754,0.717,0,-1.0,0.774
20211009_1058,-21.31,174.38,532.3,CZ.STAC.,49.03,15.3,147.669,1690.571,1726.579,1738.12,256.0,4.141,0.276,0.348,0.364,0.368,0.363,2.2,1.9,0.775,0.757,1.5,0.856,0.856,0.9,0.881,0.856,0.6,0.892,0.856,0.3,0.901,0.856,0.5,0.895,0.856,0,-1.0,-25.832
20211009_1058,-21.31,174.38,532.3,GR.ASSE.,52.128,10.674,146.702,1685.123,1720.101,1731.271,257.0,3.258,0.501,0.499,0.49,0.481,0.483,0.1,4.4,0.781,-0.859,-0.3,0.765,0.765,-0.5,0.745,0.765,-0.8,0.751,0.765,-1.1,0.746,0.765,-1.0,0.746,0.765,0,-1.0,-18.193
20211009_1058,-21.31,174.38,532.3,DK.MUD.00,56.455,9.173,143.191,1665.097,1696.433,1706.323,258.0,1.574,0.183,0.178,0.173,0.169,0.171,3.7,-1.2,0.455,0.302,-1.7,0.703,0.703,-2.0,0.72,0.703,-2.2,0.718,0.703,-2.4,0.709,0.703,-2.3,0.715,0.703,0,-1.0,-13.569
20211009_1058,-21.31,174.38,532.3,CZ.CHVC.,50.588,16.055,146.144,1681.965,1716.352,1727.313,259.0,2.473,-0.035,-0.011,-0.009,-0.007,-0.01,-8.1,4.3,0.719,-0.635,-7.9,0.448,0.448,-8.3,0.386,0.448,-8.6,0.381,0.448,-8.7,0.391,0.448,-8.6,0.388,0.448,0,-1.0,-24.783
20211009_1058,-21.31,174.38,532.3,BX.KSANE.,-17.8,25.162,130.615,1590.034,1609.988,1616.019,260.0,5.221,0.465,0.463,0.465,0.473,0.466,1.6,1.7,0.938,0.938,0.8,0.796,0.796,0.7,0.781,0.796,0.7,0.787,0.796,0.5,0.793,0.796,0.6,0.788,0.796,0,-1.0,-140.239
20211009_1058,-21.31,174.38,532.3,GU.ENR.,44.227,7.42,154.67,1729.102,1772.972,1787.413,261.0,1.953,0.362,0.426,0.429,0.416,0.424,8.2,-2.3,0.479,0.55,-1.7,0.622,0.622,-2.5,0.576,0.622,-2.9,0.543,0.622,-3.2,0.518,0.622,-3.0,0.537,0.622,0,-1.0,-21.997
20211009_1058,-21.31,174.38,532.3,IV.HAVL.,36.96,15.122,156.16,1737.104,1782.735,1797.839,262.0,1.895,0.485,0.498,0.491,0.492,0.495,1.5,1.6,0.914,0.928,1.1,0.879,0.879,1.2,0.738,0.879,0.8,0.729,0.879,0.5,0.737,0.879,0.8,0.725,0.879,0,-1.0,-44.131
20211009_1058,-21.31,174.38,532.3,FR.CALF.00,43.753,6.922,155.258,1732.27,1776.831,1791.533,263.0,3.019,0.365,0.374,0.393,0.399,0.393,1.4,-3.7,0.558,-0.205,0.6,0.63,0.63,0.2,0.534,0.63,-0.3,0.513,0.63,-0.5,0.512,0.63,-0.4,0.518,0.63,0,-1.0,-21.795
20211009_1058,-21.31,174.38,532.3,RO.CJR.,46.713,23.598,145.289,1677.116,1710.606,1721.25,264.0,1.365,0.42,0.417,0.43,0.439,0.43,3.1,3.3,0.842,0.862,2.9,0.88,0.88,2.3,0.936,0.88,1.8,0.955,0.88,1.7,0.957,0.88,1.9,0.954,0.88,0,-1.0,-35.884
