evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5
20130514_0032,18.670,145.350,604.700,PR.IGPR.,17.965,-66.107,132.067,1586.359,1607.711,1614.208,82.000,0.983,0.106,0.044,0.046,0.051,0.050,-3.400,-2.400,0.705,0.401,-7.500,0.525,0.525,-4.400,0.391,0.525,-4.500,0.392,0.525,-4.500,0.388,0.525,-4.500,0.388,0.525
20130514_0032,18.670,145.350,604.700,ZD.FS04.,-14.205,-73.345,142.690,1649.511,1680.599,1690.414,83.000,0.881,0.442,0.152,0.086,0.115,0.147,-0.400,-0.700,0.768,0.773,-1.400,0.642,0.642,10.600,0.495,0.642,-3.400,0.480,0.642,10.600,0.473,0.642,10.500,0.496,0.642
20130514_0032,18.670,145.350,604.700,XB.PM24.,32.995,-4.898,121.032,1516.874,1530.104,1534.036,84.000,2.792,0.438,0.465,0.466,0.467,0.468,0.300,1.000,0.416,0.371,1.000,0.658,0.658,-0.500,0.493,0.658,-0.500,0.506,0.658,-0.400,0.546,0.658,-0.500,0.526,0.658
20130514_0032,18.670,145.350,604.700,XK.B02LT.,-21.393,25.581,123.692,1533.988,1548.980,1553.454,85.000,4.709,0.655,0.747,0.702,0.736,0.734,-1.300,-0.700,0.675,0.812,-1.000,0.709,0.709,-0.400,0.796,0.709,-1.200,0.704,0.709,-0.600,0.766,0.709,-0.600,0.770,0.709
20130514_0032,18.670,145.350,604.700,G.FDF.00,14.735,-61.146,137.609,1619.757,1645.959,1654.094,86.000,1.851,0.251,0.308,0.307,0.306,0.306,-1.000,-1.200,0.727,0.773,-2.000,0.700,0.700,-2.300,0.679,0.700,-2.300,0.684,0.700,-2.300,0.695,0.700,-2.300,0.694,0.700
20130514_0032,18.670,145.350,604.700,IU.LCO.,-29.011,-70.700,145.598,1666.154,1700.232,1711.096,87.000,3.299,0.447,0.499,0.550,0.529,0.503,0.800,1.400,0.849,0.821,0.200,0.812,0.812,-7.500,0.602,0.812,-0.900,0.744,0.812,-0.700,0.714,0.812,-7.500,0.602,0.812
20130514_0032,18.670,145.350,604.700,IB.M208.,29.578,-10.032,126.229,1550.089,1566.884,1571.918,88.000,3.925,0.527,0.605,0.606,0.601,0.605,0.100,0.300,0.916,0.952,-0.300,0.836,0.836,0.000,0.921,0.836,0.000,0.921,0.836,-0.100,0.917,0.836,-0.100,0.920,0.836
20130514_0032,18.670,145.350,604.700,NU.MASN.,11.989,-86.158,120.684,1514.620,1527.628,1531.492,89.000,0.847,0.078,-0.033,0.024,0.027,0.024,4.300,2.500,0.344,0.226,1.800,0.491,0.491,3.800,0.455,0.491,4.200,0.754,0.491,4.200,0.744,0.491,4.200,0.746,0.491
20130514_0032,18.670,145.350,604.700,XB.PM32.,31.568,-4.191,121.884,1522.382,1536.163,1540.264,90.000,5.692,0.549,0.561,0.560,0.557,0.562,-0.900,-0.500,0.604,0.631,-0.700,0.681,0.681,-1.200,0.413,0.681,-1.500,0.424,0.681,-2.100,0.479,0.681,-1.800,0.440,0.681
20130514_0032,18.670,145.350,604.700,XB.PM22B.,33.308,-5.102,120.864,1515.784,1528.907,1532.806,91.000,3.387,0.566,0.517,0.515,0.515,0.513,-0.700,-0.300,0.647,0.835,-0.100,0.926,0.926,-0.100,0.743,0.926,-0.100,0.734,0.926,-0.100,0.721,0.926,-0.100,0.728,0.926
20130514_0032,18.670,145.350,604.700,CX.PB07.,-21.727,-69.886,146.859,1673.285,1708.696,1720.035,92.000,2.201,0.546,0.510,0.558,0.544,0.511,1.000,1.100,0.790,0.865,0.500,0.307,0.307,0.800,0.674,0.307,-0.400,0.422,0.307,0.000,0.516,0.307,0.800,0.671,0.307
20130514_0032,18.670,145.350,604.700,IB.M206.,32.801,-6.578,121.953,1522.827,1536.652,1540.767,93.000,3.346,0.601,0.580,0.575,0.544,0.556,-2.800,2.500,0.540,-0.760,-1.400,0.614,0.614,-2.500,0.383,0.614,-2.800,0.394,0.614,-3.000,0.482,0.614,-2.900,0.450,0.614
20130514_0032,18.670,145.350,604.700,ZD.FM04.,-13.604,-75.354,140.655,1637.695,1666.776,1675.895,94.000,3.182,0.273,0.649,0.660,0.661,0.649,1.500,1.500,0.722,0.764,1.100,0.863,0.863,-0.400,0.937,0.863,-0.500,0.979,0.863,-0.400,0.971,0.863,-0.500,0.946,0.863
20130514_0032,18.670,145.350,604.700,GT.CPUP.00,-26.331,-57.331,157.731,1732.655,1780.467,1796.409,95.000,3.304,0.676,0.744,0.796,0.790,0.750,1.200,1.200,0.962,0.967,1.300,0.931,0.931,1.100,0.926,0.931,0.400,0.928,0.931,0.500,0.924,0.931,1.000,0.925,0.931
20130514_0032,18.670,145.350,604.700,AI.ORCD.04,-60.738,-44.736,137.323,1618.060,1643.999,1652.044,96.000,1.195,0.325,0.339,0.345,0.345,0.345,3.500,4.400,0.567,0.334,2.600,0.532,0.532,2.700,0.570,0.532,2.500,0.572,0.532,2.300,0.581,0.532,2.400,0.576,0.532
20130514_0032,18.670,145.350,604.700,AW.VNA1.,-70.690,-8.276,125.646,1546.408,1562.777,1567.679,97.000,1.191,0.080,0.074,0.075,0.074,0.074,7.700,-4.500,0.436,-0.754,8.000,0.279,0.279,8.500,0.283,0.279,8.200,0.291,0.279,8.200,0.292,0.279,8.200,0.289,0.279
20130514_0032,18.670,145.350,604.700,C.GO09.,-51.271,-72.338,135.953,1609.888,1634.581,1642.205,98.000,0.989,0.098,0.240,0.240,0.238,0.242,-4.900,-4.500,0.790,0.737,-6.100,0.507,0.507,-6.000,0.494,0.507,-6.400,0.510,0.507,-6.400,0.525,0.507,-6.200,0.509,0.507
20130514_0032,18.670,145.350,604.700,AF.CVNA.,-31.482,19.762,129.595,1571.125,1590.484,1596.328,99.000,6.905,0.637,0.622,0.548,0.584,0.595,-0.100,-0.100,0.933,0.927,-0.900,0.884,0.884,-0.800,0.878,0.884,-1.400,0.906,0.884,-1.000,0.893,0.884,-1.000,0.889,0.884
20130514_0032,18.670,145.350,604.700,IB.M205.,32.377,-6.319,122.198,1524.405,1538.391,1542.555,100.000,3.665,0.595,0.586,0.582,0.578,0.582,-0.300,-0.100,0.567,0.705,-0.400,0.592,0.592,-0.100,0.301,0.592,6.300,0.321,0.592,6.100,0.354,0.592,6.300,0.321,0.592
20130514_0032,18.670,145.350,604.700,CX.PB01.,-21.043,-69.487,147.211,1675.268,1711.055,1722.528,101.000,3.878,0.356,0.568,0.667,0.620,0.568,1.500,1.700,0.793,0.850,-7.200,0.459,0.459,1.200,0.858,0.459,0.500,0.669,0.459,0.800,0.760,0.459,1.200,0.857,0.459
20130514_0032,18.670,145.350,604.700,GT.PLCA.00,-40.733,-70.551,142.223,1646.812,1677.433,1687.086,102.000,1.684,0.226,0.326,0.344,0.356,0.328,3.300,3.200,0.786,0.887,2.400,0.818,0.818,2.800,0.818,0.818,2.200,0.811,0.818,2.200,0.805,0.818,2.800,0.817,0.818
20130514_0032,18.670,145.350,604.700,NU.MATN.,12.930,-85.925,120.398,1512.764,1525.592,1529.402,103.000,3.209,-0.032,0.145,0.151,0.154,0.154,-0.100,-4.400,0.666,-0.455,3.900,0.501,0.501,4.000,0.527,0.501,4.400,0.542,0.501,4.500,0.529,0.501,4.400,0.530,0.501
20130514_0032,18.670,145.350,604.700,C.GO02.,-25.163,-69.590,147.037,1674.288,1709.889,1721.296,104.000,0.729,0.378,0.223,0.108,0.156,0.223,5.600,2.700,0.626,-0.028,5.200,0.824,0.824,4.700,0.534,0.824,3.700,0.743,0.824,3.900,0.680,0.824,4.700,0.532,0.824
20130514_0032,18.670,145.350,604.700,YZ.ARDO.,10.214,-85.596,122.051,1523.455,1537.345,1541.479,105.000,3.132,0.342,0.400,0.378,0.383,0.388,-0.100,0.100,0.792,0.793,1.900,0.778,0.778,-0.800,0.525,0.778,-1.200,0.577,0.778,-1.000,0.559,0.778,-0.900,0.549,0.778
20130514_0032,18.670,145.350,604.700,NU.BLUN.,11.994,-83.772,122.681,1527.507,1541.814,1546.076,106.000,1.531,0.124,0.130,0.289,0.289,0.291,3.200,1.400,0.407,0.168,4.500,0.624,0.624,10.300,0.312,0.624,1.900,0.701,0.624,1.900,0.703,0.624,1.700,0.704,0.624
20130514_0032,18.670,145.350,604.700,PR.PCDR.,18.514,-68.381,130.200,1574.875,1594.713,1600.712,107.000,2.274,0.099,0.215,0.219,0.225,0.224,-8.300,-4.000,0.629,-0.804,-2.000,0.786,0.786,-4.300,0.713,0.786,-4.500,0.653,0.786,-4.800,0.583,0.786,-4.700,0.598,0.786
20130514_0032,18.670,145.350,604.700,IB.M301.,32.473,-7.856,122.791,1528.214,1542.595,1546.880,108.000,1.097,0.055,0.064,0.063,0.057,0.060,7.900,-4.500,0.684,-0.949,-9.400,0.385,0.385,7.500,0.420,0.385,7.500,0.419,0.385,7.400,0.421,0.385,7.500,0.419,0.385
20130514_0032,18.670,145.350,604.700,ZD.FM03.,-13.723,-75.890,140.174,1634.885,1663.502,1672.461,109.000,2.312,0.268,0.419,0.386,0.386,0.403,0.500,0.900,0.628,0.613,1.100,0.641,0.641,0.100,0.741,0.641,-0.100,0.713,0.641,0.100,0.729,0.641,0.100,0.740,0.641
20130514_0032,18.670,145.350,604.700,YZ.SAJU.,10.067,-85.711,122.026,1523.295,1537.168,1541.297,110.000,3.875,0.194,0.485,0.478,0.486,0.488,-0.200,0.100,0.820,0.833,1.500,0.825,0.825,-0.800,0.735,0.825,-1.000,0.772,0.825,-0.900,0.769,0.825,-0.800,0.762,0.825
20130514_0032,18.670,145.350,604.700,G.SPB.00,-23.593,-47.427,167.113,1780.865,1840.673,1861.257,111.000,7.891,0.635,0.630,0.692,0.674,0.638,0.600,0.600,0.953,0.885,1.000,0.889,0.889,0.500,0.747,0.889,-0.300,0.801,0.889,-0.300,0.783,0.889,0.300,0.751,0.889
20130514_0032,18.670,145.350,604.700,ZD.FS6A.,-13.493,-72.933,142.923,1650.854,1682.176,1692.073,112.000,3.044,0.509,0.307,0.335,0.334,0.308,1.000,1.200,0.943,0.947,0.200,0.877,0.877,6.200,0.530,0.877,-2.100,0.520,0.877,6.600,0.501,0.877,6.200,0.540,0.877
20130514_0032,18.670,145.350,604.700,CX.PB14.,-24.626,-70.404,146.335,1670.326,1705.181,1716.321,113.000,1.517,0.173,0.160,0.157,0.170,0.160,-0.100,1.200,0.749,0.764,0.600,0.543,0.543,0.400,0.493,0.543,-0.800,0.561,0.543,-0.600,0.554,0.543,0.400,0.491,0.543
20130514_0032,18.670,145.350,604.700,NU.MGAN.,12.149,-86.248,120.526,1513.598,1526.507,1530.341,114.000,0.300,0.007,0.035,0.034,0.034,0.035,-11.400,4.800,0.141,-0.978,-7.500,0.371,0.371,-7.500,0.391,0.371,-7.700,0.385,0.371,-7.800,0.401,0.371,-7.800,0.399,0.371
20130514_0032,18.670,145.350,604.700,XB.PM26.,32.525,-4.566,121.270,1518.417,1531.799,1535.778,115.000,2.602,0.468,0.472,0.473,0.484,0.477,-0.900,3.200,0.700,-0.775,-0.300,0.460,0.460,-1.700,0.508,0.460,-1.700,0.541,0.460,-1.700,0.629,0.460,-1.700,0.579,0.460
20130514_0032,18.670,145.350,604.700,C.GO08.,-48.465,-72.557,137.330,1618.100,1644.045,1652.092,116.000,0.781,0.312,0.264,0.276,0.289,0.267,1.800,2.000,0.868,0.954,1.500,0.597,0.597,0.900,0.703,0.597,0.700,0.675,0.597,0.700,0.670,0.597,0.800,0.698,0.597
20130514_0032,18.670,145.350,604.700,XB.PM31A.,32.719,-4.739,121.189,1517.894,1531.224,1535.187,117.000,5.172,0.481,0.473,0.467,0.454,0.458,5.500,2.000,0.603,-0.877,5.300,0.428,0.428,4.900,0.449,0.428,4.900,0.460,0.428,4.800,0.495,0.428,4.800,0.475,0.428
20130514_0032,18.670,145.350,604.700,NU.ESPN.,12.195,-84.300,122.135,1523.999,1537.944,1542.096,118.000,3.421,0.330,0.434,0.416,0.418,0.423,-0.500,-0.300,0.644,0.596,1.600,0.688,0.688,4.400,0.584,0.688,4.000,0.597,0.688,4.200,0.594,0.688,4.200,0.591,0.688
20130514_0032,18.670,145.350,604.700,XK.B10PP.,-18.913,22.543,126.111,1549.344,1566.052,1571.059,119.000,6.146,0.738,0.639,0.641,0.648,0.646,-0.600,-0.300,0.899,0.886,-0.400,0.781,0.781,-0.100,0.816,0.781,-0.500,0.782,0.781,-0.100,0.807,0.781,-0.200,0.809,0.781
20130514_0032,18.670,145.350,604.700,XK.B15MW.,-19.631,23.827,125.036,1542.540,1558.472,1563.237,120.000,10.739,0.712,0.685,0.696,0.702,0.698,-0.100,-0.100,0.750,0.787,-0.200,0.735,0.735,0.200,0.691,0.735,-0.300,0.749,0.735,0.000,0.728,0.735,0.000,0.720,0.735
20130514_0032,18.670,145.350,604.700,AI.JUBA.04,-62.237,-58.663,133.344,1594.143,1616.563,1623.417,121.000,0.859,0.270,0.234,0.249,0.251,0.245,2.100,2.100,0.731,0.702,1.100,0.861,0.861,1.400,0.805,0.861,1.000,0.788,0.861,0.800,0.792,0.861,1.000,0.788,0.861
20130514_0032,18.670,145.350,604.700,G.COYC.10,-45.573,-72.081,139.044,1628.246,1655.787,1664.378,122.000,1.994,0.249,0.269,0.276,0.276,0.278,-0.800,-4.500,0.824,-0.739,-1.700,0.687,0.687,-2.200,0.640,0.687,-2.500,0.668,0.687,-2.500,0.671,0.687,-2.200,0.643,0.687
20130514_0032,18.670,145.350,604.700,AF.YNDE.,3.870,11.456,129.327,1569.462,1588.611,1594.388,123.000,0.347,0.016,0.011,0.011,0.011,0.011,8.100,-4.000,0.677,-0.980,-1.100,0.354,0.354,-1.200,0.338,0.354,-1.500,0.362,0.354,-1.400,0.355,0.354,-1.400,0.356,0.354
20130514_0032,18.670,145.350,604.700,XK.B05MO.,-20.218,24.132,124.848,1541.348,1557.146,1561.870,124.000,6.904,0.750,0.694,0.704,0.712,0.709,-0.600,-0.300,0.757,0.892,-0.500,0.880,0.880,0.100,0.888,0.880,-0.600,0.881,0.880,-0.100,0.889,0.880,-0.100,0.888,0.880
20130514_0032,18.670,145.350,604.700,ZD.FS11.,-13.056,-71.544,144.134,1657.814,1690.369,1700.697,125.000,1.559,0.148,0.103,0.272,0.206,0.120,3.000,-4.200,0.535,0.411,2.000,0.694,0.694,-4.100,0.660,0.694,6.200,0.426,0.694,-4.600,0.559,0.694,-4.200,0.643,0.694
20130514_0032,18.670,145.350,604.700,ZD.FM02.,-13.499,-76.060,139.963,1633.648,1662.063,1670.952,126.000,1.566,0.259,0.330,0.309,0.311,0.327,0.700,1.100,0.873,0.893,0.800,0.670,0.670,0.200,0.748,0.670,-0.400,0.671,0.670,0.000,0.699,0.670,0.200,0.735,0.670
20130514_0032,18.670,145.350,604.700,IB.M218.,31.547,-5.551,122.546,1526.642,1540.859,1545.094,127.000,3.195,0.543,0.588,0.592,0.602,0.600,-0.500,-0.400,0.668,0.727,-0.800,0.709,0.709,-0.100,0.596,0.709,-0.200,0.580,0.709,-0.300,0.517,0.709,-0.200,0.549,0.709
20130514_0032,18.670,145.350,604.700,PR.STVI.,18.352,-64.956,132.494,1588.968,1610.674,1617.289,128.000,1.069,0.217,0.102,0.103,0.113,0.113,3.200,3.300,0.596,0.441,-0.900,0.490,0.490,10.700,0.320,0.490,10.600,0.322,0.490,10.300,0.332,0.490,10.400,0.331,0.490
20130514_0032,18.670,145.350,604.700,AW.VNA3.,-71.242,-9.666,125.398,1544.839,1561.030,1565.876,129.000,2.493,0.544,0.568,0.577,0.570,0.569,0.300,1.200,0.684,0.545,0.500,0.743,0.743,0.800,0.721,0.743,0.500,0.726,0.743,0.600,0.721,0.743,0.600,0.724,0.743
20130514_0032,18.670,145.350,604.700,ZD.FS1A.,-14.645,-75.061,141.155,1640.615,1670.184,1679.471,130.000,1.741,0.384,0.415,0.408,0.408,0.403,1.400,1.800,0.707,0.691,1.600,0.782,0.782,0.500,0.773,0.782,0.000,0.775,0.782,0.300,0.777,0.782,0.500,0.772,0.782
20130514_0032,18.670,145.350,604.700,ZD.FN06.,-11.368,-75.679,139.796,1632.668,1660.923,1669.758,131.000,2.367,0.092,0.020,0.038,0.023,0.019,-8.900,2.200,0.362,-0.638,5.700,0.601,0.601,4.800,0.685,0.601,4.400,0.679,0.601,4.500,0.682,0.601,4.700,0.684,0.601
20130514_0032,18.670,145.350,604.700,GE.SNAA.,-71.671,-2.838,123.852,1535.008,1550.110,1554.618,132.000,5.328,0.531,0.524,0.530,0.527,0.527,2.300,2.400,0.834,0.922,2.100,0.779,0.779,2.300,0.754,0.779,2.100,0.764,0.779,2.100,0.763,0.779,2.100,0.763,0.779
20130514_0032,18.670,145.350,604.700,ZD.FN05.,-11.474,-75.960,139.559,1631.277,1659.306,1668.063,133.000,2.388,0.312,0.299,0.348,0.336,0.300,1.600,1.600,0.851,0.837,1.400,0.750,0.750,0.500,0.659,0.750,0.100,0.685,0.750,0.200,0.682,0.750,0.400,0.659,0.750
20130514_0032,18.670,145.350,604.700,AI.BELA.04,-77.875,-34.627,120.795,1515.340,1528.419,1532.305,134.000,3.006,0.684,0.690,0.695,0.693,0.690,0.200,0.400,0.822,0.954,0.000,0.937,0.937,0.100,0.910,0.937,-0.100,0.928,0.937,0.000,0.915,0.937,0.100,0.911,0.937
20130514_0032,18.670,145.350,604.700,GT.BOSA.00,-28.614,25.256,124.773,1540.874,1556.620,1561.327,135.000,8.639,0.786,0.799,0.826,0.811,0.811,0.600,0.800,0.946,0.964,0.500,0.915,0.915,0.700,0.912,0.915,0.000,0.920,0.915,0.400,0.915,0.915,0.500,0.916,0.915
20130514_0032,18.670,145.350,604.700,ZD.FN03.,-11.764,-76.304,139.310,1629.811,1657.603,1666.279,136.000,0.935,0.113,0.257,0.289,0.270,0.261,-8.200,-1.300,0.668,-0.061,-8.300,0.594,0.594,1.500,0.711,0.594,1.200,0.658,0.594,1.400,0.678,0.594,1.400,0.711,0.594
20130514_0032,18.670,145.350,604.700,XB.PM35.,31.046,-3.996,122.219,1524.536,1538.536,1542.705,137.000,9.756,0.560,0.587,0.588,0.591,0.594,-0.800,-0.600,0.893,0.966,-0.700,0.846,0.846,-0.400,0.616,0.846,-0.500,0.603,0.846,-0.800,0.574,0.846,-0.500,0.579,0.846
20130514_0032,18.670,145.350,604.700,PR.CBYP.,18.272,-65.857,131.996,1585.922,1607.214,1613.692,138.000,1.479,0.203,0.140,0.138,0.136,0.136,-0.100,0.100,0.947,0.939,8.900,0.539,0.539,-3.800,0.568,0.539,-3.900,0.586,0.539,-4.000,0.600,0.539,-4.000,0.597,0.539
20130514_0032,18.670,145.350,604.700,WM.AVE.,33.298,-7.413,121.891,1522.425,1536.210,1540.312,139.000,4.675,0.420,0.472,0.473,0.468,0.475,-1.100,-0.800,0.600,0.626,-1.300,0.659,0.659,5.000,0.462,0.659,4.900,0.469,0.659,4.800,0.498,0.659,4.900,0.476,0.659
20130514_0032,18.670,145.350,604.700,AF.PKA.,-29.670,22.757,127.004,1554.965,1572.334,1577.548,140.000,6.315,0.597,0.554,0.555,0.550,0.547,0.400,3.800,0.952,-0.736,0.000,0.800,0.800,0.300,0.794,0.800,-0.300,0.788,0.800,0.200,0.791,0.800,0.100,0.791,0.800
20130514_0032,18.670,145.350,604.700,PR.MLPR.,17.969,-67.044,131.466,1582.670,1603.527,1609.861,141.000,1.945,0.583,0.439,0.435,0.431,0.432,-9.400,-4.500,0.521,-0.731,-1.200,0.608,0.608,-3.900,0.626,0.608,-4.000,0.638,0.608,-4.000,0.648,0.608,-4.000,0.646,0.608
20130514_0032,18.670,145.350,604.700,XK.B06OR.,-19.901,23.527,125.358,1544.585,1560.747,1565.584,142.000,9.456,0.753,0.616,0.622,0.642,0.642,-0.900,-0.700,0.779,0.820,-0.800,0.870,0.870,-0.200,0.866,0.870,-1.000,0.868,0.870,-0.500,0.870,0.870,-0.400,0.868,0.870
20130514_0032,18.670,145.350,604.700,CX.PB04.,-22.334,-70.149,146.623,1671.954,1707.114,1718.363,143.000,1.670,0.374,0.399,0.388,0.403,0.399,2.600,1.900,0.508,0.398,-9.600,0.275,0.275,3.400,0.521,0.275,-11.300,0.349,0.275,-11.100,0.389,0.275,3.400,0.521,0.275
20130514_0032,18.670,145.350,604.700,CX.PB02.,-21.320,-69.896,146.840,1673.175,1708.566,1719.897,144.000,1.233,0.370,0.372,0.366,0.374,0.371,3.100,3.000,0.652,0.627,2.700,0.631,0.631,2.100,0.633,0.631,1.100,0.734,0.631,1.400,0.712,0.631,2.100,0.631,0.631
20130514_0032,18.670,145.350,604.700,IB.M215.,32.047,-7.449,122.980,1529.431,1543.939,1548.263,145.000,5.141,0.442,0.551,0.554,0.561,0.556,0.800,0.700,0.768,0.861,0.700,0.781,0.781,1.100,0.796,0.781,1.000,0.797,0.781,0.900,0.805,0.781,1.100,0.795,0.781
20130514_0032,18.670,145.350,604.700,CX.PB15.,-23.208,-69.471,147.241,1675.436,1711.254,1722.739,146.000,1.257,0.215,0.340,0.464,0.391,0.342,1.900,2.200,0.873,0.942,-6.900,0.455,0.455,2.200,0.654,0.455,-8.400,0.495,0.455,-8.100,0.544,0.455,2.200,0.652,0.455
20130514_0032,18.670,145.350,604.700,ZD.FN14.,-12.780,-74.988,140.810,1638.599,1667.831,1677.002,147.000,1.295,0.050,0.351,0.415,0.393,0.356,2.000,2.100,0.914,0.864,2.100,0.860,0.860,0.800,0.844,0.860,0.500,0.867,0.860,0.600,0.870,0.860,0.700,0.847,0.860
20130514_0032,18.670,145.350,604.700,XB.PM29.,32.084,-4.391,121.553,1520.245,1533.810,1537.845,148.000,4.138,0.608,0.666,0.660,0.640,0.650,-0.900,-0.500,0.658,0.751,-0.300,0.724,0.724,-0.100,0.595,0.724,-0.100,0.570,0.724,-0.100,0.502,0.724,-0.100,0.542,0.724
20130514_0032,18.670,145.350,604.700,C.GO10.,-53.155,-71.050,135.515,1607.262,1631.564,1639.056,149.000,1.564,0.162,0.161,0.140,0.131,0.146,-1.200,-4.300,0.858,-0.837,-9.900,0.467,0.467,-9.900,0.410,0.467,-10.100,0.397,0.467,-10.100,0.414,0.467,-10.000,0.420,0.467
20130514_0032,18.670,145.350,604.700,YZ.NARJ.,9.972,-85.544,122.215,1524.516,1538.515,1542.682,150.000,3.754,0.310,0.260,0.234,0.243,0.247,-0.500,-0.200,0.964,0.943,1.300,0.884,0.884,-1.300,0.850,0.884,-1.500,0.843,0.884,-1.300,0.845,0.884,-1.300,0.847,0.884
20130514_0032,18.670,145.350,604.700,NA.SEUS.,17.493,-62.981,134.356,1600.277,1623.564,1630.711,151.000,1.366,0.002,0.107,0.107,0.106,0.106,8.000,-4.300,0.437,-0.467,-2.700,0.210,0.210,-9.500,0.284,0.210,-9.400,0.277,0.210,-9.400,0.271,0.210,-9.500,0.273,0.210
20130514_0032,18.670,145.350,604.700,XB.PM27.,32.350,-4.654,121.456,1519.621,1533.124,1537.139,152.000,7.281,0.524,0.569,0.571,0.579,0.579,-0.500,4.000,0.664,-0.801,-0.100,0.588,0.588,-1.100,0.626,0.588,-1.100,0.653,0.588,-1.100,0.724,0.588,-1.100,0.699,0.588
20130514_0032,18.670,145.350,604.700,DR.SDD.,18.463,-69.917,129.221,1568.806,1587.873,1593.623,153.000,1.698,0.127,0.114,0.120,0.124,0.123,12.800,4.500,0.432,-0.513,4.900,0.646,0.646,3.100,0.498,0.646,2.900,0.406,0.646,7.700,0.452,0.646,7.800,0.437,0.646
20130514_0032,18.670,145.350,604.700,DR.SC01.,19.427,-70.728,127.997,1561.180,1579.302,1584.751,154.000,0.898,0.051,0.205,0.206,0.204,0.204,0.500,1.200,0.713,0.643,-4.500,0.533,0.533,7.700,0.580,0.533,7.500,0.559,0.533,7.300,0.539,0.533,7.400,0.545,0.533
20130514_0032,18.670,145.350,604.700,C.GO03.,-27.594,-70.235,146.212,1669.631,1704.356,1715.449,155.000,1.282,0.257,0.266,0.345,0.327,0.273,2.000,2.000,0.824,0.833,1.800,0.784,0.784,1.600,0.537,0.784,0.400,0.674,0.784,0.600,0.633,0.784,1.500,0.537,0.784
20130514_0032,18.670,145.350,604.700,CX.PB12.,-18.614,-70.328,146.252,1669.854,1704.620,1715.728,156.000,4.057,0.427,0.337,0.473,0.427,0.344,2.800,3.100,0.831,0.873,1.900,0.584,0.584,-5.600,0.673,0.584,-6.400,0.641,0.584,-6.000,0.686,0.584,-5.600,0.675,0.584
20130514_0032,18.670,145.350,604.700,MN.RTC.,33.988,-6.857,121.061,1517.063,1530.312,1534.249,157.000,0.942,0.240,0.280,0.276,0.260,0.265,-1.400,-1.600,0.509,0.373,-1.500,0.705,0.705,-1.900,0.670,0.705,-1.900,0.667,0.705,-2.000,0.649,0.705,-1.900,0.658,0.705
20130514_0032,18.670,145.350,604.700,G.COYC.00,-45.573,-72.081,139.044,1628.246,1655.787,1664.378,158.000,1.980,0.249,0.270,0.277,0.277,0.279,-0.800,-4.500,0.830,-0.784,-1.700,0.685,0.685,-2.200,0.641,0.685,-2.500,0.667,0.685,-2.500,0.671,0.685,-2.200,0.644,0.685
20130514_0032,18.670,145.350,604.700,XK.B03SL.,-21.121,24.764,124.404,1538.528,1554.014,1558.641,159.000,6.617,0.782,0.708,0.724,0.732,0.730,-0.800,-0.500,0.541,0.680,-0.700,0.723,0.723,-0.100,0.782,0.723,-0.800,0.751,0.723,-0.300,0.786,0.723,-0.300,0.785,0.723
20130514_0032,18.670,145.350,604.700,ZD.FS13.,-12.667,-71.344,144.228,1658.352,1691.003,1701.365,160.000,0.348,-0.034,-0.012,-0.013,-0.013,-0.012,-0.100,4.000,0.806,0.966,-4.800,0.261,0.261,-11.700,0.383,0.261,-11.900,0.438,0.261,-11.900,0.422,0.261,-11.700,0.394,0.261
20130514_0032,18.670,145.350,604.700,NU.ACON.,11.968,-85.174,121.522,1520.045,1533.590,1537.619,161.000,4.654,0.255,0.301,0.281,0.290,0.298,-0.700,-0.400,0.845,0.852,-0.200,0.779,0.779,4.600,0.562,0.779,4.300,0.597,0.779,4.400,0.588,0.779,4.500,0.572,0.779
20130514_0032,18.670,145.350,604.700,YZ.CABA.,10.236,-85.343,122.255,1524.774,1538.798,1542.974,162.000,2.245,0.126,0.224,0.206,0.197,0.203,1.600,1.600,0.608,0.631,3.700,0.685,0.685,0.700,0.694,0.685,0.400,0.759,0.685,0.600,0.748,0.685,0.600,0.735,0.685
20130514_0032,18.670,145.350,604.700,IB.M316.,31.802,-8.638,123.704,1534.060,1549.061,1553.537,163.000,4.749,0.408,0.522,0.527,0.537,0.532,-0.400,-0.300,0.756,0.758,-1.300,0.636,0.636,-0.600,0.698,0.636,-0.600,0.698,0.636,-0.600,0.688,0.636,-0.600,0.690,0.636
20130514_0032,18.670,145.350,604.700,ZD.FN09.,-11.048,-75.373,139.998,1633.853,1662.302,1671.203,164.000,1.491,0.329,0.446,0.491,0.478,0.445,-0.400,0.000,0.422,0.345,0.800,0.673,0.673,-1.200,0.788,0.673,-1.100,0.795,0.673,-1.100,0.795,0.673,-1.200,0.794,0.673
20130514_0032,18.670,145.350,604.700,YZ.GRZA.,9.915,-85.636,122.165,1524.191,1538.156,1542.313,165.000,2.508,0.211,-0.137,-0.147,-0.128,-0.131,5.000,-4.400,0.545,-0.807,1.000,0.651,0.651,4.500,0.553,0.651,4.300,0.585,0.651,4.500,0.568,0.651,4.500,0.564,0.651
