group,ntr,evla,evlo,evdp,stla,stlo,gcarc,gcarc_std,residualp,residualp_std,residualc,residualc_std,residual1,residual1_std,residual2,residual2_std,residual3,residual3_std,residual4,residual4_std,residual5,residual5_std
0.0,6.0,18.67,145.35,604.7,-23.434,23.516,125.686,2.217,-0.15,0.516,-0.433,0.579,-0.417,0.54,-0.2,0.483,-0.8,0.503,-0.367,0.478,-0.35,0.486
