evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected
20100729_0732,6.69,123.41,614.0,TA.Y31A.,33.963,-100.261,122.056,1521.914,1535.831,1539.975,82.0,3.175,0.44,0.473,0.499,0.505,0.5,1.4,1.4,0.962,0.964,1.3,0.914,0.914,1.3,0.918,0.914,1.1,0.909,0.914,1.1,0.903,0.914,1.1,0.909,0.914,0
20100729_0732,6.69,123.41,614.0,X4.GC18.,30.166,-98.213,125.687,1545.084,1561.51,1566.429,83.0,3.956,0.623,0.564,0.552,0.545,0.545,0.1,0.5,0.462,0.536,-0.1,0.705,0.705,-0.1,0.654,0.705,-0.3,0.648,0.705,-0.3,0.655,0.705,-0.2,0.654,0.705,0
20100729_0732,6.69,123.41,614.0,TA.431A.,30.682,-100.608,123.697,1532.438,1547.459,1551.942,84.0,3.942,0.557,0.58,0.581,0.58,0.58,0.6,0.7,0.599,0.585,0.6,0.527,0.527,0.6,0.526,0.527,0.5,0.51,0.527,0.5,0.523,0.527,0.6,0.527,0.527,0
20100729_0732,6.69,123.41,614.0,TA.T32A.,37.18,-98.925,120.968,1514.888,1528.101,1532.028,85.0,2.372,0.449,0.494,0.51,0.507,0.509,1.1,1.3,0.857,0.826,0.9,0.646,0.646,1.1,0.648,0.646,0.9,0.636,0.646,1.0,0.645,0.646,1.0,0.645,0.646,0
20100729_0732,6.69,123.41,614.0,TA.534A.,30.028,-98.475,125.582,1544.424,1560.773,1565.669,86.0,2.884,0.605,0.569,0.568,0.565,0.568,0.6,0.8,0.775,0.766,0.2,0.782,0.782,0.2,0.735,0.782,0.0,0.73,0.782,0.0,0.738,0.782,-0.1,0.739,0.782,0
20100729_0732,6.69,123.41,614.0,NE.WVL.,44.565,-69.662,127.411,1555.933,1573.635,1578.954,87.0,1.489,0.082,0.265,0.27,0.292,0.288,0.5,1.4,0.678,0.617,8.2,0.499,0.499,1.8,0.814,0.499,1.7,0.814,0.499,1.4,0.813,0.499,1.5,0.813,0.499,0
20100729_0732,6.69,123.41,614.0,X4.GC16.,29.93,-98.007,125.969,1546.868,1563.499,1568.482,88.0,2.364,0.385,0.428,0.412,0.407,0.406,-1.2,-0.7,0.347,0.225,-1.5,0.689,0.689,-1.5,0.669,0.689,-1.7,0.665,0.689,-1.7,0.672,0.689,-1.7,0.672,0.689,0
20100729_0732,6.69,123.41,614.0,PE.PSWB.,41.305,-76.015,128.809,1564.659,1583.433,1589.091,89.0,4.101,0.052,0.06,0.22,0.21,0.212,0.5,-0.4,0.375,0.377,2.2,0.698,0.698,2.9,0.643,0.698,-5.2,0.564,0.698,-5.2,0.563,0.698,-5.2,0.564,0.698,0
20100729_0732,6.69,123.41,614.0,US.VBMS.,32.219,-90.518,129.427,1568.5,1587.756,1593.568,90.0,2.341,0.25,0.229,0.222,0.207,0.214,-2.6,-5.2,0.675,-0.666,-10.1,0.58,0.58,-10.3,0.615,0.58,-10.4,0.614,0.58,-10.5,0.612,0.58,-10.5,0.612,0.58,0
20100729_0732,6.69,123.41,614.0,AF.SHAI.,5.881,0.044,122.102,1522.211,1536.159,1540.312,91.0,4.218,0.373,0.437,0.412,0.42,0.426,0.6,-3.2,0.747,-0.082,0.2,0.62,0.62,0.1,0.565,0.62,-0.4,0.61,0.62,0.0,0.589,0.62,0.0,0.581,0.62,0
20100729_0732,6.69,123.41,614.0,TA.Y33A.,34.008,-98.626,123.116,1528.726,1543.351,1547.712,92.0,2.265,0.443,0.474,0.478,0.482,0.48,0.9,0.7,0.762,0.732,0.4,0.417,0.417,0.4,0.453,0.417,0.3,0.444,0.417,0.3,0.449,0.417,0.4,0.452,0.417,0
20100729_0732,6.69,123.41,614.0,TA.438A.,30.75,-95.474,127.219,1554.729,1572.287,1577.56,93.0,4.549,0.422,0.398,0.413,0.422,0.414,-5.4,-1.9,0.826,-0.837,0.8,0.725,0.725,0.7,0.737,0.725,0.6,0.736,0.725,0.4,0.74,0.725,0.5,0.739,0.725,0
20100729_0732,6.69,123.41,614.0,SV.SNET.,13.687,-89.231,141.722,1642.313,1672.472,1681.966,94.0,0.769,0.098,0.061,0.076,0.074,0.077,3.2,-2.1,0.774,-0.368,2.7,0.627,0.627,1.4,0.791,0.627,1.3,0.776,0.627,1.3,0.779,0.627,1.2,0.779,0.627,0
20100729_0732,6.69,123.41,614.0,TA.SFIN.,40.379,-87.097,125.196,1541.982,1558.055,1562.864,95.0,3.924,0.406,0.22,0.226,0.237,0.235,1.9,1.7,0.494,0.435,-5.7,0.271,0.271,7.2,0.577,0.271,7.2,0.579,0.271,7.1,0.577,0.271,7.1,0.577,0.271,0
20100729_0732,6.69,123.41,614.0,TA.V33A.,35.821,-98.286,122.218,1522.959,1536.983,1541.159,96.0,2.625,0.488,0.417,0.434,0.43,0.43,1.4,1.4,0.802,0.828,1.2,0.751,0.751,1.2,0.795,0.751,1.0,0.786,0.751,1.1,0.783,0.751,1.0,0.783,0.751,0
20100729_0732,6.69,123.41,614.0,XE.GS05.,-0.722,-91.338,144.833,1660.203,1693.515,1704.11,97.0,0.838,0.091,0.034,0.138,0.09,0.04,2.5,2.9,0.481,0.307,9.0,0.487,0.487,9.2,0.469,0.487,0.6,0.587,0.487,1.1,0.509,0.487,9.1,0.452,0.487,0
20100729_0732,6.69,123.41,614.0,TA.U33A.,36.433,-98.114,121.943,1521.184,1535.027,1539.148,98.0,2.493,0.446,0.47,0.484,0.48,0.482,1.5,1.7,0.854,0.796,1.3,0.736,0.736,1.4,0.745,0.736,1.2,0.727,0.736,1.3,0.732,0.736,1.3,0.735,0.736,0
20100729_0732,6.69,123.41,614.0,C.CCH2.,-36.603,-72.078,146.912,1671.98,1707.483,1718.856,99.0,1.513,0.046,0.094,0.093,0.102,0.101,-3.2,-3.4,0.764,0.711,-3.9,0.609,0.609,-3.7,0.486,0.609,-3.9,0.49,0.609,-4.4,0.524,0.609,-4.3,0.52,0.609,0
20100729_0732,6.69,123.41,614.0,IU.SSPA.00,40.636,-77.888,128.782,1564.493,1583.246,1588.897,100.0,3.541,0.078,0.021,0.004,-0.029,-0.026,0.6,0.5,0.775,0.829,10.9,0.267,0.267,-1.3,0.32,0.267,-1.5,0.31,0.267,11.3,0.294,0.267,11.4,0.295,0.267,0
20100729_0732,6.69,123.41,614.0,XE.GS03.,-1.031,-91.223,145.002,1661.166,1694.654,1705.311,101.0,1.581,0.404,0.432,0.392,0.41,0.432,-0.2,0.1,0.889,0.825,-0.7,0.757,0.757,-0.5,0.724,0.757,-1.8,0.707,0.757,-1.3,0.683,0.757,-0.6,0.717,0.757,0
20100729_0732,6.69,123.41,614.0,TA.Y35A.,33.906,-97.037,124.216,1535.75,1551.13,1555.725,102.0,3.218,0.405,0.42,0.435,0.429,0.431,1.3,1.4,0.679,0.613,1.1,0.801,0.801,0.9,0.772,0.801,0.8,0.772,0.801,0.8,0.785,0.801,0.8,0.784,0.801,0
20100729_0732,6.69,123.41,614.0,NM.SLM.00,38.636,-90.236,124.967,1540.526,1556.434,1561.193,103.0,5.086,0.317,0.451,0.452,0.454,0.451,2.7,-0.4,0.77,-0.949,-4.1,0.847,0.847,2.7,0.896,0.847,2.6,0.905,0.847,2.4,0.909,0.847,2.5,0.907,0.847,0
20100729_0732,6.69,123.41,614.0,US.NHSC.,33.107,-80.178,134.332,1598.542,1621.839,1628.989,104.0,1.278,0.069,0.224,0.231,0.229,0.229,8.1,4.8,0.536,-0.851,10.1,0.457,0.457,10.0,0.712,0.457,10.1,0.725,0.457,10.1,0.738,0.457,10.1,0.735,0.457,0
20100729_0732,6.69,123.41,614.0,XE.GS8A.,-0.979,-91.447,144.772,1659.859,1693.108,1703.681,105.0,0.968,0.215,0.224,0.313,0.28,0.23,1.8,2.2,0.728,0.6,1.6,0.866,0.866,1.7,0.831,0.866,0.7,0.767,0.866,1.1,0.789,0.866,1.6,0.825,0.866,0
20100729_0732,6.69,123.41,614.0,TA.P36A.,39.62,-95.206,121.565,1518.751,1532.348,1536.393,106.0,3.029,0.479,0.55,0.562,0.567,0.563,1.5,1.7,0.786,0.794,1.4,0.813,0.813,1.7,0.882,0.813,1.5,0.868,0.813,1.5,0.864,0.813,1.6,0.867,0.813,0
20100729_0732,6.69,123.41,614.0,TA.Y30A.,33.877,-100.898,121.677,1519.474,1533.143,1537.211,107.0,0.969,0.346,0.323,0.319,0.324,0.322,6.9,3.5,0.539,-0.651,-7.4,0.43,0.43,-7.6,0.429,0.43,-7.8,0.426,0.43,-7.6,0.423,0.43,-7.7,0.423,0.43,0
20100729_0732,6.69,123.41,614.0,US.JFWS.HR,42.914,-90.248,121.744,1519.903,1533.616,1537.697,108.0,4.413,0.202,0.267,0.263,0.264,0.262,1.6,1.7,0.96,0.961,5.7,0.723,0.723,-5.6,0.688,0.723,-5.7,0.684,0.723,-6.0,0.66,0.723,-5.9,0.664,0.723,0
20100729_0732,6.69,123.41,614.0,US.CBN.,38.205,-77.373,131.119,1578.953,1599.558,1605.809,109.0,2.79,0.039,0.126,0.128,0.137,0.135,-0.1,1.6,0.752,0.908,0.2,0.555,0.555,-5.2,0.475,0.555,-5.3,0.48,0.555,-5.4,0.489,0.555,-5.4,0.487,0.555,0
20100729_0732,6.69,123.41,614.0,IM.TX32.,29.334,-103.668,122.179,1522.709,1536.708,1540.876,110.0,1.683,0.456,0.533,0.504,0.496,0.497,0.2,0.3,0.729,0.708,0.0,0.582,0.582,-0.3,0.553,0.582,-0.4,0.565,0.582,-0.4,0.563,0.582,-0.3,0.561,0.582,0
20100729_0732,6.69,123.41,614.0,TA.Z35A.,33.331,-97.253,124.434,1537.139,1552.671,1557.313,111.0,0.87,0.24,0.236,0.244,0.245,0.243,1.4,1.5,0.734,0.6,1.0,0.77,0.77,0.9,0.803,0.77,0.7,0.797,0.77,0.7,0.793,0.77,0.8,0.796,0.77,0
20100729_0732,6.69,123.41,614.0,TA.137A.,32.597,-95.756,125.872,1546.258,1562.819,1567.78,112.0,2.298,0.547,0.522,0.52,0.514,0.516,0.6,0.2,0.764,0.642,0.1,0.846,0.846,0.1,0.843,0.846,-0.1,0.839,0.846,-0.1,0.838,0.846,-0.1,0.84,0.846,0
20100729_0732,6.69,123.41,614.0,TA.X35A.,34.4,-96.973,123.947,1534.035,1549.228,1553.765,113.0,2.245,0.248,0.276,0.284,0.285,0.285,3.0,2.4,0.541,0.354,2.4,0.641,0.641,2.3,0.606,0.641,2.3,0.601,0.641,2.2,0.611,0.641,2.2,0.612,0.641,0
20100729_0732,6.69,123.41,614.0,TA.Y34A.,33.957,-97.757,123.716,1532.564,1547.598,1552.085,114.0,4.724,0.498,0.491,0.502,0.502,0.5,1.4,1.5,0.59,0.611,1.4,0.534,0.534,1.3,0.547,0.534,1.2,0.538,0.534,1.2,0.545,0.534,1.2,0.547,0.534,0
20100729_0732,6.69,123.41,614.0,TA.M35A.,41.466,-95.695,120.026,1508.771,1521.39,1525.136,115.0,3.162,0.482,0.435,0.445,0.445,0.443,0.9,1.1,0.84,0.806,0.6,0.572,0.572,0.7,0.569,0.572,0.6,0.591,0.572,0.8,0.573,0.572,0.7,0.57,0.572,0
20100729_0732,6.69,123.41,614.0,US.JFWS.,42.914,-90.248,121.744,1519.903,1533.616,1537.697,116.0,4.541,0.199,0.265,0.261,0.261,0.26,1.6,1.7,0.959,0.961,5.7,0.726,0.726,-5.6,0.686,0.726,-5.7,0.682,0.726,-6.0,0.657,0.726,-5.9,0.661,0.726,0
20100729_0732,6.69,123.41,614.0,TA.W30A.,35.182,-100.577,121.127,1515.918,1529.232,1533.19,117.0,4.337,0.508,0.511,0.52,0.523,0.525,0.6,0.7,0.9,0.905,0.5,0.711,0.711,0.6,0.696,0.711,0.5,0.696,0.711,0.5,0.691,0.711,0.5,0.689,0.711,0
20100729_0732,6.69,123.41,614.0,TA.138A.,32.66,-95.089,126.265,1548.736,1565.583,1570.635,118.0,3.393,0.552,0.495,0.506,0.508,0.509,1.7,1.6,0.879,0.873,0.9,0.864,0.864,1.0,0.822,0.864,0.8,0.823,0.864,0.7,0.826,0.864,0.8,0.826,0.864,0
20100729_0732,6.69,123.41,614.0,TA.631A.,29.412,-100.576,124.423,1537.068,1552.592,1557.232,119.0,2.568,0.622,0.487,0.477,0.474,0.475,-0.1,-0.1,0.91,0.917,-0.3,0.873,0.873,-0.2,0.882,0.873,-0.4,0.877,0.873,-0.4,0.874,0.873,-0.3,0.875,0.873,0
20100729_0732,6.69,123.41,614.0,TA.634A.,29.382,-98.352,126.043,1547.337,1564.022,1569.022,120.0,4.326,0.538,0.516,0.529,0.535,0.531,1.1,4.0,0.602,-0.706,0.3,0.629,0.629,0.3,0.569,0.629,0.1,0.567,0.629,0.2,0.58,0.629,0.1,0.578,0.629,0
20100729_0732,6.69,123.41,614.0,XE.GS09.,-0.783,-91.11,145.068,1661.541,1695.098,1705.779,121.0,0.497,0.172,0.173,0.174,0.172,0.177,1.5,1.1,0.629,0.481,0.3,0.79,0.79,0.6,0.758,0.79,-0.3,0.701,0.79,0.1,0.735,0.79,0.4,0.761,0.79,0
20100729_0732,6.69,123.41,614.0,TA.531A.,30.164,-100.546,124.029,1534.56,1549.81,1554.364,122.0,5.523,0.545,0.529,0.533,0.528,0.535,-0.1,0.0,0.776,0.764,-0.5,0.617,0.617,-0.5,0.605,0.617,-0.7,0.604,0.617,-0.8,0.618,0.617,-0.7,0.618,0.617,0
20100729_0732,6.69,123.41,614.0,TA.440A.,30.746,-93.959,128.231,1561.06,1579.389,1584.905,123.0,2.271,0.378,0.346,0.357,0.358,0.354,3.1,-4.1,0.564,-0.423,-8.4,0.581,0.581,-8.5,0.588,0.581,-8.6,0.583,0.581,-8.7,0.58,0.581,-8.7,0.58,0.581,0
20100729_0732,6.69,123.41,614.0,TA.537A.,30.08,-96.315,127.057,1553.718,1571.155,1576.39,124.0,1.372,0.5,0.468,0.465,0.46,0.461,0.7,1.0,0.822,0.761,0.2,0.894,0.894,0.2,0.883,0.894,0.0,0.888,0.894,0.0,0.89,0.894,0.0,0.888,0.894,0
20100729_0732,6.69,123.41,614.0,TA.632A.,29.507,-99.786,124.943,1540.373,1556.264,1561.018,125.0,3.866,0.519,0.568,0.573,0.575,0.573,0.5,0.6,0.712,0.814,0.1,0.796,0.796,0.1,0.742,0.796,-0.1,0.746,0.796,-0.1,0.758,0.796,-0.1,0.757,0.796,0
20100729_0732,6.69,123.41,614.0,GT.DBIC.00,6.67,-4.857,126.685,1551.376,1568.534,1573.682,126.0,4.779,0.594,0.612,0.601,0.612,0.612,0.4,0.6,0.913,0.934,0.0,0.9,0.9,0.0,0.916,0.9,-0.4,0.885,0.9,-0.1,0.908,0.9,-0.1,0.912,0.9,1
20100729_0732,6.69,123.41,614.0,CX.PB10.,-23.513,-70.554,158.48,1734.995,1783.761,1800.067,127.0,3.841,0.448,0.459,0.465,0.465,0.462,-0.1,-4.2,0.682,-0.609,-0.3,0.632,0.632,-8.2,0.662,0.632,-8.4,0.664,0.632,-8.6,0.662,0.632,-8.4,0.664,0.632,0
20100729_0732,6.69,123.41,614.0,TA.139A.,32.68,-94.393,126.7,1551.472,1568.641,1573.793,128.0,5.752,0.474,0.453,0.456,0.449,0.447,-5.1,2.7,0.454,0.426,1.5,0.573,0.573,1.5,0.554,0.573,1.4,0.552,0.573,1.3,0.551,0.573,1.3,0.556,0.573,0
20100729_0732,6.69,123.41,614.0,TA.N35A.,40.861,-95.643,120.471,1511.665,1524.563,1528.394,129.0,4.231,0.42,0.363,0.367,0.357,0.355,1.2,1.3,0.832,0.849,1.3,0.543,0.543,1.3,0.654,0.543,1.2,0.65,0.543,1.3,0.636,0.543,1.3,0.646,0.543,0
20100729_0732,6.69,123.41,614.0,TA.934A.,27.602,-98.519,126.93,1552.916,1570.257,1575.462,130.0,1.352,0.095,0.055,0.089,0.085,0.09,1.9,-1.2,0.649,-0.634,1.8,0.716,0.716,1.9,0.71,0.716,1.6,0.705,0.716,1.7,0.704,0.716,1.6,0.707,0.716,0
20100729_0732,6.69,123.41,614.0,TA.W33A.,35.152,-98.469,122.517,1524.884,1539.106,1543.344,131.0,1.38,0.313,0.28,0.29,0.296,0.293,2.1,2.1,0.678,0.628,2.7,0.557,0.557,2.7,0.607,0.557,2.6,0.593,0.557,2.6,0.595,0.557,2.6,0.6,0.557,0
20100729_0732,6.69,123.41,614.0,TA.439A.,30.794,-94.766,127.665,1557.526,1575.422,1580.802,132.0,2.08,0.446,0.501,0.501,0.497,0.497,0.9,0.7,0.831,0.814,0.0,0.861,0.861,-0.1,0.82,0.861,-0.2,0.819,0.861,-0.3,0.82,0.861,-0.2,0.821,0.861,0
20100729_0732,6.69,123.41,614.0,TA.TUL1.,35.91,-95.792,123.713,1532.544,1547.577,1552.063,133.0,3.29,0.456,0.393,0.415,0.417,0.418,2.0,2.1,0.879,0.848,1.7,0.804,0.804,1.7,0.833,0.804,1.6,0.83,0.804,1.6,0.834,0.804,1.6,0.836,0.804,0
20100729_0732,6.69,123.41,614.0,TA.338A.,31.357,-95.311,126.948,1553.033,1570.388,1575.598,134.0,5.508,0.559,0.52,0.522,0.513,0.511,1.3,1.0,0.774,0.739,0.4,0.927,0.927,0.4,0.929,0.927,0.3,0.931,0.927,0.2,0.931,0.927,0.2,0.934,0.927,0
20100729_0732,6.69,123.41,614.0,TA.X30A.,34.446,-100.874,121.362,1517.439,1530.905,1534.909,135.0,3.929,0.622,0.546,0.543,0.553,0.55,-0.3,0.1,0.92,0.878,-0.6,0.742,0.742,-0.5,0.721,0.742,-0.7,0.723,0.742,-0.6,0.726,0.742,-0.6,0.725,0.742,0
20100729_0732,6.69,123.41,614.0,TA.Q35A.,38.859,-96.037,121.61,1519.039,1532.665,1536.719,136.0,5.852,0.452,0.493,0.503,0.509,0.506,1.5,1.5,0.815,0.863,1.1,0.904,0.904,1.4,0.924,0.904,1.3,0.925,0.904,1.2,0.921,0.904,1.3,0.922,0.904,0
20100729_0732,6.69,123.41,614.0,TA.O33A.,40.076,-97.585,119.908,1508.01,1520.555,1524.28,137.0,2.348,0.323,0.318,0.32,0.321,0.32,1.7,1.4,0.611,0.599,2.0,0.821,0.821,2.1,0.837,0.821,2.1,0.829,0.821,2.1,0.826,0.821,2.1,0.83,0.821,0
20100729_0732,6.69,123.41,614.0,TA.437A.,30.829,-96.139,126.721,1551.605,1568.79,1573.947,138.0,3.219,0.578,0.584,0.594,0.591,0.587,1.1,1.2,0.913,0.963,0.5,0.845,0.845,0.5,0.85,0.845,0.3,0.845,0.845,0.3,0.843,0.845,0.4,0.842,0.845,0
20100729_0732,6.69,123.41,614.0,TA.237A.,32.001,-95.808,126.214,1548.411,1565.221,1570.26,139.0,3.582,0.608,0.588,0.594,0.59,0.591,1.1,1.3,0.833,0.845,0.6,0.775,0.775,0.6,0.757,0.775,0.4,0.749,0.775,0.4,0.75,0.775,0.4,0.751,0.775,0
20100729_0732,6.69,123.41,614.0,TA.337A.,31.316,-95.885,126.591,1550.786,1567.874,1573.0,140.0,5.046,0.605,0.57,0.57,0.563,0.565,1.2,4.4,0.895,-0.938,0.2,0.854,0.854,0.2,0.847,0.854,0.0,0.852,0.854,0.0,0.854,0.854,0.0,0.851,0.854,0
20100729_0732,6.69,123.41,614.0,CX.MNMCX.,-19.131,-69.596,162.26,1754.653,1808.165,1826.28,141.0,2.518,0.456,0.582,0.593,0.603,0.591,1.6,1.6,0.89,0.893,2.2,0.821,0.821,1.0,0.811,0.821,0.8,0.809,0.821,0.5,0.809,0.821,0.9,0.803,0.821,0
20100729_0732,6.69,123.41,614.0,YZ.PNCB.,9.59,-85.092,147.269,1673.989,1709.873,1721.383,142.0,2.965,0.44,0.503,0.548,0.545,0.532,0.5,0.2,0.811,0.822,-0.6,0.83,0.83,0.5,0.729,0.83,0.1,0.806,0.83,0.0,0.807,0.83,0.0,0.781,0.83,0
20100729_0732,6.69,123.41,614.0,TA.W37A.,35.138,-95.427,124.444,1537.203,1552.743,1557.387,143.0,2.468,0.427,0.38,0.38,0.368,0.372,1.3,1.4,0.847,0.848,1.0,0.616,0.616,0.8,0.667,0.616,0.7,0.663,0.616,0.7,0.659,0.616,0.7,0.663,0.616,0
20100729_0732,6.69,123.41,614.0,TA.035A.,26.938,-98.102,127.607,1557.163,1575.014,1580.38,144.0,2.141,0.42,0.471,0.424,0.44,0.43,-0.2,-0.4,0.625,0.673,-0.9,0.912,0.912,-1.0,0.9,0.912,-1.3,0.896,0.912,-1.3,0.899,0.912,-1.3,0.898,0.912,0
20100729_0732,6.69,123.41,614.0,TA.536A.,30.076,-97.065,126.542,1550.478,1567.53,1572.645,145.0,3.327,0.636,0.586,0.588,0.582,0.581,1.0,1.3,0.874,0.831,0.5,0.837,0.837,0.4,0.826,0.837,0.1,0.829,0.837,0.1,0.833,0.837,0.2,0.833,0.837,0
20100729_0732,6.69,123.41,614.0,XE.GS15.,-0.809,-91.127,145.056,1661.474,1695.018,1705.695,146.0,0.732,0.199,0.222,0.221,0.222,0.225,1.5,0.9,0.559,0.424,0.3,0.721,0.721,0.6,0.705,0.721,-0.7,0.589,0.721,-0.1,0.622,0.721,0.4,0.694,0.721,0
20100729_0732,6.69,123.41,614.0,NM.OLIL.,38.734,-88.099,125.989,1546.993,1563.638,1568.626,147.0,2.208,0.346,0.252,0.256,0.273,0.268,1.6,-2.3,0.857,-0.779,-5.0,0.445,0.445,1.8,0.755,0.445,1.7,0.742,0.445,1.4,0.74,0.445,1.4,0.738,0.445,0
20100729_0732,6.69,123.41,614.0,LD.BRNJ.,40.683,-74.566,129.826,1570.978,1590.548,1596.461,148.0,2.593,0.444,0.479,0.486,0.467,0.46,0.2,0.6,0.902,0.847,-1.4,0.732,0.732,-0.9,0.716,0.732,-0.9,0.721,0.732,-1.3,0.684,0.732,-1.3,0.686,0.732,0
20100729_0732,6.69,123.41,614.0,TA.334A.,31.333,-98.238,124.984,1540.633,1556.553,1561.316,149.0,5.725,0.569,0.596,0.611,0.611,0.607,0.9,1.1,0.763,0.78,0.6,0.917,0.917,0.6,0.905,0.917,0.4,0.91,0.917,0.4,0.915,0.917,0.4,0.913,0.917,0
20100729_0732,6.69,123.41,614.0,6D.TBMR.,12.592,-86.852,144.274,1657.014,1689.748,1700.14,150.0,1.12,0.11,0.138,0.132,0.134,0.135,-10.9,0.9,0.413,0.509,0.3,0.775,0.775,-0.3,0.553,0.775,-0.7,0.575,0.775,-0.8,0.589,0.775,-0.8,0.582,0.775,0
20100729_0732,6.69,123.41,614.0,TA.535A.,30.029,-97.571,126.217,1548.432,1565.244,1570.285,151.0,2.797,0.482,0.505,0.505,0.505,0.505,5.4,5.1,0.594,0.579,5.3,0.682,0.682,5.2,0.651,0.682,5.1,0.638,0.682,5.0,0.641,0.682,5.0,0.64,0.682,0
20100729_0732,6.69,123.41,614.0,XH.ESP06.01,-31.138,-64.956,154.328,1712.87,1756.661,1771.09,152.0,4.404,0.148,0.291,0.28,0.308,0.298,2.1,2.7,0.734,0.708,2.2,0.901,0.901,2.2,0.854,0.901,2.1,0.862,0.901,1.6,0.891,0.901,1.7,0.887,0.901,0
20100729_0732,6.69,123.41,614.0,TA.340A.,31.417,-93.89,127.844,1558.643,1576.675,1582.098,153.0,9.218,0.391,0.422,0.456,0.465,0.451,1.7,-1.6,0.781,-0.798,1.7,0.646,0.646,-5.8,0.633,0.646,-6.1,0.63,0.646,-6.2,0.628,0.646,-6.1,0.631,0.646,0
20100729_0732,6.69,123.41,614.0,TA.T36A.,37.061,-95.879,122.902,1527.354,1541.835,1546.151,154.0,2.085,0.352,0.356,0.376,0.383,0.374,1.7,1.8,0.603,0.599,1.6,0.642,0.642,1.8,0.735,0.642,1.7,0.73,0.642,1.7,0.728,0.642,1.7,0.733,0.642,0
20100729_0732,6.69,123.41,614.0,TA.W31A.,35.186,-99.943,121.54,1518.587,1532.168,1536.208,155.0,3.511,0.467,0.423,0.439,0.442,0.437,1.3,1.2,0.897,0.872,1.0,0.796,0.796,1.2,0.805,0.796,1.0,0.791,0.796,0.9,0.782,0.796,1.0,0.792,0.796,0
20100729_0732,6.69,123.41,614.0,TA.R33A.,38.308,-97.984,120.826,1513.968,1527.09,1530.99,156.0,2.413,0.467,0.428,0.434,0.435,0.439,0.9,1.0,0.939,0.943,0.8,0.679,0.679,1.0,0.68,0.679,0.9,0.673,0.679,1.0,0.677,0.679,0.9,0.677,0.679,0
20100729_0732,6.69,123.41,614.0,TA.Z36A.,33.27,-96.434,125.006,1540.774,1556.71,1561.478,157.0,2.844,0.322,0.23,0.238,0.226,0.23,2.4,2.3,0.699,0.684,2.4,0.819,0.819,2.3,0.776,0.819,2.1,0.772,0.819,2.2,0.776,0.819,2.2,0.777,0.819,0
20100729_0732,6.69,123.41,614.0,AI.JUBA.,-62.237,-58.663,124.432,1537.125,1552.656,1557.297,158.0,2.177,0.121,0.12,0.126,0.133,0.131,-5.6,-5.0,0.424,0.652,-5.6,0.646,0.646,-5.4,0.652,0.646,-5.5,0.65,0.646,-5.6,0.65,0.646,-5.5,0.651,0.646,0
20100729_0732,6.69,123.41,614.0,PR.AGPR.,18.467,-67.111,152.786,1704.52,1746.521,1760.278,159.0,0.9,0.03,0.162,0.155,0.143,0.145,2.7,2.9,0.595,0.627,0.9,0.646,0.646,-0.4,0.499,0.646,-0.3,0.496,0.646,-0.4,0.479,0.646,-0.4,0.481,0.646,0
20100729_0732,6.69,123.41,614.0,YZ.HATI.,10.292,-85.71,146.395,1669.067,1704.021,1715.198,160.0,2.67,0.442,0.4,0.389,0.387,0.395,-0.6,-0.5,0.844,0.809,-1.4,0.804,0.804,-0.7,0.801,0.804,-1.7,0.715,0.804,-1.8,0.731,0.804,-1.5,0.757,0.804,0
20100729_0732,6.69,123.41,614.0,YZ.SARO.,10.843,-85.616,146.204,1667.987,1702.739,1713.843,161.0,2.069,0.266,0.295,0.329,0.336,0.331,-5.8,2.4,0.668,0.46,1.4,0.758,0.758,2.0,0.685,0.758,1.1,0.598,0.758,1.0,0.614,0.758,1.2,0.638,0.758,0
20100729_0732,6.69,123.41,614.0,Z9.W15A.,32.138,-83.898,133.259,1592.043,1614.421,1621.263,162.0,3.127,0.376,0.399,0.39,0.386,0.383,1.7,1.4,0.779,0.714,1.5,0.626,0.626,1.2,0.598,0.626,0.9,0.553,0.626,0.4,0.541,0.626,0.4,0.54,0.626,0
20100729_0732,6.69,123.41,614.0,BR.AGBLB.,-9.039,-37.045,160.5,1745.563,1796.84,1814.101,163.0,5.803,0.41,0.419,0.416,0.419,0.421,0.0,0.0,0.888,0.87,-0.5,0.476,0.476,-0.2,0.584,0.476,-0.7,0.655,0.476,-0.6,0.627,0.476,-0.3,0.602,0.476,0
20100729_0732,6.69,123.41,614.0,TA.X29A.,34.445,-101.701,120.807,1513.843,1526.953,1530.849,164.0,6.862,0.566,0.598,0.599,0.603,0.607,-0.5,-0.2,0.892,0.88,-0.7,0.683,0.683,-0.6,0.712,0.683,-0.6,0.728,0.683,-0.6,0.727,0.683,-0.5,0.732,0.683,0
20100729_0732,6.69,123.41,614.0,IU.HRV.10,42.506,-71.558,128.949,1565.531,1584.414,1590.107,165.0,4.082,0.152,0.181,0.177,0.149,0.154,-0.1,0.0,0.912,0.941,2.2,0.741,0.741,-5.1,0.602,0.741,-5.1,0.601,0.741,-5.1,0.596,0.741,-5.1,0.596,0.741,0
