evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5
20030526_2313,6.900,123.850,579.700,GT.DBIC.00,6.670,-4.857,127.060,1559.591,1576.929,1582.131,10.000,1.615,0.118,0.064,0.085,0.055,0.063,-4.300,-3.900,0.585,0.430,-0.200,0.529,0.529,-0.100,0.919,0.529,-0.200,0.631,0.529,-0.600,0.884,0.529,-0.300,0.910,0.529
20030526_2313,6.900,123.850,579.700,BL.ITPB.00,-15.989,-39.628,161.449,1756.460,1808.792,1826.445,11.000,0.000,,,,,,-16.000,-8.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000
20030526_2313,6.900,123.850,579.700,YW.MAIO.,15.231,-23.177,140.537,1641.325,1670.204,1679.250,12.000,0.709,0.055,-0.019,-0.018,-0.017,-0.017,-0.800,3.600,0.346,0.118,9.100,0.507,0.507,6.300,0.338,0.507,6.400,0.360,0.507,6.300,0.366,0.507,6.300,0.361,0.507
20030526_2313,6.900,123.850,579.700,IU.CCM.00,38.056,-91.245,124.440,1543.025,1558.467,1563.079,13.000,6.696,0.589,0.695,0.695,0.692,0.692,0.100,0.300,0.913,0.907,-0.500,0.795,0.795,0.000,0.890,0.795,-0.100,0.886,0.795,-0.100,0.873,0.795,-0.100,0.874,0.795
20030526_2313,6.900,123.850,579.700,II.SACV.10,14.970,-23.608,141.029,1644.192,1673.548,1682.759,14.000,1.495,0.072,-0.061,-0.063,-0.062,-0.060,8.100,3.500,0.706,-0.877,7.500,0.680,0.680,6.700,0.804,0.680,6.600,0.769,0.680,6.600,0.779,0.680,6.600,0.784,0.680
20030526_2313,6.900,123.850,579.700,IU.WVT.,36.130,-87.830,127.700,1563.602,1581.424,1586.777,15.000,14.830,0.641,0.668,0.665,0.657,0.655,0.800,0.900,0.913,0.932,0.300,0.923,0.923,0.100,0.914,0.923,0.000,0.918,0.923,-0.100,0.924,0.923,-0.100,0.923,0.923
20030526_2313,6.900,123.850,579.700,GE.LVC.00,-22.613,-68.911,160.051,1749.201,1799.771,1816.753,16.000,2.082,0.315,0.339,0.381,0.407,0.379,1.400,1.700,0.760,0.761,1.100,0.871,0.871,0.000,0.802,0.871,-0.100,0.840,0.871,-0.200,0.856,0.871,0.000,0.849,0.871
20030526_2313,6.900,123.850,579.700,LD.FOR.,40.860,-73.885,129.535,1575.040,1594.278,1600.081,17.000,6.271,0.631,0.673,0.672,0.664,0.666,0.400,0.600,0.915,0.896,-0.300,0.893,0.893,-0.200,0.894,0.893,-0.300,0.896,0.893,-0.500,0.901,0.893,-0.400,0.900,0.893
20030526_2313,6.900,123.850,579.700,IU.LVC.10,-22.613,-68.911,160.051,1749.201,1799.771,1816.753,18.000,2.087,0.319,0.340,0.381,0.407,0.380,1.400,1.700,0.767,0.766,1.100,0.865,0.865,0.000,0.798,0.865,-0.100,0.835,0.865,-0.200,0.850,0.865,-0.100,0.844,0.865
20030526_2313,6.900,123.850,579.700,NR.NE83.,24.731,-107.739,120.661,1518.732,1531.664,1535.504,19.000,2.308,0.231,0.212,0.220,0.214,0.215,2.000,-1.200,0.804,-0.573,1.900,0.454,0.454,1.700,0.452,0.454,1.600,0.489,0.454,1.700,0.492,0.454,1.700,0.487,0.454
20030526_2313,6.900,123.850,579.700,US.LTX.,29.334,-103.667,121.712,1525.536,1539.140,1543.186,20.000,3.199,0.655,0.591,0.602,0.614,0.610,-0.100,0.300,0.749,0.766,0.000,0.636,0.636,-0.100,0.798,0.636,-0.100,0.799,0.636,-0.100,0.806,0.636,-0.100,0.802,0.636
20030526_2313,6.900,123.850,579.700,SP.AGBLF.00,33.395,-81.758,132.946,1596.017,1618.023,1624.735,21.000,7.245,0.687,0.781,0.778,0.767,0.763,0.500,0.400,0.864,0.839,-0.400,0.942,0.942,-0.200,0.942,0.942,-0.300,0.942,0.942,-0.500,0.940,0.942,-0.500,0.938,0.942
20030526_2313,6.900,123.850,579.700,GT.LPAZ.00,-16.288,-68.131,164.983,1774.536,1831.424,1850.839,22.000,15.171,0.569,0.634,0.665,0.675,0.641,0.900,1.100,0.801,0.778,1.000,0.804,0.804,0.800,0.888,0.804,0.600,0.895,0.804,0.500,0.892,0.804,0.800,0.889,0.804
20030526_2313,6.900,123.850,579.700,BL.TRMB.00,-18.092,-44.929,164.353,1771.340,1827.406,1846.500,23.000,7.394,0.477,0.490,0.469,0.460,0.479,0.000,0.300,0.969,0.955,-0.300,0.688,0.688,0.100,0.709,0.688,0.000,0.703,0.688,0.000,0.698,0.688,0.100,0.707,0.688
20030526_2313,6.900,123.850,579.700,BL.NOVB.00,-28.611,-49.558,157.414,1735.337,1782.662,1798.414,24.000,7.080,0.494,0.522,0.516,0.499,0.510,0.400,0.500,0.883,0.929,-0.100,0.972,0.972,0.000,0.977,0.972,0.000,0.975,0.972,-0.100,0.966,0.972,-0.200,0.969,0.972
20030526_2313,6.900,123.850,579.700,NM.PVMO.,36.414,-89.700,126.478,1555.932,1572.839,1577.906,25.000,5.058,0.556,0.605,0.599,0.596,0.592,0.200,3.900,0.847,-0.789,-0.300,0.873,0.873,-0.100,0.885,0.873,-0.200,0.886,0.873,-0.300,0.891,0.873,-0.300,0.889,0.873
20030526_2313,6.900,123.850,579.700,LD.BRNJ.,40.683,-74.566,129.492,1574.773,1593.976,1599.769,26.000,4.814,0.680,0.721,0.719,0.701,0.705,0.000,0.000,0.889,0.898,-0.500,0.943,0.943,-0.400,0.952,0.943,-0.500,0.949,0.943,-0.800,0.933,0.943,-0.700,0.937,0.943
20030526_2313,6.900,123.850,579.700,BL.IT1.00,-27.308,-52.341,159.274,1745.141,1794.745,1811.359,27.000,4.262,0.467,0.490,0.499,0.519,0.521,1.500,1.500,0.897,0.886,0.300,0.840,0.840,0.700,0.865,0.840,0.600,0.875,0.840,0.400,0.892,0.840,0.400,0.891,0.840
20030526_2313,6.900,123.850,579.700,NM.SLM.,38.636,-90.236,124.557,1543.771,1559.296,1563.933,28.000,9.446,0.662,0.736,0.732,0.724,0.730,0.500,0.700,0.902,0.911,-0.100,0.837,0.837,0.400,0.906,0.837,0.400,0.905,0.837,0.300,0.895,0.837,0.300,0.899,0.837
20030526_2313,6.900,123.850,579.700,G.UNM.,19.330,-99.178,130.169,1578.970,1598.708,1604.673,29.000,2.625,0.413,0.443,0.410,0.412,0.416,0.000,4.200,0.632,-0.837,-0.900,0.787,0.787,-1.200,0.746,0.787,-1.600,0.711,0.787,-1.600,0.716,0.787,-1.500,0.719,0.787
20030526_2313,6.900,123.850,579.700,LD.CONY.,42.666,-74.469,127.704,1563.628,1581.453,1586.807,30.000,3.603,0.400,0.440,0.436,0.432,0.432,0.200,4.400,0.889,-0.843,-0.100,0.860,0.860,0.400,0.856,0.860,0.300,0.854,0.860,0.100,0.848,0.860,0.100,0.849,0.860
20030526_2313,6.900,123.850,579.700,LD.SDMD.,39.410,-76.840,129.888,1577.226,1596.741,1602.633,31.000,6.371,0.644,0.653,0.654,0.654,0.650,0.600,0.800,0.928,0.932,-0.200,0.918,0.918,-0.100,0.910,0.918,-0.200,0.911,0.918,-0.300,0.917,0.918,-0.400,0.916,0.918
20030526_2313,6.900,123.850,579.700,IM.TX31.,29.334,-103.668,121.712,1525.531,1539.135,1543.180,32.000,3.076,0.495,0.462,0.475,0.474,0.481,0.100,3.200,0.741,-0.838,6.000,0.235,0.235,-0.500,0.484,0.235,-0.500,0.472,0.235,-0.400,0.456,0.235,-0.400,0.461,0.235
20030526_2313,6.900,123.850,579.700,BL.PDCB.00,-12.531,-39.124,162.307,1760.882,1814.310,1832.382,33.000,5.328,0.068,0.064,0.096,0.085,0.070,-5.300,2.200,0.500,-0.597,-11.000,0.459,0.459,-11.100,0.448,0.459,-11.100,0.370,0.459,-11.100,0.398,0.459,-11.100,0.433,0.459
20030526_2313,6.900,123.850,579.700,BL.CRJB.00,-6.170,-50.155,173.999,1818.886,1888.052,1912.447,34.000,6.877,0.479,0.152,0.092,0.114,0.135,-1.200,-0.200,0.477,0.388,6.400,0.439,0.439,5.000,0.407,0.439,5.100,0.448,0.439,5.100,0.433,0.439,4.900,0.414,0.439
20030526_2313,6.900,123.850,579.700,IU.HRV.,42.506,-71.558,128.637,1569.455,1587.995,1593.575,35.000,4.851,0.617,0.623,0.625,0.634,0.630,0.400,0.400,0.894,0.921,0.000,0.925,0.925,0.200,0.923,0.925,0.200,0.924,0.925,-0.100,0.932,0.925,-0.100,0.932,0.925
20030526_2313,6.900,123.850,579.700,BL.BAMB.10,-20.040,-46.031,163.599,1767.501,1822.590,1841.304,36.000,4.955,0.540,0.488,0.489,0.494,0.485,0.300,0.600,0.947,0.935,0.700,0.767,0.767,0.900,0.780,0.767,0.800,0.781,0.767,0.700,0.778,0.767,0.900,0.780,0.767
20030526_2313,6.900,123.850,579.700,US.BLA.,37.211,-80.420,130.399,1580.390,1600.310,1606.334,37.000,5.336,0.603,0.643,0.644,0.640,0.640,0.600,0.700,0.949,0.921,-0.400,0.911,0.911,0.100,0.914,0.911,-0.100,0.916,0.911,-0.300,0.919,0.911,-0.300,0.917,0.911
20030526_2313,6.900,123.850,579.700,YW.PATM.,14.869,-24.424,141.749,1648.385,1678.448,1687.902,38.000,1.167,0.232,0.166,0.168,0.168,0.168,4.200,0.800,0.646,-0.407,5.300,0.673,0.673,4.100,0.633,0.673,3.800,0.537,0.673,3.900,0.559,0.673,3.900,0.574,0.673
20030526_2313,6.900,123.850,579.700,G.HDC.,10.002,-84.111,147.424,1680.795,1716.714,1728.230,39.000,5.523,0.191,0.476,0.476,0.471,0.471,-1.000,-1.300,0.599,0.565,-1.700,0.935,0.935,-1.900,0.641,0.935,-2.400,0.645,0.935,-2.500,0.667,0.935,-2.400,0.667,0.935
20030526_2313,6.900,123.850,579.700,BL.CS6B.50,-5.494,-38.671,162.568,1762.219,1815.980,1834.181,40.000,5.829,0.111,0.155,0.188,0.179,0.165,0.000,-3.800,0.410,-0.914,-5.300,0.505,0.505,-5.100,0.673,0.505,-4.100,0.493,0.505,-4.500,0.554,0.505,-4.900,0.623,0.505
20030526_2313,6.900,123.850,579.700,G.FDF.00,14.735,-61.146,157.805,1737.408,1785.208,1801.139,41.000,1.768,0.428,0.412,0.409,0.399,0.400,0.500,0.600,0.754,0.809,-0.200,0.941,0.941,-0.300,0.950,0.941,-0.300,0.945,0.941,-0.400,0.921,0.941,-0.500,0.922,0.941
20030526_2313,6.900,123.850,579.700,II.HOPE.10,-54.284,-36.488,130.038,1578.157,1597.791,1603.721,42.000,2.460,0.414,0.439,0.433,0.423,0.425,1.400,1.700,0.897,0.872,0.500,0.835,0.835,0.400,0.823,0.835,0.300,0.827,0.835,0.200,0.832,0.835,0.200,0.830,0.835
20030526_2313,6.900,123.850,579.700,US.LRAL.,33.040,-86.998,130.465,1580.798,1600.771,1606.812,43.000,7.458,0.639,0.666,0.666,0.664,0.666,0.000,0.000,0.845,0.823,-1.000,0.784,0.784,-0.200,0.831,0.784,-0.400,0.837,0.784,-0.700,0.842,0.784,-0.600,0.842,0.784
20030526_2313,6.900,123.850,579.700,PR.MGP.,18.008,-67.089,152.852,1710.835,1752.776,1766.503,44.000,3.319,0.383,0.456,0.453,0.456,0.463,1.100,1.300,0.886,0.891,1.000,0.816,0.816,0.900,0.791,0.816,0.900,0.798,0.816,0.700,0.822,0.816,0.600,0.823,0.816
20030526_2313,6.900,123.850,579.700,IU.OTAV.10,0.238,-78.451,156.635,1731.199,1777.585,1792.983,45.000,0.389,0.002,0.031,0.019,0.023,0.029,-7.000,1.700,0.513,-0.333,-6.800,0.397,0.397,-7.600,0.383,0.397,-8.500,0.337,0.397,-8.300,0.348,0.397,-7.800,0.369,0.397
20030526_2313,6.900,123.850,579.700,BL.TRSB.00,-4.873,-42.706,166.475,1782.051,1840.904,1861.098,46.000,4.291,0.243,0.194,0.188,0.192,0.195,6.600,3.100,0.670,-0.794,-1.400,0.798,0.798,-0.200,0.634,0.798,-0.200,0.641,0.798,-0.200,0.637,0.798,-0.200,0.636,0.798
20030526_2313,6.900,123.850,579.700,G.MBO.00,14.392,-16.955,135.675,1612.520,1636.882,1644.391,47.000,1.293,0.094,0.163,0.159,0.158,0.159,2.500,2.500,0.724,0.579,-1.800,0.581,0.581,9.600,0.467,0.581,9.500,0.452,0.581,9.500,0.456,0.581,9.500,0.460,0.581
20030526_2313,6.900,123.850,579.700,US.GOGA.,33.415,-83.473,132.071,1590.672,1611.948,1618.418,48.000,0.341,0.042,-0.061,-0.057,-0.052,-0.054,8.000,-4.100,0.764,-0.913,-9.100,0.390,0.390,-9.100,0.389,0.390,-9.100,0.387,0.390,-9.400,0.378,0.390,-9.400,0.377,0.390
20030526_2313,6.900,123.850,579.700,GT.CPUP.00,-26.331,-57.331,160.537,1751.732,1802.911,1820.125,49.000,0.881,0.067,0.011,0.017,0.022,0.020,6.500,-1.000,0.667,-0.640,-0.100,0.813,0.813,-0.100,0.471,0.813,0.200,0.506,0.813,0.600,0.592,0.813,0.600,0.582,0.813
20030526_2313,6.900,123.850,579.700,NM.USIN.,37.965,-87.666,126.393,1555.397,1572.241,1577.289,50.000,6.177,0.633,0.599,0.608,0.617,0.612,0.700,0.700,0.895,0.885,0.100,0.892,0.892,0.400,0.943,0.892,0.400,0.942,0.892,0.300,0.937,0.892,0.200,0.938,0.892
20030526_2313,6.900,123.850,579.700,PR.ICM.,17.893,-66.521,153.175,1712.592,1754.905,1768.771,51.000,7.973,0.501,0.513,0.520,0.544,0.545,0.600,1.000,0.811,0.841,0.700,0.901,0.901,0.600,0.869,0.901,0.600,0.876,0.901,0.400,0.896,0.901,0.400,0.894,0.901
20030526_2313,6.900,123.850,579.700,NM.MPH.,35.123,-89.932,127.285,1561.004,1578.511,1583.766,52.000,5.026,0.413,0.516,0.503,0.499,0.493,0.900,4.400,0.626,-0.864,-0.400,0.830,0.830,-0.500,0.858,0.830,-0.600,0.863,0.830,-0.600,0.867,0.830,-0.700,0.866,0.830
20030526_2313,6.900,123.850,579.700,BL.PP1B.10,-17.600,-54.880,169.228,1795.733,1858.281,1879.964,53.000,5.377,0.347,0.347,0.360,0.393,0.388,2.000,-1.400,0.782,-0.821,1.900,0.764,0.764,2.400,0.862,0.764,2.400,0.850,0.764,2.200,0.823,0.764,2.200,0.832,0.764
20030526_2313,6.900,123.850,579.700,GT.PLCA.00,-40.733,-70.551,143.807,1660.261,1692.389,1702.563,54.000,0.868,0.181,0.139,0.135,0.117,0.121,0.300,-3.200,0.671,-0.767,0.800,0.400,0.400,-0.200,0.447,0.400,-0.200,0.427,0.400,-0.400,0.373,0.400,-0.400,0.381,0.400
20030526_2313,6.900,123.850,579.700,LD.CPNY.,40.791,-73.960,129.576,1575.297,1594.567,1600.380,55.000,8.897,0.663,0.705,0.704,0.699,0.696,0.400,0.500,0.892,0.915,-0.400,0.950,0.950,-0.300,0.953,0.950,-0.300,0.953,0.950,-0.500,0.953,0.950,-0.600,0.953,0.950
20030526_2313,6.900,123.850,579.700,II.JTS.00,10.291,-84.952,146.562,1675.940,1710.941,1722.129,56.000,3.668,0.591,0.463,0.456,0.452,0.469,-5.200,-4.700,0.783,0.820,-5.600,0.736,0.736,-5.900,0.591,0.736,-6.500,0.588,0.736,-6.500,0.604,0.736,-6.500,0.605,0.736
20030526_2313,6.900,123.850,579.700,YW.SNIC.,16.620,-24.347,140.723,1642.410,1671.470,1680.578,57.000,1.867,0.117,0.202,0.208,0.208,0.208,2.700,-4.100,0.824,0.245,-5.200,0.350,0.350,-7.300,0.465,0.350,-7.900,0.487,0.350,-7.900,0.486,0.350,-7.800,0.484,0.350
20030526_2313,6.900,123.850,579.700,G.SPB.,-23.593,-47.427,161.322,1755.805,1807.977,1825.569,58.000,3.985,0.491,0.419,0.434,0.447,0.440,-0.100,0.300,0.901,0.909,-5.400,0.424,0.424,1.600,0.427,0.424,1.500,0.358,0.424,-5.300,0.501,0.424,1.400,0.344,0.424
20030526_2313,6.900,123.850,579.700,NM.SIUC.,37.715,-89.217,125.778,1551.513,1567.908,1572.816,59.000,12.674,0.692,0.608,0.614,0.621,0.623,0.900,1.000,0.941,0.933,0.400,0.950,0.950,0.900,0.955,0.950,0.800,0.952,0.950,0.800,0.949,0.950,0.700,0.950,0.950
20030526_2313,6.900,123.850,579.700,BL.SNVB.00,0.905,-51.877,171.106,1804.926,1870.048,1892.783,60.000,3.220,0.194,0.180,0.178,0.189,0.176,3.700,4.100,0.646,0.626,4.600,0.826,0.826,4.000,0.842,0.826,4.000,0.835,0.826,3.800,0.829,0.826,3.900,0.836,0.826
20030526_2313,6.900,123.850,579.700,LD.MVL.,39.999,-76.351,129.532,1575.019,1594.254,1600.057,61.000,4.593,0.671,0.711,0.709,0.702,0.706,0.300,0.400,0.841,0.847,-0.400,0.949,0.949,-0.400,0.942,0.949,-0.400,0.941,0.949,-0.600,0.943,0.949,-0.600,0.944,0.949
20030526_2313,6.900,123.850,579.700,BL.CAUB.50,-8.177,-36.010,159.996,1748.914,1799.415,1816.371,62.000,8.423,0.412,0.469,0.455,0.462,0.465,-0.400,-4.600,0.739,-0.613,-2.700,0.695,0.695,-1.900,0.752,0.695,-2.000,0.764,0.695,-1.900,0.760,0.695,-2.000,0.756,0.695
20030526_2313,6.900,123.850,579.700,BL.CS6B.10,-5.494,-38.671,162.568,1762.219,1815.980,1834.181,63.000,6.231,0.108,0.159,0.192,0.183,0.169,0.000,-3.800,0.418,-0.916,-5.300,0.505,0.505,-5.100,0.673,0.505,-4.100,0.493,0.505,-4.500,0.554,0.505,-4.900,0.623,0.505
20030526_2313,6.900,123.850,579.700,US.BINY.,42.199,-75.986,127.670,1563.417,1581.216,1586.562,64.000,3.593,0.558,0.535,0.542,0.566,0.564,0.800,1.000,0.843,0.860,0.500,0.975,0.975,0.800,0.965,0.975,0.800,0.966,0.975,0.600,0.969,0.975,0.500,0.969,0.975
20030526_2313,6.900,123.850,579.700,IU.HKT.00,29.962,-95.838,127.003,1559.236,1576.533,1581.722,65.000,3.124,0.456,0.356,0.348,0.345,0.345,0.100,0.700,0.707,0.704,0.100,0.887,0.887,-0.200,0.815,0.887,-0.400,0.820,0.887,-0.400,0.827,0.887,-0.400,0.827,0.887
20030526_2313,6.900,123.850,579.700,YW.MLOS.,14.976,-24.338,141.622,1647.644,1677.581,1686.993,66.000,0.940,0.100,0.069,0.073,0.071,0.071,1.200,1.100,0.605,0.633,1.800,0.640,0.640,0.400,0.767,0.640,0.000,0.710,0.640,0.100,0.722,0.640,0.100,0.733,0.640
20030526_2313,6.900,123.850,579.700,NM.UALR.,34.775,-92.343,126.127,1553.718,1570.366,1575.353,67.000,5.845,0.698,0.565,0.563,0.561,0.561,0.100,0.400,0.918,0.866,-0.100,0.971,0.971,0.100,0.942,0.971,0.000,0.945,0.971,0.000,0.950,0.971,0.000,0.950,0.971
20030526_2313,6.900,123.850,579.700,US.JCT.,30.479,-99.802,123.925,1539.740,1554.826,1559.327,68.000,4.573,0.533,0.645,0.635,0.626,0.627,-0.100,0.500,0.419,0.436,5.100,0.387,0.387,0.500,0.437,0.387,0.500,0.432,0.387,0.500,0.442,0.387,0.500,0.443,0.387
20030526_2313,6.900,123.850,579.700,IU.PMSA.00,-64.774,-64.049,121.854,1526.452,1540.149,1544.222,69.000,2.119,0.216,0.199,0.192,0.184,0.185,-2.600,-2.700,0.823,0.806,2.800,0.444,0.444,2.800,0.460,0.444,2.800,0.498,0.444,2.800,0.520,0.444,2.700,0.519,0.444
20030526_2313,6.900,123.850,579.700,GE.LVC.10,-22.613,-68.911,160.051,1749.201,1799.771,1816.753,70.000,2.087,0.319,0.340,0.381,0.407,0.380,1.400,1.700,0.767,0.766,1.100,0.865,0.865,0.000,0.798,0.865,-0.100,0.835,0.865,-0.200,0.850,0.865,-0.100,0.844,0.865
20030526_2313,6.900,123.850,579.700,II.ASCN.00,-7.933,-14.360,138.564,1629.720,1656.723,1665.126,71.000,1.239,0.126,0.176,0.241,0.214,0.194,-3.100,0.300,0.620,-0.852,5.500,0.690,0.690,4.700,0.566,0.690,3.800,0.510,0.690,4.300,0.533,0.690,4.400,0.549,0.690
20030526_2313,6.900,123.850,579.700,US.WVT.,36.130,-87.830,127.699,1563.601,1581.422,1586.775,72.000,14.830,0.641,0.668,0.665,0.657,0.655,0.800,0.900,0.913,0.932,0.300,0.923,0.923,0.100,0.914,0.923,0.000,0.918,0.923,-0.100,0.924,0.923,-0.100,0.923,0.923
20030526_2313,6.900,123.850,579.700,CN.DRLN.,49.256,-57.503,123.831,1539.143,1554.164,1558.645,73.000,4.519,0.440,0.445,0.446,0.458,0.453,-0.100,0.000,0.537,0.648,0.000,0.570,0.570,0.200,0.569,0.570,0.200,0.566,0.570,0.100,0.559,0.570,0.100,0.558,0.570
20030526_2313,6.900,123.850,579.700,IU.LVC.00,-22.613,-68.911,160.051,1749.201,1799.771,1816.753,74.000,2.082,0.315,0.339,0.381,0.407,0.379,1.400,1.700,0.760,0.761,1.100,0.871,0.871,0.000,0.802,0.871,-0.100,0.840,0.871,-0.200,0.856,0.871,0.000,0.849,0.871
20030526_2313,6.900,123.850,579.700,BL.IGCB.00,-1.127,-47.609,169.711,1798.107,1861.314,1883.264,75.000,4.703,0.099,-0.058,-0.062,-0.059,-0.045,6.300,1.900,0.554,-0.393,-11.800,0.464,0.464,4.900,0.623,0.464,-2.300,0.572,0.464,-2.300,0.571,0.464,-2.300,0.581,0.464
20030526_2313,6.900,123.850,579.700,US.MCWV.,39.658,-79.846,128.549,1568.907,1587.379,1592.937,76.000,10.123,0.638,0.656,0.656,0.649,0.647,1.200,1.300,0.929,0.931,0.600,0.881,0.881,0.700,0.898,0.881,0.600,0.895,0.881,0.500,0.890,0.881,0.500,0.891,0.881
20030526_2313,6.900,123.850,579.700,NM.BLO.,39.172,-86.522,126.024,1553.071,1569.645,1574.609,77.000,11.708,0.647,0.587,0.593,0.598,0.596,0.600,0.700,0.965,0.955,0.200,0.949,0.949,0.600,0.977,0.949,0.400,0.974,0.949,0.400,0.967,0.949,0.300,0.969,0.949
20030526_2313,6.900,123.850,579.700,US.AAM.,42.301,-83.657,124.778,1545.177,1560.857,1565.543,78.000,6.224,0.659,0.658,0.661,0.666,0.662,0.900,1.100,0.884,0.913,0.400,0.838,0.838,0.900,0.861,0.838,0.900,0.857,0.838,0.700,0.848,0.838,0.800,0.851,0.838
20030526_2313,6.900,123.850,579.700,YW.SALA.,16.733,-22.936,139.536,1635.451,1663.371,1672.087,79.000,1.845,0.313,0.484,0.489,0.490,0.487,-1.300,3.700,0.842,-0.715,8.200,0.792,0.792,3.400,0.554,0.792,2.800,0.647,0.792,2.700,0.644,0.792,2.800,0.660,0.792
20030526_2313,6.900,123.850,579.700,PR.CBYP.,18.272,-65.857,153.068,1712.006,1754.196,1768.015,80.000,3.326,0.273,0.197,0.209,0.248,0.244,-5.100,-1.200,0.673,-0.756,-5.300,0.524,0.524,-5.500,0.474,0.524,-5.500,0.483,0.524,-5.700,0.526,0.524,-5.700,0.526,0.524
20030526_2313,6.900,123.850,579.700,YW.MING.,16.863,-24.937,141.050,1644.315,1673.692,1682.910,81.000,0.974,0.211,0.212,0.208,0.205,0.207,2.800,2.700,0.669,0.570,2.700,0.486,0.486,-0.100,0.731,0.486,-0.700,0.780,0.486,-0.700,0.762,0.486,-0.700,0.758,0.486
20030526_2313,6.900,123.850,579.700,US.LBNH.,44.240,-71.926,126.915,1558.681,1575.912,1581.080,82.000,8.498,0.626,0.638,0.643,0.658,0.656,0.700,0.800,0.905,0.913,0.400,0.900,0.900,0.800,0.911,0.900,0.800,0.910,0.900,0.600,0.906,0.900,0.500,0.906,0.900
