group,ntr,evla,evlo,evdp,stla,stlo,gcarc,gcarc_std,residualp,residualp_std,residualc,residualc_std,residual1,residual1_std,residual2,residual2_std,residual3,residual3_std,residual4,residual4_std,residual5,residual5_std
0.0,23.0,6.9,123.85,579.7,38.432,-82.08,128.192,2.237,0.709,0.758,0.443,0.32,-0.178,0.398,0.043,0.413,-0.043,0.436,-0.209,0.476,-0.196,0.45
