evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5
20050321_1223,-24.880,-63.540,572.300,N.MMAF.,41.162,140.411,154.301,1719.985,1763.578,1777.923,10.000,2.588,0.399,0.449,0.522,0.515,0.516,1.600,1.800,0.843,0.872,1.300,0.661,0.661,1.800,0.715,0.661,1.300,0.657,0.661,1.200,0.656,0.661,1.200,0.668,0.661
20050321_1223,-24.880,-63.540,572.300,N.SBTF.,37.968,139.450,156.523,1731.901,1778.122,1793.456,11.000,2.250,0.287,0.369,0.355,0.369,0.364,-1.300,-1.000,0.814,0.771,-1.100,0.580,0.580,-2.000,0.546,0.580,-2.200,0.586,0.580,-2.100,0.585,0.580,-2.100,0.577,0.580
20050321_1223,-24.880,-63.540,572.300,N.NKGF.,44.802,142.085,151.264,1703.449,1743.555,1756.599,12.000,3.256,0.428,0.475,0.541,0.545,0.537,1.300,1.600,0.969,0.963,1.200,0.806,0.806,1.300,0.750,0.806,0.800,0.742,0.806,0.700,0.751,0.806,0.700,0.755,0.806
20050321_1223,-24.880,-63.540,572.300,7I.TL09.,-25.682,134.765,126.432,1556.923,1573.775,1578.824,13.000,0.741,0.026,0.034,0.036,0.039,0.038,-3.000,0.300,0.382,-0.507,-3.800,0.805,0.805,-3.400,0.833,0.805,-3.400,0.831,0.805,-3.500,0.816,0.805,-3.600,0.818,0.805
20050321_1223,-24.880,-63.540,572.300,TW.MATB.,26.152,119.946,176.607,1832.562,1905.432,1931.354,14.000,0.000,,,,,,-16.000,-8.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000,-16.000,0.000,0.000
20050321_1223,-24.880,-63.540,572.300,XG.BAKOU.02,40.465,115.402,164.390,1772.834,1828.917,1848.016,15.000,2.124,0.205,0.287,0.270,0.260,0.265,-0.700,-1.700,0.702,0.553,-1.000,0.594,0.594,-1.200,0.584,0.594,-1.500,0.553,0.594,-1.800,0.522,0.594,-1.600,0.529,0.594
20050321_1223,-24.880,-63.540,572.300,TW.YHNB.,24.670,121.376,175.532,1827.491,1898.811,1924.091,16.000,3.453,0.333,0.534,0.514,0.519,0.526,-0.600,-0.800,0.856,0.883,-0.100,0.566,0.566,0.100,0.835,0.566,0.000,0.871,0.566,0.000,0.866,0.566,0.100,0.840,0.566
20050321_1223,-24.880,-63.540,572.300,N.ABUF.,34.863,135.571,160.706,1753.914,1805.276,1822.557,17.000,4.253,0.615,0.581,0.622,0.622,0.613,1.600,1.500,0.852,0.924,0.800,0.908,0.908,1.500,0.547,0.908,0.700,0.688,0.908,0.600,0.699,0.908,0.800,0.668,0.908
20050321_1223,-24.880,-63.540,572.300,IU.MIDW.00,28.215,-177.370,121.459,1525.169,1538.591,1542.580,18.000,1.456,0.325,0.421,0.420,0.425,0.422,-2.300,-2.400,0.411,0.254,1.900,0.520,0.520,-1.500,0.538,0.520,-0.100,0.561,0.520,-0.100,0.561,0.520,-0.100,0.540,0.520
20050321_1223,-24.880,-63.540,572.300,XF.H1430.01,32.382,84.131,150.772,1700.739,1740.294,1753.133,19.000,3.691,0.430,0.507,0.521,0.522,0.512,-3.100,-3.600,0.549,0.590,7.800,0.514,0.514,8.400,0.447,0.514,8.100,0.439,0.514,8.200,0.432,0.514,8.400,0.441,0.514
20050321_1223,-24.880,-63.540,572.300,TW.TWGB.,22.818,121.080,175.299,1826.386,1897.371,1922.512,20.000,1.330,-0.047,-0.033,-0.019,-0.015,-0.030,-0.100,-2.600,0.672,0.425,-2.000,0.737,0.737,-0.700,0.468,0.737,-0.500,0.461,0.737,-0.500,0.460,0.737,-0.600,0.467,0.737
20050321_1223,-24.880,-63.540,572.300,IU.DAV.00,7.070,125.579,160.169,1751.120,1801.808,1818.832,21.000,0.347,0.007,0.024,0.025,0.024,0.025,-8.000,-4.300,0.159,0.911,-7.500,0.348,0.348,-8.200,0.353,0.348,-8.300,0.335,0.348,-8.500,0.310,0.348,-8.500,0.308,0.348
20050321_1223,-24.880,-63.540,572.300,XF.H0810.01,29.467,85.232,151.928,1707.092,1747.948,1761.270,22.000,7.309,0.379,0.511,0.493,0.506,0.515,-0.600,-0.500,0.899,0.931,5.200,0.577,0.577,6.200,0.449,0.577,6.000,0.526,0.577,6.100,0.506,0.577,6.300,0.464,0.577
20050321_1223,-24.880,-63.540,572.300,KN.KBK.,42.656,74.948,141.690,1649.333,1679.312,1688.737,23.000,5.493,0.629,0.619,0.588,0.595,0.608,-0.800,-0.800,0.914,0.954,-1.300,0.769,0.769,-1.300,0.863,0.769,-1.800,0.872,0.769,-1.700,0.882,0.769,-1.500,0.874,0.769
20050321_1223,-24.880,-63.540,572.300,N.AMMF.,28.157,129.300,168.060,1791.267,1852.203,1873.231,24.000,5.468,0.592,0.511,0.561,0.552,0.531,0.200,0.300,0.987,0.986,0.200,0.856,0.856,6.900,0.441,0.856,6.600,0.583,0.856,6.800,0.577,0.856,6.900,0.519,0.856
20050321_1223,-24.880,-63.540,572.300,XF.H1190.01,30.649,85.138,151.786,1706.311,1747.006,1760.267,25.000,0.351,0.003,0.012,0.012,0.012,0.012,-0.100,-4.200,0.932,0.966,-13.200,0.265,0.265,-13.000,0.330,0.265,10.800,0.283,0.265,10.800,0.270,0.265,-13.000,0.308,0.265
20050321_1223,-24.880,-63.540,572.300,N.INNF.,33.470,131.306,164.476,1773.272,1829.468,1848.610,26.000,4.989,0.096,0.371,0.409,0.409,0.401,1.400,2.100,0.901,0.871,2.800,0.670,0.670,1.200,0.766,0.670,1.000,0.821,0.670,1.000,0.830,0.670,1.000,0.818,0.670
20050321_1223,-24.880,-63.540,572.300,XF.H1580.01,33.533,84.291,150.754,1700.637,1740.171,1753.003,27.000,3.645,0.654,0.616,0.581,0.598,0.611,0.200,4.400,0.765,-0.628,-0.200,0.802,0.802,0.000,0.811,0.802,-0.400,0.766,0.802,-0.300,0.786,0.802,-0.100,0.804,0.802
20050321_1223,-24.880,-63.540,572.300,XF.H1400.01,32.119,84.694,151.275,1703.508,1743.627,1756.675,28.000,4.698,0.391,0.467,0.444,0.455,0.451,-1.300,-1.100,0.574,0.648,5.000,0.582,0.582,5.400,0.392,0.582,4.900,0.309,0.582,5.000,0.317,0.582,5.200,0.365,0.582
20050321_1223,-24.880,-63.540,572.300,IC.ENH.00,30.276,109.495,171.804,1809.629,1875.684,1898.799,29.000,5.647,0.482,0.285,0.255,0.261,0.262,-1.500,-1.200,0.830,0.872,-0.100,0.860,0.860,-0.500,0.563,0.860,-1.000,0.470,0.860,-1.000,0.462,0.860,-0.800,0.502,0.860
20050321_1223,-24.880,-63.540,572.300,II.TLY.00,51.681,103.644,151.470,1704.578,1744.916,1758.045,30.000,7.321,0.646,0.602,0.592,0.584,0.595,-0.800,-0.600,0.966,0.979,-0.600,0.482,0.482,-0.600,0.496,0.482,-1.000,0.443,0.482,-1.400,0.432,0.482,-1.100,0.454,0.482
20050321_1223,-24.880,-63.540,572.300,KZ.CHKZ.,53.676,70.615,135.504,1612.782,1636.968,1644.416,31.000,4.159,0.642,0.719,0.711,0.715,0.711,-0.500,-0.500,0.886,0.877,-0.500,0.826,0.826,-0.400,0.833,0.826,-0.900,0.864,0.826,-0.800,0.853,0.826,-0.700,0.841,0.826
20050321_1223,-24.880,-63.540,572.300,7I.GA07.,-31.518,136.513,120.433,1518.526,1531.295,1535.086,32.000,3.558,0.453,0.445,0.434,0.459,0.470,-1.200,-1.700,0.668,0.562,-1.900,0.713,0.713,-1.000,0.836,0.713,-1.100,0.826,0.713,-1.000,0.779,0.713,-1.000,0.789,0.713
20050321_1223,-24.880,-63.540,572.300,IC.BJT.00,40.019,116.172,164.859,1775.214,1831.909,1851.246,33.000,2.414,0.464,0.492,0.482,0.465,0.473,-1.200,3.500,0.909,-0.329,-0.700,0.773,0.773,-0.800,0.838,0.773,-1.000,0.838,0.773,-1.200,0.843,0.773,-1.200,0.839,0.773
20050321_1223,-24.880,-63.540,572.300,N.NRWF.,34.768,133.533,162.233,1761.806,1815.108,1833.130,34.000,4.973,0.426,0.307,0.314,0.314,0.313,0.300,0.200,0.945,0.948,-0.300,0.739,0.739,1.500,0.814,0.739,1.400,0.758,0.739,1.400,0.748,0.739,1.400,0.758,0.739
20050321_1223,-24.880,-63.540,572.300,XF.H0800.01,29.412,85.231,151.929,1707.096,1747.954,1761.276,35.000,4.746,0.390,0.515,0.495,0.505,0.512,-0.700,-0.500,0.892,0.918,5.200,0.684,0.684,6.000,0.504,0.684,5.700,0.575,0.684,5.800,0.557,0.684,5.900,0.526,0.684
20050321_1223,-24.880,-63.540,572.300,IC.MDJ.10,44.618,129.593,157.572,1737.476,1784.963,1800.775,36.000,2.312,0.294,0.315,0.333,0.342,0.341,-5.600,-1.900,0.450,-0.743,2.500,0.468,0.468,1.800,0.686,0.468,1.700,0.709,0.468,1.500,0.714,0.468,1.500,0.714,0.468
20050321_1223,-24.880,-63.540,572.300,TW.TPUB.,23.301,120.630,175.879,1829.132,1900.951,1926.437,37.000,3.894,0.298,0.216,0.206,0.212,0.212,0.200,1.200,0.787,0.677,1.000,0.902,0.902,2.000,0.669,0.902,2.000,0.645,0.902,2.100,0.646,0.902,2.100,0.664,0.902
20050321_1223,-24.880,-63.540,572.300,XF.H1120.01,30.138,85.415,152.057,1707.793,1748.796,1762.171,38.000,8.340,0.417,0.485,0.491,0.492,0.488,-1.000,-0.200,0.910,0.809,5.500,0.443,0.443,7.000,0.370,0.443,6.600,0.561,0.443,6.700,0.519,0.443,7.000,0.419,0.443
20050321_1223,-24.880,-63.540,572.300,XF.H1150.01,30.358,85.313,151.956,1707.243,1748.131,1761.464,39.000,3.248,0.270,0.394,0.424,0.417,0.402,-1.300,0.400,0.632,0.494,4.500,0.449,0.449,-10.000,0.428,0.449,-2.900,0.296,0.449,-10.400,0.332,0.449,-10.100,0.404,0.449
20050321_1223,-24.880,-63.540,572.300,XF.H1230.01,30.932,85.099,151.732,1706.014,1746.648,1759.887,40.000,3.998,0.335,0.508,0.502,0.499,0.510,-1.300,-1.300,0.884,0.890,4.700,0.521,0.521,-1.700,0.578,0.521,-2.400,0.750,0.521,-2.200,0.729,0.521,-1.800,0.637,0.521
20050321_1223,-24.880,-63.540,572.300,N.KGMF.,26.757,128.215,169.257,1797.186,1859.743,1881.426,41.000,5.454,0.432,0.356,0.284,0.325,0.354,-0.100,-0.300,0.716,0.762,-0.300,0.447,0.447,5.100,0.711,0.447,5.000,0.448,0.447,5.000,0.527,0.447,5.100,0.666,0.447
20050321_1223,-24.880,-63.540,572.300,AU.CTA.,-20.088,146.250,126.507,1557.391,1574.298,1579.365,42.000,3.409,0.516,0.553,0.552,0.542,0.537,0.600,1.100,0.829,0.816,0.300,0.724,0.724,0.600,0.734,0.724,0.500,0.733,0.724,0.400,0.731,0.724,0.500,0.734,0.724
20050321_1223,-24.880,-63.540,572.300,N.TMRF.,41.102,141.383,153.705,1716.764,1759.663,1773.746,43.000,4.967,0.528,0.353,0.354,0.354,0.353,1.000,0.800,0.919,0.926,1.100,0.719,0.719,1.000,0.788,0.719,0.600,0.728,0.719,0.400,0.723,0.719,0.500,0.738,0.719
20050321_1223,-24.880,-63.540,572.300,IC.SSE.00,31.095,121.189,172.515,1813.069,1880.116,1903.637,44.000,9.097,0.351,0.440,0.461,0.473,0.473,-0.500,-0.300,0.868,0.854,1.600,0.862,0.862,0.600,0.912,0.862,0.300,0.903,0.862,0.300,0.900,0.862,0.200,0.895,0.862
20050321_1223,-24.880,-63.540,572.300,MY.KUM.,5.290,100.649,155.222,1724.945,1769.619,1784.372,45.000,1.181,0.141,0.186,0.179,0.179,0.183,3.500,3.900,0.466,0.436,3.800,0.902,0.902,4.100,0.891,0.902,4.100,0.902,0.902,4.100,0.915,0.902,4.100,0.901,0.902
20050321_1223,-24.880,-63.540,572.300,IU.MAJO.00,36.546,138.204,158.046,1739.986,1788.051,1804.080,46.000,6.462,0.306,0.399,0.404,0.394,0.395,7.200,2.900,0.672,-0.256,7.600,0.580,0.580,6.900,0.644,0.580,6.600,0.654,0.580,6.600,0.647,0.580,6.700,0.643,0.580
20050321_1223,-24.880,-63.540,572.300,N.WJMF.,37.402,137.026,158.479,1742.269,1790.863,1807.093,47.000,5.004,0.403,0.401,0.407,0.402,0.405,-1.000,-0.800,0.599,0.643,-1.400,0.579,0.579,-1.600,0.629,0.579,-1.900,0.631,0.579,-1.900,0.634,0.579,-1.800,0.644,0.579
20050321_1223,-24.880,-63.540,572.300,G.HYB.,17.417,78.553,143.988,1662.594,1694.880,1705.109,48.000,8.960,0.467,0.460,0.458,0.460,0.460,-1.600,-2.300,0.547,0.363,-1.800,0.443,0.443,-1.700,0.386,0.443,1.600,0.459,0.443,1.600,0.423,0.443,-1.900,0.370,0.443
20050321_1223,-24.880,-63.540,572.300,IC.LSA.00,29.703,91.128,157.027,1734.584,1781.411,1796.974,49.000,6.666,0.576,0.594,0.592,0.595,0.594,0.700,-4.700,0.725,-0.594,1.000,0.864,0.864,1.500,0.858,0.864,1.500,0.837,0.864,1.500,0.839,0.864,1.500,0.852,0.864
20050321_1223,-24.880,-63.540,572.300,II.WRAB.00,-19.934,134.360,131.922,1591.044,1612.176,1618.597,50.000,3.480,0.518,0.521,0.522,0.519,0.520,0.600,1.500,0.772,0.682,0.200,0.708,0.708,0.300,0.733,0.708,0.300,0.732,0.708,0.200,0.730,0.708,0.100,0.732,0.708
20050321_1223,-24.880,-63.540,572.300,XF.H1040.01,29.561,85.740,152.366,1709.486,1750.841,1764.348,51.000,8.152,0.423,0.476,0.411,0.425,0.460,-1.500,-1.500,0.740,0.716,4.400,0.478,0.478,4.700,0.462,0.478,4.100,0.669,0.478,4.200,0.635,0.478,4.600,0.514,0.478
20050321_1223,-24.880,-63.540,572.300,XF.H1160.01,30.434,85.289,151.930,1707.101,1747.960,1761.282,52.000,4.945,0.337,0.461,0.496,0.487,0.471,-0.300,-4.500,0.800,-0.784,4.700,0.455,0.455,-8.600,0.551,0.455,-1.600,0.504,0.455,-9.100,0.436,0.455,-8.800,0.521,0.455
20050321_1223,-24.880,-63.540,572.300,XF.H1020.01,29.413,85.737,152.369,1709.503,1750.862,1764.370,53.000,5.222,0.429,0.515,0.443,0.472,0.507,-1.000,-1.000,0.911,0.898,-9.500,0.490,0.490,-9.400,0.479,0.490,4.700,0.520,0.490,4.800,0.463,0.490,-9.500,0.466,0.490
20050321_1223,-24.880,-63.540,572.300,N.NAAF.,35.224,137.362,159.224,1746.185,1795.697,1812.275,54.000,5.126,0.499,0.599,0.576,0.575,0.582,-0.200,-4.200,0.818,-0.461,-0.200,0.847,0.847,-1.000,0.671,0.847,-1.300,0.722,0.847,-1.300,0.720,0.847,-1.100,0.709,0.847
20050321_1223,-24.880,-63.540,572.300,N.FUKF.,32.718,128.757,166.692,1784.446,1843.555,1863.849,55.000,5.960,0.411,0.359,0.393,0.394,0.398,1.000,1.600,0.812,0.713,2.600,0.852,0.852,8.700,0.454,0.852,8.900,0.484,0.852,8.900,0.482,0.852,9.000,0.473,0.852
20050321_1223,-24.880,-63.540,572.300,N.ADMF.,37.905,138.430,157.263,1735.840,1782.953,1798.623,56.000,3.293,0.540,0.556,0.545,0.539,0.542,6.400,3.000,0.545,-0.798,6.700,0.385,0.385,6.700,0.639,0.385,6.400,0.582,0.385,6.300,0.576,0.385,6.400,0.588,0.385
20050321_1223,-24.880,-63.540,572.300,7I.TL14.,-29.820,141.925,120.092,1516.307,1528.863,1532.589,57.000,3.617,0.505,0.466,0.462,0.460,0.459,-1.400,-0.400,0.631,0.583,-0.600,0.666,0.666,-0.100,0.693,0.666,-0.100,0.685,0.666,-0.100,0.638,0.666,-0.100,0.645,0.666
20050321_1223,-24.880,-63.540,572.300,XG.YFANG.02,40.754,115.319,164.097,1771.344,1827.048,1845.998,58.000,3.726,0.205,0.231,0.225,0.220,0.223,6.100,4.800,0.382,0.426,7.700,0.242,0.242,6.900,0.218,0.242,6.000,0.207,0.242,5.200,0.211,0.242,5.600,0.207,0.242
20050321_1223,-24.880,-63.540,572.300,N.TGWF.,33.973,132.932,163.049,1765.995,1820.344,1838.770,59.000,3.698,0.319,0.301,0.311,0.291,0.299,0.700,1.400,0.805,0.717,1.500,0.802,0.802,1.200,0.894,0.802,0.800,0.925,0.802,0.800,0.929,0.802,0.800,0.927,0.802
20050321_1223,-24.880,-63.540,572.300,XF.H1050.01,29.639,85.725,152.350,1709.395,1750.732,1764.232,60.000,9.435,0.389,0.464,0.383,0.412,0.455,-1.700,-1.300,0.831,0.798,4.700,0.474,0.474,5.000,0.480,0.474,4.200,0.770,0.474,4.500,0.702,0.474,5.000,0.536,0.474
20050321_1223,-24.880,-63.540,572.300,TW.TWKB.,21.941,120.812,175.042,1825.166,1895.784,1920.774,61.000,1.874,0.220,0.212,0.204,0.204,0.203,-0.500,-1.200,0.726,0.686,-1.500,0.797,0.797,0.000,0.895,0.797,-0.100,0.912,0.797,-0.100,0.911,0.797,0.000,0.898,0.797
20050321_1223,-24.880,-63.540,572.300,XF.H1280.01,31.302,85.130,151.727,1705.987,1746.615,1759.851,62.000,4.059,0.420,0.560,0.539,0.549,0.563,-1.100,-1.200,0.795,0.780,-10.100,0.359,0.359,-9.900,0.389,0.359,-2.200,0.440,0.359,-2.100,0.407,0.359,8.200,0.373,0.359
20050321_1223,-24.880,-63.540,572.300,N.IMGF.,42.393,140.141,153.797,1717.261,1760.266,1774.389,63.000,2.050,0.264,0.256,0.281,0.276,0.277,0.300,1.300,0.753,0.596,0.900,0.383,0.383,1.100,0.558,0.383,0.700,0.507,0.383,0.500,0.485,0.383,0.500,0.493,0.383
20050321_1223,-24.880,-63.540,572.300,XF.H1560.01,33.307,84.246,150.750,1700.615,1740.145,1752.975,64.000,5.012,0.606,0.582,0.554,0.567,0.579,0.500,0.800,0.532,0.494,0.100,0.768,0.768,0.500,0.668,0.768,0.100,0.620,0.768,0.200,0.637,0.768,0.400,0.659,0.768
20050321_1223,-24.880,-63.540,572.300,N.WTRF.,34.374,136.575,160.158,1751.065,1801.738,1818.758,65.000,4.962,0.689,0.635,0.684,0.676,0.670,1.300,1.400,0.913,0.899,0.600,0.887,0.887,1.200,0.714,0.887,0.400,0.679,0.887,0.400,0.678,0.887,0.600,0.681,0.887
20050321_1223,-24.880,-63.540,572.300,XF.H1360.01,31.862,84.954,151.522,1704.863,1745.259,1758.410,66.000,4.675,0.423,0.573,0.573,0.589,0.581,-0.100,-0.200,0.841,0.846,6.500,0.454,0.454,9.200,0.336,0.454,-1.100,0.371,0.454,-0.800,0.364,0.454,-0.400,0.329,0.454
20050321_1223,-24.880,-63.540,572.300,N.NOPF.,44.322,142.938,151.033,1702.175,1742.022,1754.969,67.000,2.865,0.501,0.408,0.465,0.466,0.465,1.100,1.200,0.907,0.877,0.700,0.827,0.827,1.200,0.757,0.827,0.600,0.749,0.827,0.500,0.761,0.827,0.500,0.764,0.827
20050321_1223,-24.880,-63.540,572.300,IC.KMI.10,25.148,102.747,167.576,1788.862,1849.149,1869.916,68.000,5.889,0.243,0.078,0.118,0.112,0.078,-2.200,-2.100,0.819,0.779,-2.100,0.865,0.865,-1.900,0.616,0.865,-0.900,0.546,0.865,-1.000,0.573,0.865,-1.700,0.613,0.865
20050321_1223,-24.880,-63.540,572.300,PS.PSI.,2.694,98.924,152.110,1708.085,1749.148,1762.546,69.000,1.036,0.004,0.048,0.061,0.080,0.064,2.100,2.300,0.780,0.777,7.400,0.686,0.686,7.700,0.628,0.686,7.600,0.679,0.686,7.500,0.735,0.686,7.600,0.676,0.686
20050321_1223,-24.880,-63.540,572.300,IU.YSS.00,46.959,142.760,149.607,1694.290,1732.551,1744.916,70.000,3.649,0.488,0.514,0.540,0.561,0.552,2.100,2.400,0.933,0.942,1.700,0.910,0.910,2.200,0.909,0.910,1.900,0.925,0.910,1.700,0.933,0.910,1.700,0.931,0.910
20050321_1223,-24.880,-63.540,572.300,IU.GUMO.00,13.589,144.868,150.981,1701.890,1741.678,1754.604,71.000,2.603,0.414,0.342,0.388,0.392,0.346,1.900,2.600,0.875,0.870,1.200,0.739,0.739,1.500,0.537,0.739,7.500,0.566,0.739,7.500,0.538,0.739,1.400,0.526,0.739
20050321_1223,-24.880,-63.540,572.300,XF.H1422.01,32.064,83.899,150.611,1699.851,1739.226,1751.999,72.000,4.340,0.527,0.599,0.580,0.590,0.596,-2.800,-3.400,0.687,0.643,5.100,0.339,0.339,-3.800,0.476,0.339,-4.300,0.557,0.339,-4.100,0.534,0.339,-3.900,0.497,0.339
20050321_1223,-24.880,-63.540,572.300,N.KYKF.,30.378,130.410,166.487,1783.420,1842.257,1862.442,73.000,5.027,0.479,0.598,0.593,0.592,0.599,0.900,1.100,0.860,0.829,2.200,0.843,0.843,0.500,0.694,0.843,0.300,0.702,0.843,0.300,0.706,0.843,0.400,0.705,0.843
20050321_1223,-24.880,-63.540,572.300,7I.TL12.,-27.634,135.597,124.343,1543.686,1559.042,1563.626,74.000,3.620,0.384,0.510,0.509,0.505,0.506,0.600,0.700,0.918,0.933,0.200,0.944,0.944,0.100,0.932,0.944,0.100,0.930,0.944,0.000,0.907,0.944,-0.100,0.908,0.944
20050321_1223,-24.880,-63.540,572.300,XF.H1460.01,32.598,84.224,150.824,1701.026,1740.639,1753.500,75.000,2.726,0.399,0.443,0.446,0.446,0.444,0.000,0.000,0.594,0.577,6.600,0.584,0.584,0.000,0.507,0.584,6.900,0.506,0.584,7.000,0.497,0.584,7.200,0.502,0.584
20050321_1223,-24.880,-63.540,572.300,N.YNGF.,24.455,123.007,174.036,1820.375,1889.561,1913.961,76.000,4.004,0.397,0.502,0.505,0.512,0.500,-0.200,-0.100,0.500,0.506,0.400,0.360,0.360,-0.400,0.697,0.360,-0.700,0.696,0.360,-0.700,0.713,0.360,-0.400,0.701,0.360
20050321_1223,-24.880,-63.540,572.300,KN.ULHL.,42.246,76.242,142.717,1655.282,1686.280,1696.059,77.000,4.546,0.627,0.659,0.609,0.621,0.641,-1.100,-0.800,0.967,0.956,-0.900,0.877,0.877,-1.100,0.833,0.877,-1.800,0.825,0.877,-1.700,0.824,0.877,-1.400,0.830,0.877
20050321_1223,-24.880,-63.540,572.300,TW.KMNB.,24.464,118.388,178.199,1840.000,1915.193,1942.079,78.000,10.681,0.313,0.195,0.225,0.223,0.198,-0.300,-0.200,0.967,0.954,0.600,0.696,0.696,1.100,0.811,0.696,0.800,0.816,0.696,0.800,0.820,0.696,1.200,0.807,0.696
20050321_1223,-24.880,-63.540,572.300,N.KNPF.,43.763,143.708,150.865,1701.252,1740.911,1753.789,79.000,3.850,0.449,0.409,0.461,0.451,0.453,0.800,1.300,0.852,0.749,0.500,0.712,0.712,1.400,0.781,0.712,0.900,0.727,0.712,0.800,0.731,0.712,0.700,0.734,0.712
20050321_1223,-24.880,-63.540,572.300,II.WRAB.10,-19.934,134.360,131.922,1591.044,1612.176,1618.597,80.000,3.837,0.523,0.539,0.540,0.538,0.539,0.600,1.600,0.789,0.698,0.200,0.684,0.684,0.300,0.713,0.684,0.400,0.712,0.684,0.200,0.711,0.684,0.200,0.714,0.684
20050321_1223,-24.880,-63.540,572.300,XF.H1470.01,32.667,84.216,150.809,1700.944,1740.540,1753.395,81.000,2.044,0.392,0.435,0.411,0.423,0.432,-0.800,3.400,0.785,-0.860,5.900,0.734,0.734,-1.100,0.682,0.734,6.200,0.635,0.734,-1.500,0.657,0.734,-1.200,0.675,0.734
